Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,47.519525,[ 29 114] ; [184 154],[63.32432432 79.67567568] ; [149.67567568 188.32432432],1
d1,1,0.0,40.812918,[46 97] ; [216 122],[77.89189189 65.10810811] ; [184.10810811 153.89189189],1
a4,1,0.0,37.025931,[ 28 115] ; [166 170],[57.91649269 85.08350731] ; [136.08350731 199.91649269],1
a3,1,0.0,32.251639,[71 72] ; [257  81],[97.51351351 45.48648649] ; [230.48648649 107.51351351],1
d5,1,0.0,28.631788,[90 53] ; [287  51],[112.08108108  30.91891892] ; [264.91891892  73.08108108],1
u1,1,0.0,27.759643,[  2 141] ; [ 67 271],[ 20.51351351 122.48648649] ; [ 48.48648649 289.51351351],1
a6,1,0.0,27.055549,[77 66] ; [262  76],[100.78378378  42.21621622] ; [238.21621622  99.78378378],1
r1,1,2e-06,22.869574,[89 53] ; [280  58],[109.1625  32.8375] ; [259.8375  78.1625],1
d4,1,3.2e-05,17.281975,[96 47] ; [284  54],[112.97297297  30.02702703] ; [267.02702703  70.97297297],1
n4,1,6.4e-05,15.994252,[93 49] ; [278  60],[109.75416667  32.24583333] ; [261.24583333  76.75416667],1
p3,1,0.000208,13.75719,[46 97] ; [170 166],[64.48434238 78.51565762] ; [151.51565762 184.48434238],1
p4,1,0.000482,12.1839,[63 78] ; [209 128],[80.23430962 60.76569038] ; [191.76569038 145.23430962],1
p2,1,0.00157,9.994654,[109  34] ; [293  41],[120.51572327  22.48427673] ; [281.48427673  52.51572327],0
s7,1,0.004326,8.141551,[42 97] ; [143 179],[55.78091106 83.21908894] ; [129.21908894 192.78091106],0
p10,1,0.005194,7.810609,[108  34] ; [288  45],[118.38315789  23.61684211] ; [277.61684211  55.38315789],0
d3,1,0.005821,7.60476,[84 59] ; [242  96],[96.91891892 46.08108108] ; [229.08108108 108.91891892],0
v1,1,0.011184,6.435823,[58 80] ; [179 147],[70.48706897 67.51293103] ; [166.51293103 159.48706897],0
