Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,27.77142,[ 11 148] ; [16 26],[ 21.35820896 137.64179104] ; [ 5.64179104 36.35820896],1
s6,1,0.090957,2.857356,[117  39] ; [35  5],[120.97959184  35.02040816] ; [31.02040816  8.97959184],0
a6,1,0.11348,2.505074,[110  49] ; [23 18],[105.735  53.265] ; [27.265 13.735],0
s1,1,0.145743,2.116249,[  4 155] ; [ 3 39],[  5.53731343 153.46268657] ; [ 1.46268657 40.53731343],0
d3,1,0.158116,1.992149,[126  34] ; [28 13],[122.58706468  37.41293532] ; [31.41293532  9.58706468],0
a8,1,0.158368,1.989741,[ 20 121] ; [ 9 29],[ 22.84357542 118.15642458] ; [ 6.15642458 31.84357542],0
p9,1,0.189452,1.721876,[146  13] ; [41  1],[147.92537313  11.07462687] ; [39.07462687  2.92537313],0
u2,1,0.21344,1.547938,[22 21] ; [6 2],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
p10,1,0.238706,1.388218,[141  17] ; [40  2],[142.99  15.01] ; [38.01  3.99],0
n6,1,0.257633,1.281431,[142  17] ; [39  2],[143.895  15.105] ; [37.105  3.895],0
n4,1,0.286264,1.137111,[139  21] ; [39  3],[140.99009901  19.00990099] ; [37.00990099  4.99009901],0
r1,1,0.31558,1.007177,[135  25] ; [38  4],[137.02970297  22.97029703] ; [35.97029703  6.02970297],0
d4,1,0.32069,0.986128,[141  18] ; [34  7],[139.125  19.875] ; [35.875  5.125],0
a3,1,0.355299,0.85444,[117  41] ; [34  8],[119.29  38.71] ; [31.71 10.29],0
n1,1,0.359734,0.838821,[13 12] ; [5 2],[14.0625 10.9375] ; [3.9375 3.0625],0
p11,1,0.432381,0.616419,[133  27] ; [37  5],[134.65346535  25.34653465] ; [35.34653465  6.65346535],0
u3,1,0.434937,0.609604,[26 17] ; [6 2],[26.98039216 16.01960784] ; [5.01960784 2.98039216],0
v2,1,0.460021,0.545843,[117  41] ; [28 13],[115.12562814  42.87437186] ; [29.87437186 11.12562814],0
d1,1,0.476805,0.506162,[112  48] ; [27 15],[110.0990099  49.9009901] ; [28.9009901 13.0990099],0
a4,1,0.500361,0.45417,[85 74] ; [20 22],[83.05970149 75.94029851] ; [21.94029851 20.05970149],0
r4,1,0.585974,0.296675,[152   8] ; [39  3],[151.28712871   8.71287129] ; [39.71287129  2.28712871],0
v4,1,0.605715,0.266462,[155   5] ; [40  2],[154.45544554   5.54455446] ; [40.54455446  1.45544554],0
r2,1,0.611137,0.258522,[154   5] ; [40  2],[153.46268657   5.53731343] ; [40.53731343  1.46268657],0
a2,1,0.628946,0.233493,[ 48 112] ; [11 31],[ 46.73267327 113.26732673] ; [12.26732673 29.73267327],0
n3,1,0.643094,0.214719,[16  8] ; [4 3],[15.48387097  8.51612903] ; [4.51612903 2.48387097],0
b3,1,0.670542,0.180969,[48 57] ; [16 16],[49.05109489 55.94890511] ; [14.94890511 17.05109489],0
b2,1,0.670542,0.180969,[48 57] ; [16 16],[49.05109489 55.94890511] ; [14.94890511 17.05109489],0
a7,1,0.736515,0.113214,[121  38] ; [33  9],[121.82089552  37.17910448] ; [32.17910448  9.82089552],0
b4,1,0.781894,0.076647,[103  57] ; [28 14],[103.76237624  56.23762376] ; [27.23762376 14.76237624],0
u1,1,0.809529,0.058097,[ 41 119] ; [10 32],[ 40.3960396 119.6039604] ; [10.6039604 31.3960396],0
p2,1,0.812702,0.056141,[143  17] ; [37  5],[142.57425743  17.42574257] ; [37.42574257  4.57425743],0
a5,1,0.837681,0.041968,[128  32] ; [33  9],[127.52475248  32.47524752] ; [33.47524752  8.52475248],0
b1,1,0.908647,0.013166,[67 93] ; [18 24],[67.32673267 92.67326733] ; [17.67326733 24.32673267],0
s4,1,0.911701,0.012297,[ 26 133] ; [ 7 34],[ 26.235 132.765] ; [ 6.765 34.235],0
d2,1,0.991639,0.00011,[86 74] ; [22 19],[85.97014925 74.02985075] ; [22.02985075 18.97014925],0
