Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.373507,[5 9] ; [112   7],[12.31578947  1.68421053] ; [104.68421053  14.31578947],1
p9,1,1.5e-05,18.749274,[ 1 13] ; [79 39],[8.48484848 5.51515152] ; [71.51515152 46.48484848],1
p10,1,0.000262,13.327329,[ 2 12] ; [76 41],[8.33587786 5.66412214] ; [69.66412214 47.33587786],1
n6,1,0.001918,9.626316,[5 9] ; [89 29],[9.96969697 4.03030303] ; [84.03030303 33.96969697],0
r3,1,0.003978,8.293693,[9 5] ; [108  11],[12.31578947  1.68421053] ; [104.68421053  14.31578947],0
r2,1,0.004404,8.109393,[11  3] ; [114   4],[13.25757576  0.74242424] ; [111.74242424   6.25757576],0
n3,1,0.004891,7.919185,[2 6] ; [29  9],[5.39130435 2.60869565] ; [25.60869565 12.39130435],0
v1,1,0.006124,7.513338,[ 1 13] ; [53 64],[5.77099237 8.22900763] ; [48.22900763 68.77099237],0
a6,1,0.01248,6.241423,[ 4 10] ; [74 43],[8.33587786 5.66412214] ; [69.66412214 47.33587786],0
p11,1,0.015704,5.835733,[ 4 10] ; [74 45],[8.21052632 5.78947368] ; [69.78947368 49.21052632],0
u3,1,0.030726,4.66821,[1 4] ; [31 14],[3.2 1.8] ; [28.8 16.2],0
s6,1,0.042096,4.131329,[5 9] ; [74 42],[8.50769231 5.49230769] ; [70.49230769 45.50769231],0
s8,1,0.045373,4.004738,[ 2 12] ; [49 68],[5.45038168 8.54961832] ; [45.54961832 71.45038168],0
n2,1,0.064671,3.413344,[4 5] ; [31 10],[6.3 2.7] ; [28.7 12.3],0
n5,1,0.075085,3.168205,[6 8] ; [79 39],[9.01515152 4.98484848] ; [75.98484848 42.01515152],0
b5,1,0.07556,3.157897,[5 9] ; [72 47],[8.10526316 5.89473684] ; [68.89473684 50.10526316],0
s1,1,0.092215,2.835269,[ 3 11] ; [  9 108],[ 1.28244275 12.71755725] ; [ 10.71755725 106.28244275],0
d3,1,0.097113,2.752332,[5 9] ; [69 48],[7.90839695 6.09160305] ; [66.09160305 50.90839695],0
p7,1,0.11323,2.508545,[ 2 12] ; [40 73],[4.62992126 9.37007874] ; [37.37007874 75.62992126],0
p4,1,0.122275,2.387939,[ 2 12] ; [40 75],[4.55813953 9.44186047] ; [37.44186047 77.55813953],0
p3,1,0.122483,2.385277,[ 2 12] ; [41 77],[4.56060606 9.43939394] ; [38.43939394 79.56060606],0
a2,1,0.177135,1.821499,[ 1 13] ; [27 92],[ 2.94736842 11.05263158] ; [25.05263158 93.94736842],0
a5,1,0.199901,1.643098,[7 7] ; [80 39],[9.15789474 4.84210526] ; [77.84210526 41.15789474],0
p6,1,0.211594,1.560489,[ 1 13] ; [25 93],[ 2.75757576 11.24242424] ; [23.24242424 94.75757576],0
a7,1,0.225032,1.471993,[7 7] ; [79 40],[9.05263158 4.94736842] ; [76.94736842 42.05263158],0
a1,1,0.236378,1.402066,[ 2 12] ; [  7 112],[ 0.94736842 13.05263158] ; [  8.05263158 110.94736842],0
v3,1,0.373812,0.790953,[ 4 10] ; [45 65],[5.53225806 8.46774194] ; [43.46774194 66.53225806],0
p8,1,0.398589,0.71258,[ 2 12] ; [29 90],[ 3.26315789 10.73684211] ; [27.73684211 91.26315789],0
s2,1,0.422797,0.642527,[5 9] ; [55 62],[6.41221374 7.58778626] ; [53.58778626 63.41221374],0
d2,1,0.436409,0.605706,[8 6] ; [54 63],[6.6259542 7.3740458] ; [55.3740458 61.6259542],0
v2,1,0.469436,0.523303,[6 8] ; [60 53],[7.27559055 6.72440945] ; [58.72440945 54.27559055],0
b1,1,0.475039,0.51023,[8 6] ; [56 63],[6.73684211 7.26315789] ; [57.26315789 61.73684211],0
u4,1,0.481669,0.495083,[ 1 13] ; [  4 115],[ 0.52631579 13.47368421] ; [  4.47368421 114.52631579],0
s7,1,0.48817,0.480556,[4 8] ; [49 63],[5.12903226 6.87096774] ; [47.87096774 64.12903226],0
s5,1,0.54855,0.359921,[ 3 11] ; [32 78],[ 3.9516129 10.0483871] ; [31.0483871 78.9516129],0
b4,1,0.568036,0.32598,[7 7] ; [69 50],[8. 6.] ; [68. 51.],0
s4,1,0.580897,0.304786,[ 2 12] ; [24 93],[ 2.77862595 11.22137405] ; [23.22137405 93.77862595],0
d5,1,0.606825,0.264824,[9 5] ; [83 34],[9.83206107 4.16793893] ; [82.16793893 34.83206107],0
p1,1,0.61599,0.251544,[ 1 13] ; [  5 114],[ 0.63157895 13.36842105] ; [  5.36842105 113.63157895],0
a3,1,0.643378,0.214352,[9 4] ; [74 44],[8.23664122 4.76335878] ; [74.76335878 43.23664122],0
n1,1,0.662266,0.190782,[5 4] ; [19 21],[4.40816327 4.59183673] ; [19.59183673 20.40816327],0
n4,1,0.724904,0.123842,[9 5] ; [82 37],[9.57894737 4.42105263] ; [81.42105263 37.57894737],0
a8,1,0.780026,0.078,[ 2 12] ; [13 98],[ 1.68 12.32] ; [13.32 97.68],0
a4,1,0.790004,0.070918,[6 8] ; [55 63],[6.46969697 7.53030303] ; [54.53030303 63.46969697],0
b2,1,0.792683,0.069079,[3 5] ; [25 51],[2.66666667 5.33333333] ; [25.33333333 50.66666667],0
b3,1,0.792683,0.069079,[3 5] ; [25 51],[2.66666667 5.33333333] ; [25.33333333 50.66666667],0
d1,1,0.834854,0.043464,[7 7] ; [63 56],[7.36842105 6.63157895] ; [62.63157895 56.36842105],0
d4,1,0.835035,0.043367,[11  3] ; [89 28],[10.6870229  3.3129771] ; [89.3129771 27.6870229],0
s3,1,0.951402,0.003714,[7 7] ; [59 57],[7.10769231 6.89230769] ; [58.89230769 57.10769231],0
u2,1,0.968737,0.001536,[3 2] ; [26 18],[2.95918367 2.04081633] ; [26.04081633 17.95918367],0
