Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.247494,[281  58] ; [35 54],[250.28971963  88.71028037] ; [65.71028037 23.28971963],1
n6,1,3e-06,21.569944,[286  53] ; [56 34],[270.25174825  68.74825175] ; [71.74825175 18.25174825],1
r2,1,3.5e-05,17.138012,[318  16] ; [74 16],[308.79245283  25.20754717] ; [83.20754717  6.79245283],1
p6,1,0.001118,10.621442,[109 227] ; [13 75],[ 96.67924528 239.32075472] ; [25.32075472 62.67924528],0
p11,1,0.002304,9.289887,[278  63] ; [60 30],[267.4199536  73.5800464] ; [70.5800464 19.4199536],0
s8,1,0.002568,9.09177,[138 202] ; [21 69],[125.72093023 214.27906977] ; [33.27906977 56.72093023],0
d1,1,0.002901,8.868898,[225 116] ; [44 46],[212.82830626 128.17169374] ; [56.17169374 33.82830626],0
d2,1,0.006077,7.527451,[198 141] ; [38 52],[186.48951049 152.51048951] ; [49.51048951 40.48951049],0
r1,1,0.006095,7.522043,[285  55] ; [64 26],[275.95348837  64.04651163] ; [73.04651163 16.95348837],0
s7,1,0.007582,7.129663,[149 173] ; [26 60],[138.1127451 183.8872549] ; [36.8872549 49.1127451],0
a4,1,0.014877,5.930936,[184 154] ; [36 54],[173.73831776 164.26168224] ; [46.26168224 43.73831776],0
v3,1,0.018267,5.570317,[132 193] ; [23 63],[122.56690998 202.43309002] ; [32.43309002 53.56690998],0
p2,1,0.02118,5.311921,[279  58] ; [64 25],[271.34037559  65.65962441] ; [71.65962441 17.34037559],0
p10,1,0.023094,5.161443,[266  70] ; [61 29],[257.91549296  78.08450704] ; [69.08450704 20.91549296],0
p1,1,0.023779,5.110697,[ 26 313] ; [ 1 88],[ 21.38551402 317.61448598] ; [ 5.61448598 83.38551402],0
u1,1,0.024077,5.089069,[ 74 267] ; [10 80],[ 66.45939675 274.54060325] ; [17.54060325 72.45939675],0
p3,1,0.026791,4.904244,[166 172] ; [32 57],[156.73067916 181.26932084] ; [41.26932084 47.73067916],0
d5,1,0.027902,4.834099,[293  47] ; [69 21],[286.23255814  53.76744186] ; [75.76744186 14.23255814],0
r4,1,0.033254,4.532675,[299  42] ; [71 19],[292.73781903  48.26218097] ; [77.26218097 12.73781903],0
r3,1,0.038659,4.275785,[320  20] ; [79 11],[315.48837209  24.51162791] ; [83.51162791  6.48837209],0
p12,1,0.042688,4.107698,[ 22 314] ; [ 1 89],[ 18.14084507 317.85915493] ; [ 4.85915493 85.14084507],0
s3,1,0.043541,4.074281,[162 176] ; [32 57],[153.56440281 184.43559719] ; [40.43559719 48.56440281],0
s2,1,0.047133,3.940619,[138 201] ; [26 63],[129.89719626 209.10280374] ; [34.10280374 54.89719626],0
a2,1,0.080973,3.045256,[108 233] ; [20 70],[101.27146172 239.72853828] ; [26.72853828 63.27146172],0
s6,1,0.088301,2.905077,[196 143] ; [43 47],[188.86013986 150.13986014] ; [50.13986014 39.86013986],0
s4,1,0.09551,2.778957,[ 32 307] ; [14 76],[ 36.34965035 302.65034965] ; [ 9.65034965 80.34965035],0
p4,1,0.113101,2.510354,[201 138] ; [45 45],[194.39160839 144.60839161] ; [51.60839161 38.39160839],0
n1,1,0.118777,2.433374,[31 45] ; [ 8 24],[27.44444444 48.55555556] ; [11.55555556 20.44444444],0
a1,1,0.119621,2.422279,[ 22 319] ; [ 2 88],[ 18.98839907 322.01160093] ; [ 5.01160093 84.98839907],0
a8,1,0.125326,2.349468,[ 47 261] ; [ 7 74],[ 42.75578406 265.24421594] ; [11.24421594 69.75578406],0
p9,1,0.14466,2.12768,[276  60] ; [67 22],[271.17176471  64.82823529] ; [71.82823529 17.17176471],0
b4,1,0.15473,2.024994,[199 142] ; [45 45],[193.0487239 147.9512761] ; [50.9512761 39.0487239],0
v4,1,0.168376,1.897343,[317  23] ; [80 10],[313.90697674  26.09302326] ; [83.09302326  6.90697674],0
d4,1,0.178947,1.806346,[285  55] ; [70 20],[280.69767442  59.30232558] ; [74.30232558 15.69767442],0
u4,1,0.278079,1.176453,[ 11 330] ; [ 1 89],[  9.49419954 331.50580046] ; [ 2.50580046 87.49419954],0
n3,1,0.496084,0.463304,[52 22] ; [21 12],[50.48598131 23.51401869] ; [22.51401869 10.48598131],0
b1,1,0.528361,0.397543,[139 202] ; [40 50],[141.62180974 199.37819026] ; [37.37819026 52.62180974],0
b2,1,0.594582,0.283245,[ 84 136] ; [16 31],[ 82.39700375 137.60299625] ; [17.60299625 29.39700375],0
b3,1,0.594582,0.283245,[ 84 136] ; [16 31],[ 82.39700375 137.60299625] ; [17.60299625 29.39700375],0
b5,1,0.604775,0.267854,[211 130] ; [53 37],[208.87238979 132.12761021] ; [55.12761021 34.87238979],0
a6,1,0.62464,0.2394,[256  84] ; [70 20],[257.76744186  82.23255814] ; [68.23255814 21.76744186],0
u2,1,0.661752,0.191402,[42 35] ; [12  8],[42.86597938 34.13402062] ; [11.13402062  8.86597938],0
v1,1,0.690147,0.158926,[171 159] ; [44 45],[169.33174224 160.66825776] ; [45.66825776 43.33174224],0
p8,1,0.692564,0.156323,[165 168] ; [42 47],[163.3436019 169.6563981] ; [43.6563981 45.3436019],0
n2,1,0.722785,0.12584,[51 26] ; [23 10],[51.8 25.2] ; [22.2 10.8],0
s1,1,0.816037,0.054124,[ 13 324] ; [ 3 87],[ 12.62763466 324.37236534] ; [ 3.37236534 86.62763466],0
u3,1,0.836334,0.042677,[42 34] ; [11  8],[42.4 33.6] ; [10.6  8.4],0
v2,1,0.843503,0.038973,[184 148] ; [45 38],[183.2 148.8] ; [45.8 37.2],0
d3,1,0.870096,0.026744,[241  99] ; [63 27],[240.37209302  99.62790698] ; [63.62790698 26.37209302],0
p5,1,0.895171,0.017362,[ 18 320] ; [ 5 83],[ 18.24882629 319.75117371] ; [ 4.75117371 83.24882629],0
a7,1,0.961384,0.002344,[253  88] ; [67 23],[253.17865429  87.82134571] ; [66.82134571 23.17865429],0
p7,1,0.975429,0.000949,[192 142] ; [51 38],[191.87234043 142.12765957] ; [51.12765957 37.87234043],0
a3,1,0.978874,0.000701,[264  76] ; [70 20],[264.09302326  75.90697674] ; [69.90697674 20.09302326],0
