Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.009408,6.743603,[11  3] ; [14 23],[6.8627451 7.1372549] ; [18.1372549 18.8627451],0
a6,1,0.031971,4.600064,[10  4] ; [14 23],[6.58823529 7.41176471] ; [17.41176471 19.58823529],0
u3,1,0.050962,3.809524,[5 1] ; [5 9],[3. 3.] ; [7. 7.],0
r4,1,0.089696,2.879826,[13  1] ; [26 11],[10.70588235  3.29411765] ; [28.29411765  8.70588235],0
u2,1,0.111017,2.539683,[4 2] ; [ 4 10],[2.4 3.6] ; [5.6 8.4],0
v1,1,0.150445,2.06773,[ 3 11] ; [16 21],[5.21568627 8.78431373] ; [13.78431373 23.21568627],0
p7,1,0.150445,2.06773,[11  3] ; [21 16],[8.78431373 5.21568627] ; [23.21568627 13.78431373],0
a7,1,0.154119,2.030998,[6 8] ; [24 13],[8.23529412 5.76470588] ; [21.76470588 15.23529412],0
b2,1,0.165167,1.926268,[1 9] ; [ 7 14],[2.58064516 7.41935484] ; [ 5.41935484 15.58064516],0
b3,1,0.165167,1.926268,[1 9] ; [ 7 14],[2.58064516 7.41935484] ; [ 5.41935484 15.58064516],0
b1,1,0.176435,1.827396,[7 7] ; [11 26],[4.94117647 9.05882353] ; [13.05882353 23.94117647],0
p2,1,0.194998,1.679447,[12  2] ; [25 12],[10.15686275  3.84313725] ; [26.84313725 10.15686275],0
b4,1,0.260545,1.265858,[10  4] ; [20 17],[8.23529412 5.76470588] ; [21.76470588 15.23529412],0
r1,1,0.267272,1.230695,[11  3] ; [23 14],[9.33333333 4.66666667] ; [24.66666667 12.33333333],0
r2,1,0.286718,1.134968,[13  1] ; [29  7],[11.76  2.24] ; [30.24  5.76],0
a2,1,0.292485,1.108149,[ 2 12] ; [ 2 35],[ 1.09803922 12.90196078] ; [ 2.90196078 34.09803922],0
p4,1,0.318071,0.996863,[9 5] ; [18 19],[7.41176471 6.58823529] ; [19.58823529 17.41176471],0
p8,1,0.324198,0.971935,[8 6] ; [15 21],[6.44 7.56] ; [16.56 19.44],0
s7,1,0.415985,0.661629,[5 9] ; [ 9 28],[ 3.84313725 10.15686275] ; [10.15686275 26.84313725],0
d5,1,0.441502,0.592375,[11  3] ; [25 12],[9.88235294 4.11764706] ; [26.11764706 10.88235294],0
v4,1,0.446104,0.580532,[12  1] ; [31  6],[11.18  1.82] ; [31.82  5.18],0
n6,1,0.454499,0.559407,[10  4] ; [30  7],[10.98039216  3.01960784] ; [29.01960784  7.98039216],0
b5,1,0.475336,0.509546,[6 8] ; [20 17],[7.1372549 6.8627451] ; [18.8627451 18.1372549],0
p1,1,0.507924,0.438341,[ 2 12] ; [ 3 34],[ 1.37254902 12.62745098] ; [ 3.62745098 33.37254902],0
v2,1,0.510285,0.433482,[5 9] ; [17 20],[6.03921569 7.96078431] ; [15.96078431 21.03921569],0
s6,1,0.532375,0.389857,[9 4] ; [22 15],[8.06 4.94] ; [22.94 14.06],0
p11,1,0.536594,0.381888,[10  4] ; [23 14],[9.05882353 4.94117647] ; [23.94117647 13.05882353],0
a5,1,0.536594,0.381888,[10  4] ; [23 14],[9.05882353 4.94117647] ; [23.94117647 13.05882353],0
d1,1,0.542721,0.37052,[7 7] ; [15 22],[6.03921569 7.96078431] ; [15.96078431 21.03921569],0
p9,1,0.543436,0.369208,[9 5] ; [27 10],[9.88235294 4.11764706] ; [26.11764706 10.88235294],0
d2,1,0.610743,0.259094,[6 8] ; [13 24],[5.21568627 8.78431373] ; [13.78431373 23.21568627],0
n4,1,0.625872,0.2377,[9 5] ; [21 16],[8.23529412 5.76470588] ; [21.76470588 15.23529412],0
s5,1,0.627364,0.235652,[3 9] ; [12 25],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
p6,1,0.657226,0.196911,[ 4 10] ; [13 24],[4.66666667 9.33333333] ; [12.33333333 24.66666667],0
n5,1,0.681041,0.168957,[9 5] ; [26 11],[9.60784314 4.39215686] ; [25.39215686 11.60784314],0
v3,1,0.74211,0.10828,[ 3 10] ; [10 26],[3.44897959 9.55102041] ; [ 9.55102041 26.44897959],0
a3,1,0.743183,0.107348,[8 6] ; [23 14],[8.50980392 5.49019608] ; [22.49019608 14.50980392],0
a4,1,0.756117,0.096463,[ 4 10] ; [ 9 28],[ 3.56862745 10.43137255] ; [ 9.43137255 27.56862745],0
d4,1,0.756117,0.096463,[10  4] ; [28  9],[10.43137255  3.56862745] ; [27.56862745  9.43137255],0
p10,1,0.756117,0.096463,[10  4] ; [28  9],[10.43137255  3.56862745] ; [27.56862745  9.43137255],0
n1,1,0.756495,0.096154,[1 1] ; [5 8],[0.8 1.2] ; [5.2 7.8],0
p5,1,0.813951,0.055381,[ 1 13] ; [ 2 35],[ 0.82352941 13.17647059] ; [ 2.17647059 34.82352941],0
u1,1,0.813951,0.055381,[ 1 13] ; [ 2 35],[ 0.82352941 13.17647059] ; [ 2.17647059 34.82352941],0
s8,1,0.827768,0.047334,[ 3 11] ; [ 9 28],[ 3.29411765 10.70588235] ; [ 8.70588235 28.29411765],0
d3,1,0.912178,0.012164,[10  4] ; [27 10],[10.15686275  3.84313725] ; [26.84313725 10.15686275],0
