Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,60.595404,[127 165] ; [133  31],[166.49122807 125.50877193] ; [93.50877193 70.49122807],1
p7,1,0.0,60.463812,[133 157] ; [135  27],[171.94690265 118.05309735] ; [96.05309735 65.94690265],1
p3,1,0.0,30.206136,[102 190] ; [101  63],[129.99122807 162.00877193] ; [73.00877193 90.99122807],1
p8,1,0.0,27.268472,[117 173] ; [108  56],[143.72246696 146.27753304] ; [81.27753304 82.72246696],1
s8,1,0.0,27.001545,[ 84 208] ; [87 76],[109.74065934 182.25934066] ; [ 61.25934066 101.74065934],1
s2,1,7e-06,20.139799,[113 178] ; [99 64],[135.88546256 155.11453744] ; [76.11453744 86.88546256],1
s7,1,1.3e-05,19.042612,[100 184] ; [89 68],[121.71428571 162.28571429] ; [67.28571429 89.71428571],1
s5,1,4.5e-05,16.648825,[ 73 212] ; [70 87],[ 92.20588235 192.79411765] ; [ 50.79411765 106.20588235],1
s6,1,0.000156,14.293311,[171 119] ; [122  37],[189.24276169 100.75723831] ; [103.75723831  55.24276169],1
p1,1,0.000584,11.827836,[ 12 280] ; [ 21 143],[ 21.13157895 270.86842105] ; [ 11.86842105 152.13157895],1
p2,1,0.000846,11.137083,[228  65] ; [148  16],[241.0678337  51.9321663] ; [134.9321663  29.0678337],1
d1,1,0.001665,9.886466,[141 152] ; [104  60],[157.07877462 135.92122538] ; [87.92122538 76.07877462],0
p5,1,0.001813,9.729533,[ 16 275] ; [ 23 141],[ 24.94285714 266.05714286] ; [ 14.05714286 149.94285714],0
n4,1,0.002607,9.064282,[207  85] ; [137  27],[220.28070175  71.71929825] ; [123.71929825  40.28070175],0
r2,1,0.003321,8.62242,[261  29] ; [157   4],[268.7804878  21.2195122] ; [149.2195122  11.7804878],0
r4,1,0.004038,8.266635,[246  47] ; [153  11],[255.81400438  37.18599562] ; [143.18599562  20.81400438],0
r1,1,0.00475,7.972393,[206  84] ; [136  28],[218.45814978  71.54185022] ; [123.54185022  40.45814978],0
d2,1,0.004781,7.960443,[118 173] ; [89 75],[132.38901099 158.61098901] ; [74.61098901 89.38901099],0
v1,1,0.006133,7.510947,[108 177] ; [83 79],[121.77852349 163.22147651] ; [69.22147651 92.77852349],0
a4,1,0.008295,6.968598,[111 180] ; [83 80],[124.34801762 166.65198238] ; [69.65198238 93.34801762],0
d3,1,0.0182,5.576842,[178 115] ; [117  46],[189.5504386 103.4495614] ; [105.4495614  57.5504386],0
u3,1,0.018825,5.517729,[50 59] ; [30 15],[56.62337662 52.37662338] ; [23.37662338 21.62337662],0
u1,1,0.022281,5.223679,[ 40 253] ; [ 36 128],[ 48.72647702 244.27352298] ; [ 27.27352298 136.72647702],0
a2,1,0.028878,4.774874,[ 50 243] ; [ 42 122],[ 58.98468271 234.01531729] ; [ 33.01531729 130.98468271],0
b2,1,0.031406,4.630654,[ 48 108] ; [48 62],[56.30075188 99.69924812] ; [39.69924812 70.30075188],0
