Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.007832,7.071429,[13  1] ; [11 11],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
p3,1,0.031807,4.608886,[4 9] ; [15  7],[7.05714286 5.94285714] ; [11.94285714 10.05714286],0
a6,1,0.040572,4.193787,[11  2] ; [11 11],[8.17142857 4.82857143] ; [13.82857143  8.17142857],0
p12,1,0.042145,4.129367,[ 4 10] ; [ 1 21],[ 1.94444444 12.05555556] ; [ 3.05555556 18.94444444],0
p9,1,0.082553,3.013915,[13  1] ; [15  7],[10.88888889  3.11111111] ; [17.11111111  4.88888889],0
a2,1,0.1161,2.469156,[ 3 11] ; [ 1 21],[ 1.55555556 12.44444444] ; [ 2.44444444 19.55555556],0
u1,1,0.1161,2.469156,[ 3 11] ; [ 1 21],[ 1.55555556 12.44444444] ; [ 2.44444444 19.55555556],0
s7,1,0.116189,2.467949,[10  3] ; [11 11],[7.8 5.2] ; [13.2  8.8],0
a5,1,0.143442,2.140642,[11  3] ; [12 10],[8.94444444 5.05555556] ; [14.05555556  7.94444444],0
b1,1,0.17146,1.87013,[5 9] ; [13  9],[7. 7.] ; [11. 11.],0
p7,1,0.201176,1.633813,[8 6] ; [17  5],[9.72222222 4.27777778] ; [15.27777778  6.72222222],0
p10,1,0.226765,1.461039,[11  3] ; [13  9],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
v2,1,0.240848,1.375624,[10  3] ; [12  9],[8.41176471 4.58823529] ; [13.58823529  7.41176471],0
d5,1,0.255506,1.292946,[7 6] ; [16  6],[8.54285714 4.45714286] ; [14.45714286  7.54285714],0
a7,1,0.311066,1.026143,[10  4] ; [12 10],[8.55555556 5.44444444] ; [13.44444444  8.55555556],0
d4,1,0.319435,0.991259,[8 5] ; [17  5],[9.28571429 3.71428571] ; [15.71428571  6.28571429],0
b5,1,0.33355,0.935065,[8 6] ; [16  6],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
a8,1,0.363602,0.825414,[ 1 12] ; [ 4 17],[ 1.91176471 11.08823529] ; [ 3.08823529 17.91176471],0
s5,1,0.392959,0.729766,[8 6] ; [ 8 11],[6.78787879 7.21212121] ; [9.21212121 9.78787879],0
p11,1,0.452461,0.564479,[10  4] ; [13  9],[8.94444444 5.05555556] ; [14.05555556  7.94444444],0
b4,1,0.452461,0.564479,[10  4] ; [13  9],[8.94444444 5.05555556] ; [14.05555556  7.94444444],0
r1,1,0.497465,0.46034,[11  3] ; [15  7],[10.11111111  3.88888889] ; [15.88888889  6.11111111],0
d3,1,0.507903,0.438386,[8 5] ; [11 11],[7.05714286 5.94285714] ; [11.94285714 10.05714286],0
s6,1,0.515252,0.423387,[13  1] ; [18  3],[12.4  1.6] ; [18.6  2.4],0
r4,1,0.5456,0.36526,[13  1] ; [19  3],[12.44444444  1.55555556] ; [19.55555556  2.44444444],0
a4,1,0.563341,0.333952,[5 9] ; [10 12],[5.83333333 8.16666667] ; [ 9.16666667 12.83333333],0
a3,1,0.563341,0.333952,[9 5] ; [12 10],[8.16666667 5.83333333] ; [12.83333333  9.16666667],0
b2,1,0.609834,0.260417,[3 6] ; [7 9],[3.6 5.4] ; [6.4 9.6],0
b3,1,0.609834,0.260417,[3 6] ; [7 9],[3.6 5.4] ; [6.4 9.6],0
n5,1,0.628745,0.233766,[10  4] ; [14  8],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
s1,1,0.628745,0.233766,[ 2 12] ; [ 2 20],[ 1.55555556 12.44444444] ; [ 2.44444444 19.55555556],0
p1,1,0.628745,0.233766,[ 2 12] ; [ 2 20],[ 1.55555556 12.44444444] ; [ 2.44444444 19.55555556],0
u3,1,0.679708,0.170455,[4 1] ; [7 3],[3.66666667 1.33333333] ; [7.33333333 2.66666667],0
u2,1,0.698535,0.15,[3 2] ; [7 3],[3.33333333 1.66666667] ; [6.66666667 3.33333333],0
r3,1,0.740135,0.110008,[13  1] ; [21  1],[13.22222222  0.77777778] ; [20.77777778  1.22222222],0
a1,1,0.740135,0.110008,[ 1 13] ; [ 1 21],[ 0.77777778 13.22222222] ; [ 1.22222222 20.77777778],0
d1,1,0.789993,0.070926,[7 7] ; [12 10],[7.38888889 6.61111111] ; [11.61111111 10.38888889],0
s3,1,0.825887,0.048391,[6 7] ; [11 11],[6.31428571 6.68571429] ; [10.68571429 11.31428571],0
d2,1,0.825887,0.048391,[6 7] ; [11 11],[6.31428571 6.68571429] ; [10.68571429 11.31428571],0
s8,1,0.850768,0.035396,[7 6] ; [12  9],[7.26470588 5.73529412] ; [11.73529412  9.26470588],0
n1,1,0.857714,0.032143,[1 1] ; [3 4],[0.88888889 1.11111111] ; [3.11111111 3.88888889],0
p8,1,0.907988,0.013358,[8 6] ; [13  9],[8.16666667 5.83333333] ; [12.83333333  9.16666667],0
v1,1,0.907988,0.013358,[8 6] ; [13  9],[8.16666667 5.83333333] ; [12.83333333  9.16666667],0
s4,1,0.927197,0.008349,[ 3 11] ; [ 5 17],[ 3.11111111 10.88888889] ; [ 4.88888889 17.11111111],0
p4,1,0.967991,0.00161,[7 6] ; [12 10],[7.05714286 5.94285714] ; [11.94285714 10.05714286],0
s2,1,0.968457,0.001564,[9 5] ; [14  8],[8.94444444 5.05555556] ; [14.05555556  7.94444444],0
