Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.003788,8.382937,[4 3] ; [ 1 17],[1.4 5.6] ; [ 3.6 14.4],0
r1,1,0.021368,5.296517,[5 2] ; [ 4 14],[2.52 4.48] ; [ 6.48 11.52],0
d1,1,0.04299,4.095805,[4 3] ; [ 3 15],[1.96 5.04] ; [ 5.04 12.96],0
s6,1,0.0455,4.0,[4 2] ; [ 4 14],[2. 4.] ; [ 6. 12.],0
n4,1,0.061972,3.483818,[6 1] ; [ 8 10],[3.92 3.08] ; [10.08  7.92],0
s8,1,0.074791,3.174603,[2 4] ; [ 1 17],[0.75 5.25] ; [ 2.25 15.75],0
v2,1,0.092838,2.824463,[4 3] ; [ 4 14],[2.24 4.76] ; [ 5.76 12.24],0
s2,1,0.092838,2.824463,[4 3] ; [ 4 14],[2.24 4.76] ; [ 5.76 12.24],0
n6,1,0.131707,2.272269,[6 1] ; [9 8],[4.375 2.625] ; [10.625  6.375],0
a7,1,0.143687,2.138024,[5 2] ; [ 7 11],[3.36 3.64] ; [8.64 9.36],0
p9,1,0.151494,2.057143,[5 1] ; [9 9],[3.5 2.5] ; [10.5  7.5],0
a5,1,0.158379,1.989638,[6 1] ; [10  8],[4.48 2.52] ; [11.52  6.48],0
d3,1,0.2253,1.470289,[5 2] ; [ 8 10],[3.64 3.36] ; [9.36 8.64],0
a3,1,0.236386,1.402019,[6 1] ; [11  7],[4.76 2.24] ; [12.24  5.76],0
n5,1,0.236386,1.402019,[6 1] ; [11  7],[4.76 2.24] ; [12.24  5.76],0
p3,1,0.332474,0.939239,[5 2] ; [9 9],[3.92 3.08] ; [10.08  7.92],0
d4,1,0.332474,0.939239,[5 2] ; [9 9],[3.92 3.08] ; [10.08  7.92],0
b4,1,0.332474,0.939239,[5 2] ; [9 9],[3.92 3.08] ; [10.08  7.92],0
p10,1,0.332474,0.939239,[5 2] ; [9 9],[3.92 3.08] ; [10.08  7.92],0
p11,1,0.466985,0.529101,[5 2] ; [10  8],[4.2 2.8] ; [10.8  7.2],0
b5,1,0.466985,0.529101,[5 2] ; [10  8],[4.2 2.8] ; [10.8  7.2],0
v3,1,0.504036,0.446429,[2 5] ; [ 3 15],[1.4 5.6] ; [ 3.6 14.4],0
s7,1,0.516937,0.42,[2 3] ; [ 4 12],[1.42857143 3.57142857] ; [ 4.57142857 11.42857143],0
s3,1,0.525358,0.403361,[3 4] ; [ 5 12],[2.33333333 4.66666667] ; [ 5.66666667 11.33333333],0
b1,1,0.656005,0.198413,[4 3] ; [12  6],[4.48 2.52] ; [11.52  6.48],0
s4,1,0.656005,0.198413,[1 6] ; [ 4 14],[1.4 5.6] ; [ 3.6 14.4],0
p6,1,0.656005,0.198413,[3 4] ; [ 6 12],[2.52 4.48] ; [ 6.48 11.52],0
b3,1,0.709815,0.138462,[2 4] ; [3 9],[1.66666667 4.33333333] ; [3.33333333 8.66666667],0
b2,1,0.709815,0.138462,[2 4] ; [3 9],[1.66666667 4.33333333] ; [3.33333333 8.66666667],0
p2,1,0.738568,0.11139,[5 2] ; [14  4],[5.32 1.68] ; [13.68  4.32],0
d5,1,0.748233,0.103022,[4 3] ; [9 9],[3.64 3.36] ; [9.36 8.64],0
a4,1,0.818733,0.052521,[2 5] ; [ 6 12],[2.24 4.76] ; [ 5.76 12.24],0
p4,1,0.818733,0.052521,[5 2] ; [12  6],[4.76 2.24] ; [12.24  5.76],0
d2,1,0.818733,0.052521,[2 5] ; [ 6 12],[2.24 4.76] ; [ 5.76 12.24],0
p5,1,0.840825,0.040336,[1 6] ; [ 3 14],[1.16666667 5.83333333] ; [ 2.83333333 14.16666667],0
v1,1,0.855702,0.033069,[3 4] ; [ 7 11],[2.8 4.2] ; [ 7.2 10.8],0
a6,1,0.94277,0.005154,[3 4] ; [ 8 10],[3.08 3.92] ; [ 7.92 10.08],0
