Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,2e-05,18.173077,[62  3] ; [2 3],[59.42857143  5.57142857] ; [4.57142857 0.42857143],1
n6,1,0.003354,8.604111,[61  3] ; [3 2],[59.36231884  4.63768116] ; [4.63768116 0.36231884],0
n4,1,0.009183,6.786859,[61  4] ; [3 2],[59.42857143  5.57142857] ; [4.57142857 0.42857143],0
a2,1,0.013432,6.111284,[10 55] ; [3 2],[12.07142857 52.92857143] ; [0.92857143 4.07142857],0
p2,1,0.037174,4.342432,[59  6] ; [3 2],[57.57142857  7.42857143] ; [4.42857143 0.57142857],0
p4,1,0.039399,4.243571,[58  6] ; [3 2],[56.57971014  7.42028986] ; [4.42028986 0.57971014],0
p3,1,0.05673,3.630501,[50 14] ; [2 3],[48.23188406 15.76811594] ; [3.76811594 1.23188406],0
d4,1,0.063114,3.453594,[57  7] ; [3 2],[55.65217391  8.34782609] ; [4.34782609 0.65217391],0
s5,1,0.122313,2.387456,[43 16] ; [2 3],[41.484375 17.515625] ; [3.515625 1.484375],0
p7,1,0.133729,2.248677,[52 12] ; [2 2],[50.82352941 13.17647059] ; [3.17647059 0.82352941],0
s8,1,0.161288,1.962104,[45 19] ; [2 3],[43.5942029 20.4057971] ; [3.4057971 1.5942029],0
b5,1,0.163836,1.938462,[31 34] ; [4 1],[32.5 32.5] ; [2.5 2.5],0
u1,1,0.201012,1.635005,[11 54] ; [2 3],[12.07142857 52.92857143] ; [0.92857143 4.07142857],0
s2,1,0.208722,1.580268,[44 21] ; [2 3],[42.71428571 22.28571429] ; [3.28571429 1.71428571],0
s6,1,0.21732,1.52198,[52 11] ; [3 2],[50.95588235 12.04411765] ; [4.04411765 0.95588235],0
n3,1,0.220671,1.5,[5 3] ; [1 3],[4. 4.] ; [2. 2.],0
r2,1,0.253387,1.304531,[60  4] ; [4 1],[59.36231884  4.63768116] ; [4.63768116 0.36231884],0
a6,1,0.330526,0.946834,[37 27] ; [4 1],[38.02898551 25.97101449] ; [2.97101449 2.02898551],0
s1,1,0.34347,0.897436,[ 5 60] ; [1 4],[ 5.57142857 59.42857143] ; [0.42857143 4.57142857],0
b4,1,0.375979,0.783807,[39 26] ; [4 1],[39.92857143 25.07142857] ; [3.07142857 1.92857143],0
p1,1,0.39512,0.723128,[15 50] ; [2 3],[15.78571429 49.21428571] ; [1.21428571 3.78571429],0
n1,1,0.407626,0.685714,[4 4] ; [3 1],[4.66666667 3.33333333] ; [2.33333333 1.66666667],0
a4,1,0.505767,0.442814,[29 36] ; [3 2],[29.71428571 35.28571429] ; [2.28571429 2.71428571],0
s3,1,0.510295,0.433462,[43 22] ; [2 2],[42.39130435 22.60869565] ; [2.60869565 1.39130435],0
d3,1,0.572983,0.317717,[46 18] ; [3 2],[45.44927536 18.55072464] ; [3.55072464 1.44927536],0
p12,1,0.612597,0.25641,[19 46] ; [2 3],[19.5 45.5] ; [1.5 3.5],0
s7,1,0.651677,0.203793,[43 18] ; [4 1],[43.43939394 17.56060606] ; [3.56060606 1.43939394],0
d1,1,0.668326,0.183566,[45 20] ; [3 2],[44.57142857 20.42857143] ; [3.42857143 1.57142857],0
v3,1,0.685962,0.163491,[44 20] ; [3 2],[43.5942029 20.4057971] ; [3.4057971 1.5942029],0
v2,1,0.685962,0.163491,[44 20] ; [3 2],[43.5942029 20.4057971] ; [3.4057971 1.5942029],0
p11,1,0.704738,0.14359,[56  9] ; [4 1],[55.71428571  9.28571429] ; [4.28571429 0.71428571],0
a7,1,0.709355,0.138922,[47 18] ; [4 1],[47.35714286 17.64285714] ; [3.64285714 1.35714286],0
a5,1,0.709355,0.138922,[47 18] ; [4 1],[47.35714286 17.64285714] ; [3.64285714 1.35714286],0
d2,1,0.818093,0.0529,[35 29] ; [3 2],[35.24637681 28.75362319] ; [2.75362319 2.24637681],0
d5,1,0.873042,0.025535,[53 11] ; [4 1],[52.86956522 11.13043478] ; [4.13043478 0.86956522],0
r1,1,0.932067,0.007267,[53 12] ; [4 1],[52.92857143 12.07142857] ; [4.07142857 0.92857143],0
p6,1,0.93277,0.007117,[39 24] ; [3 2],[38.91176471 24.08823529] ; [3.08823529 1.91176471],0
b3,1,1.0,0.0,[25 25] ; [2 2],[25. 25.] ; [2. 2.],0
a3,1,1.0,0.0,[52 13] ; [4 1],[52. 13.] ; [4. 1.],0
b2,1,1.0,0.0,[25 25] ; [2 2],[25. 25.] ; [2. 2.],0
