Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,26.550742,[71 36] ; [ 56 107],[50.32962963 56.67037037] ; [76.67037037 86.32962963],1
p2,1,1e-06,23.250954,[94 15] ; [101  70],[75.91071429 33.08928571] ; [119.08928571  51.91071429],1
p8,1,5e-06,20.703889,[63 44] ; [ 53 117],[44.80866426 62.19133574] ; [71.19133574 98.80866426],1
p3,1,1.3e-05,18.985948,[56 52] ; [ 45 127],[38.95714286 69.04285714] ; [ 62.04285714 109.95714286],1
v3,1,3.1e-05,17.38126,[48 59] ; [ 35 131],[32.53113553 74.46886447] ; [ 50.46886447 115.53113553],1
p7,1,0.000103,15.078901,[69 39] ; [ 68 102],[53.22302158 54.77697842] ; [83.77697842 86.22302158],1
r1,1,0.000153,14.336926,[87 21] ; [101  71],[72.51428571 35.48571429] ; [115.48571429  56.51428571],1
p11,1,0.00016,14.249719,[90 20] ; [104  68],[75.67375887 34.32624113] ; [118.32624113  53.67375887],1
p4,1,0.0002,13.832326,[60 49] ; [ 55 114],[45.08992806 63.91007194] ; [69.91007194 99.08992806],1
p9,1,0.000427,12.411129,[87 22] ; [100  68],[73.58483755 35.41516245] ; [113.41516245  54.58483755],1
r4,1,0.000993,10.841386,[93 17] ; [115  57],[81.13475177 28.86524823] ; [126.86524823  45.13475177],1
p10,1,0.001349,10.273755,[81 28] ; [94 76],[68.36917563 40.63082437] ; [106.63082437  63.36917563],0
a5,1,0.001473,10.112582,[82 28] ; [96 76],[69.43262411 40.56737589] ; [108.56737589  63.43262411],0
r3,1,0.001645,9.908472,[100   8] ; [134  37],[90.58064516 17.41935484] ; [143.41935484  27.58064516],0
n5,1,0.001856,9.686353,[81 28] ; [95 75],[68.75985663 40.24014337] ; [107.24014337  62.75985663],0
p5,1,0.005299,7.774502,[11 99] ; [  4 167],[  5.87188612 104.12811388] ; [  9.12811388 161.87188612],0
s8,1,0.005888,7.584409,[23 87] ; [ 16 156],[15.21276596 94.78723404] ; [ 23.78723404 148.21276596],0
p6,1,0.007531,7.141703,[33 73] ; [ 29 139],[23.98540146 82.01459854] ; [ 38.01459854 129.98540146],0
r2,1,0.010703,6.514016,[100   8] ; [138  31],[92.79422383 15.20577617] ; [145.20577617  23.79422383],0
n4,1,0.011498,6.386722,[83 26] ; [106  66],[73.31316726 35.68683274] ; [115.68683274  56.31316726],0
