Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,8e-05,15.559956,[90 80] ; [11 40],[77.69230769 92.30769231] ; [23.30769231 27.69230769],1
p10,1,0.000197,13.857771,[142  29] ; [29 21],[132.31221719  38.68778281] ; [38.68778281 11.31221719],1
p9,1,0.000564,11.890674,[149  22] ; [33 17],[140.82352941  30.17647059] ; [41.17647059  8.82352941],1
p2,1,0.002443,9.183065,[143  29] ; [33 19],[135.14285714  36.85714286] ; [40.85714286 11.14285714],0
n6,1,0.013457,6.108072,[144  27] ; [35 16],[137.87837838  33.12162162] ; [41.12162162  9.87837838],0
n5,1,0.022882,5.177442,[121  49] ; [27 23],[114.36363636  55.63636364] ; [33.63636364 16.36363636],0
p4,1,0.028312,4.808946,[105  66] ; [23 29],[98.15246637 72.84753363] ; [29.84753363 22.15246637],0
p7,1,0.029565,4.734434,[112  58] ; [25 26],[105.38461538  64.61538462] ; [31.61538462 19.38461538],0
b4,1,0.060896,3.512811,[102  71] ; [23 29],[96.11111111 76.88888889] ; [28.88888889 23.11111111],0
n4,1,0.067306,3.347536,[131  42] ; [32 19],[125.88839286  47.11160714] ; [37.11160714 13.88839286],0
a2,1,0.090897,2.858413,[ 34 139] ; [16 36],[ 38.44444444 134.55555556] ; [11.55555556 40.44444444],0
p5,1,0.095336,2.781891,[ 15 157] ; [ 1 51],[ 12.28571429 159.71428571] ; [ 3.71428571 48.28571429],0
b1,1,0.109341,2.563719,[ 65 108] ; [26 26],[ 69.96888889 103.03111111] ; [21.03111111 30.96888889],0
r3,1,0.11569,2.474718,[167   5] ; [47  4],[165.05829596   6.94170404] ; [48.94170404  2.05829596],0
n2,1,0.142619,2.149471,[31  5] ; [11  5],[29.07692308  6.92307692] ; [12.92307692  3.07692308],0
r1,1,0.193192,1.693106,[140  32] ; [38 14],[136.67857143  35.32142857] ; [41.32142857 10.67857143],0
r4,1,0.203987,1.613593,[149  24] ; [41 11],[146.08888889  26.91111111] ; [43.91111111  8.08888889],0
s6,1,0.20929,1.576328,[112  60] ; [38 13],[115.69506726  56.30493274] ; [34.30493274 16.69506726],0
s4,1,0.218826,1.512056,[ 27 145] ; [12 40],[ 29.94642857 142.05357143] ; [ 9.05357143 42.94642857],0
a4,1,0.222717,1.48678,[ 70 103] ; [26 26],[73.81333333 99.18666667] ; [22.18666667 29.81333333],0
p3,1,0.26799,1.227005,[86 86] ; [21 30],[82.52914798 89.47085202] ; [24.47085202 26.52914798],0
a8,1,0.27757,1.178947,[ 25 136] ; [ 4 40],[ 22.77560976 138.22439024] ; [ 6.22439024 37.77560976],0
d3,1,0.295,1.096662,[123  50] ; [33 19],[119.94666667  53.05333333] ; [36.05333333 15.94666667],0
u1,1,0.30218,1.064549,[ 38 135] ; [ 8 44],[ 35.36888889 137.63111111] ; [10.63111111 41.36888889],0
n3,1,0.328324,0.955498,[31  5] ; [12  4],[29.76923077  6.23076923] ; [13.23076923  2.76923077],0
u3,1,0.336123,0.925161,[27 22] ; [11  5],[28.64615385 20.35384615] ; [9.35384615 6.64615385],0
s2,1,0.353659,0.860285,[80 92] ; [28 24],[82.92857143 89.07142857] ; [25.07142857 26.92857143],0
s1,1,0.359949,0.838071,[  3 168] ; [ 2 49],[  3.85135135 167.14864865] ; [ 1.14864865 49.85135135],0
u4,1,0.364874,0.821049,[  1 172] ; [ 1 51],[  1.53777778 171.46222222] ; [ 0.46222222 51.53777778],0
d2,1,0.37407,0.790101,[81 92] ; [28 24],[83.80888889 89.19111111] ; [25.19111111 26.80888889],0
s3,1,0.380981,0.767535,[84 88] ; [29 23],[86.76785714 85.23214286] ; [26.23214286 25.76785714],0
n1,1,0.47155,0.518341,[12 24] ; [7 9],[13.15384615 22.84615385] ; [ 5.84615385 10.15384615],0
