Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000599,11.779956,[19 39] ; [19  7],[26.23809524 31.76190476] ; [11.76190476 14.23809524],1
s6,1,0.000658,11.604775,[26 32] ; [22  4],[33.14285714 24.85714286] ; [14.85714286 11.14285714],1
p9,1,0.004713,7.986431,[38 18] ; [25  1],[43.02439024 12.97560976] ; [19.97560976  6.02439024],0
s4,1,0.007252,7.209411,[ 6 52] ; [ 9 17],[10.35714286 47.64285714] ; [ 4.64285714 21.35714286],0
s8,1,0.008206,6.987987,[16 42] ; [15 11],[21.4047619 36.5952381] ; [ 9.5952381 16.4047619],0
p6,1,0.011025,6.461343,[14 39] ; [14 11],[19.02564103 33.97435897] ; [ 8.97435897 16.02564103],0
p5,1,0.015481,5.860889,[ 3 54] ; [ 6 20],[ 6.18072289 50.81927711] ; [ 2.81927711 23.18072289],0
p10,1,0.018355,5.561977,[36 21] ; [23  3],[40.51807229 16.48192771] ; [18.48192771  7.51807229],0
p3,1,0.018457,5.552241,[21 35] ; [17  9],[25.95121951 30.04878049] ; [12.04878049 13.95121951],0
r4,1,0.020677,5.353846,[29 29] ; [20  6],[33.83333333 24.16666667] ; [15.16666667 10.83333333],0
b5,1,0.020738,5.348672,[40 18] ; [11 15],[35.21428571 22.78571429] ; [15.78571429 10.21428571],0
s7,1,0.021687,5.270689,[17 38] ; [14 10],[21.58227848 33.41772152] ; [ 9.41772152 14.58227848],0
d2,1,0.031528,4.62396,[44 13] ; [14 12],[39.8313253 17.1686747] ; [18.1686747  7.8313253],0
n1,1,0.032135,4.591304,[ 5 18] ; [6 4],[ 7.66666667 15.33333333] ; [3.33333333 6.66666667],0
s3,1,0.035773,4.407908,[21 36] ; [16 10],[25.40963855 31.59036145] ; [11.59036145 14.40963855],0
b4,1,0.066393,3.370027,[35 23] ; [21  5],[38.66666667 19.33333333] ; [17.33333333  8.66666667],0
v1,1,0.069036,3.305785,[21 34] ; [15 10],[24.75 30.25] ; [11.25 13.75],0
v4,1,0.07598,3.148853,[44 14] ; [24  2],[46.95238095 11.04761905] ; [21.04761905  4.95238095],0
a5,1,0.104109,2.641446,[42 16] ; [23  3],[44.88095238 13.11904762] ; [20.11904762  5.88095238],0
p1,1,0.123161,2.376658,[ 6 52] ; [ 6 20],[ 8.28571429 49.71428571] ; [ 3.71428571 22.28571429],0
p4,1,0.146798,2.105214,[27 29] ; [17  9],[30.04878049 25.95121951] ; [13.95121951 12.04878049],0
r2,1,0.17748,1.818599,[44 11] ; [23  2],[46.0625  8.9375] ; [20.9375  4.0625],0
