Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,98.857321,[ 44 208] ; [207 152],[103.52209493 148.47790507] ; [147.47790507 211.52209493],1
v1,1,0.0,56.81703,[ 92 159] ; [243 117],[137.61865794 113.38134206] ; [197.38134206 162.61865794],1
r3,1,4.5e-05,16.662823,[232  26] ; [358   9],[243.552  14.448] ; [346.448  20.552],1
d5,1,0.00015,14.375035,[209  49] ; [337  32],[224.66985646  33.33014354] ; [321.33014354  47.66985646],1
d1,1,0.000453,12.299644,[156 102] ; [272  97],[176.11483254  81.88516746] ; [251.88516746 117.11483254],1
p11,1,0.000504,12.098978,[183  75] ; [305  64],[200.80382775  57.19617225] ; [287.19617225  81.80382775],1
a5,1,0.000697,11.498169,[178  80] ; [298  71],[195.86602871  62.13397129] ; [280.13397129  88.86602871],1
p3,1,0.001146,10.574767,[104 153] ; [196 169],[123.95498392 133.04501608] ; [176.04501608 188.95498392],0
s8,1,0.001473,10.112002,[ 90 167] ; [175 191],[109.31781701 147.68218299] ; [155.68218299 210.31781701],0
s7,1,0.001873,9.670024,[ 96 148] ; [184 168],[114.63087248 129.36912752] ; [165.36912752 186.63087248],0
a3,1,0.002461,9.169644,[175  81] ; [291  77],[191.17948718  64.82051282] ; [274.82051282  93.17948718],0
p7,1,0.003482,8.535919,[139 112] ; [240 118],[156.20525452  94.79474548] ; [222.79474548 135.20525452],0
r4,1,0.007029,7.265471,[214  44] ; [333  36],[225.08133971  32.91866029] ; [321.91866029  47.08133971],0
r1,1,0.009441,6.737389,[195  62] ; [309  58],[207.57692308  49.42307692] ; [296.42307692  70.57692308],0
s2,1,0.00994,6.645617,[105 151] ; [188 177],[120.78582931 135.21417069] ; [172.21417069 192.78582931],0
p10,1,0.010406,6.563957,[189  67] ; [299  64],[201.82229402  54.17770598] ; [286.17770598  76.82229402],0
p8,1,0.013252,6.135145,[118 140] ; [201 159],[133.17475728 124.82524272] ; [185.82524272 174.17475728],0
p2,1,0.016051,5.797276,[199  57] ; [312  54],[210.31511254  45.68488746] ; [300.68488746  65.31511254],0
p4,1,0.01671,5.72662,[134 122] ; [225 138],[148.47172859 107.52827141] ; [210.52827141 152.47172859],0
p12,1,0.017826,5.613178,[ 13 242] ; [ 38 327],[ 20.97580645 234.02419355] ; [ 30.02419355 334.97580645],0
n6,1,0.019521,5.454253,[201  55] ; [312  52],[211.81935484  44.18064516] ; [301.18064516  62.81935484],0
b1,1,0.019614,5.445887,[114 144] ; [129 240],[ 99.99043062 158.00956938] ; [143.00956938 225.99043062],0
r2,1,0.020819,5.341921,[230  25] ; [343  18],[237.19967532  17.80032468] ; [335.80032468  25.19967532],0
s6,1,0.022686,5.192358,[145 109] ; [240 123],[158.49270665  95.50729335] ; [226.50729335 136.49270665],0
d2,1,0.024475,5.060643,[122 134] ; [209 159],[135.79487179 120.20512821] ; [195.20512821 172.79487179],0
v4,1,0.030636,4.673235,[232  26] ; [345  20],[238.95024077  19.04975923] ; [338.04975923  26.95024077],0
p9,1,0.032904,4.55075,[200  55] ; [308  54],[209.95137763  45.04862237] ; [298.04862237  63.95137763],0
a2,1,0.03951,4.238817,[ 54 204] ; [104 265],[ 65.01435407 192.98564593] ; [ 92.98564593 276.01435407],0
u1,1,0.044102,4.052652,[ 40 218] ; [ 81 288],[ 49.78947368 208.21052632] ; [ 71.21052632 297.78947368],0
n3,1,0.04449,4.037862,[38 30] ; [54 21],[43.74825175 24.25174825] ; [48.25174825 26.74825175],0
p6,1,0.058571,3.57739,[ 76 179] ; [133 225],[ 86.94127243 168.05872757] ; [122.05872757 235.94127243],0
n4,1,0.078053,3.104974,[193  65] ; [297  71],[201.94888179  56.05111821] ; [288.05111821  79.94888179],0
a6,1,0.081688,3.031,[166  92] ; [261 107],[175.98402556  82.01597444] ; [251.01597444 116.98402556],0
n5,1,0.096287,2.765997,[178  78] ; [275  89],[187.04516129  68.95483871] ; [265.95483871  98.04516129],0
u4,1,0.129418,2.299467,[  3 255] ; [ 11 358],[  5.76076555 252.23923445] ; [  8.23923445 360.76076555],0
n2,1,0.137859,2.201699,[44 26] ; [55 19],[48.125 21.875] ; [50.875 23.125],0
d3,1,0.142402,2.151807,[183  75] ; [281  88],[190.92822967  67.07177033] ; [273.07177033  95.92822967],0
a7,1,0.225805,1.46709,[183  75] ; [277  91],[189.58466454  68.41533546] ; [270.41533546  97.58466454],0
s5,1,0.231304,1.432825,[ 73 180] ; [119 237],[ 79.7635468 173.2364532] ; [112.2364532 243.7635468],0
a4,1,0.274256,1.195334,[115 142] ; [181 187],[121.7152 135.2848] ; [174.2848 193.7152],0
s3,1,0.282289,1.156038,[126 130] ; [193 167],[132.57142857 123.42857143] ; [186.42857143 173.57142857],0
a8,1,0.353591,0.860528,[ 33 209] ; [ 54 274],[ 36.93684211 205.06315789] ; [ 50.06315789 277.93684211],0
a1,1,0.369893,0.804023,[ 13 245] ; [ 25 344],[ 15.63636364 242.36363636] ; [ 22.36363636 346.63636364],0
s1,1,0.424951,0.636583,[ 10 246] ; [ 10 353],[  8.27140549 247.72859451] ; [ 11.72859451 351.27140549],0
u2,1,0.542081,0.371697,[52 30] ; [44 31],[50.14012739 31.85987261] ; [45.85987261 29.14012739],0
n1,1,0.580707,0.305093,[26 42] ; [25 49],[24.42253521 43.57746479] ; [26.57746479 47.42253521],0
u3,1,0.71943,0.12904,[49 32] ; [45 33],[47.88679245 33.11320755] ; [46.11320755 31.88679245],0
b5,1,0.727654,0.121277,[156 102] ; [218 151],[153.89473684 104.10526316] ; [220.10526316 148.89473684],0
b4,1,0.753959,0.098234,[152 106] ; [222 147],[153.89473684 104.10526316] ; [220.10526316 148.89473684],0
p1,1,0.78599,0.073724,[ 18 238] ; [ 28 340],[ 18.87179487 237.12820513] ; [ 27.12820513 340.87179487],0
p5,1,0.971353,0.00129,[ 30 224] ; [ 43 324],[ 29.85829308 224.14170692] ; [ 43.14170692 323.85829308],0
b2,1,0.984678,0.000369,[64 92] ; [ 97 140],[63.90839695 92.09160305] ; [ 97.09160305 139.90839695],0
b3,1,0.984678,0.000369,[64 92] ; [ 97 140],[63.90839695 92.09160305] ; [ 97.09160305 139.90839695],0
