Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,25.815104,[54 33] ; [ 7 38],[40.20454545 46.79545455] ; [20.79545455 24.20454545],1
a3,1,0.000281,13.190981,[64 22] ; [19 26],[54.48854962 31.51145038] ; [28.51145038 16.48854962],1
d2,1,0.000341,12.83139,[50 35] ; [12 34],[40.22900763 44.77099237] ; [21.77099237 24.22900763],1
a6,1,0.000462,12.261237,[60 25] ; [18 28],[50.61068702 34.38931298] ; [27.38931298 18.61068702],1
s5,1,0.00132,10.314136,[31 52] ; [ 4 37],[23.42741935 59.57258065] ; [11.57258065 29.42741935],0
d1,1,0.00272,8.986307,[54 33] ; [16 30],[45.78947368 41.21052632] ; [24.21052632 21.78947368],0
s8,1,0.00299,8.813611,[41 44] ; [10 36],[33.09160305 51.90839695] ; [17.90839695 28.09160305],0
s7,1,0.007668,7.109497,[42 40] ; [11 31],[35.0483871 46.9516129] ; [17.9516129 24.0483871],0
n4,1,0.01112,6.445998,[66 21] ; [25 21],[59.52631579 27.47368421] ; [31.47368421 14.52631579],0
v3,1,0.020746,5.347964,[38 43] ; [11 32],[32.00806452 48.99193548] ; [16.99193548 26.00806452],0
d5,1,0.03369,4.510365,[65 20] ; [27 19],[59.69465649 25.30534351] ; [32.30534351 13.69465649],0
p9,1,0.047541,3.926154,[58 29] ; [22 23],[52.72727273 34.27272727] ; [27.27272727 17.72727273],0
n5,1,0.056306,3.642974,[61 26] ; [24 21],[56.02272727 30.97727273] ; [28.97727273 16.02272727],0
s1,1,0.056871,3.626355,[ 5 82] ; [ 7 37],[ 7.96946565 79.03053435] ; [ 4.03053435 39.96946565],0
d3,1,0.065713,3.386993,[53 32] ; [21 25],[48.01526718 36.98473282] ; [25.98473282 20.01526718],0
p12,1,0.0677,3.337931,[10 77] ; [ 1 44],[ 7.25 79.75] ; [ 3.75 41.25],0
p5,1,0.069747,3.288964,[10 76] ; [ 1 43],[ 7.27692308 78.72307692] ; [ 3.72307692 40.27692308],0
a7,1,0.070399,3.273686,[61 26] ; [25 21],[56.2556391 30.7443609] ; [29.7443609 16.2556391],0
d4,1,0.0764,3.139861,[69 16] ; [31 15],[64.88549618 20.11450382] ; [35.11450382 10.88549618],0
u2,1,0.077558,3.115337,[10 12] ; [19  8],[13.02040816  8.97959184] ; [15.97959184 11.02040816],0
b3,1,0.079301,3.079179,[24 38] ; [ 4 18],[20.66666667 41.33333333] ; [ 7.33333333 14.66666667],0
b2,1,0.079301,3.079179,[24 38] ; [ 4 18],[20.66666667 41.33333333] ; [ 7.33333333 14.66666667],0
p7,1,0.099394,2.71524,[24 61] ; [18 24],[28.11023622 56.88976378] ; [13.88976378 28.11023622],0
s6,1,0.1008,2.692846,[56 29] ; [23 22],[51.65384615 33.34615385] ; [27.34615385 17.65384615],0
v2,1,0.149007,2.08239,[47 36] ; [19 25],[43.13385827 39.86614173] ; [22.86614173 21.13385827],0
p10,1,0.154977,2.022566,[55 31] ; [23 22],[51.20610687 34.79389313] ; [26.79389313 18.20610687],0
r3,1,0.166972,1.909925,[79  8] ; [38  8],[76.53383459 10.46616541] ; [40.46616541  5.53383459],0
r2,1,0.186102,1.748209,[84  3] ; [41  4],[82.38636364  4.61363636] ; [42.61363636  2.38636364],0
p4,1,0.187487,1.737257,[31 54] ; [11 33],[27.6744186 57.3255814] ; [14.3255814 29.6744186],0
v4,1,0.199901,1.643098,[80  7] ; [39  7],[77.84210526  9.15789474] ; [41.15789474  4.84210526],0
b5,1,0.213599,1.546863,[47 40] ; [30 16],[50.36842105 36.63157895] ; [26.63157895 19.36842105],0
p3,1,0.244671,1.353479,[31 55] ; [12 34],[28.01515152 57.98484848] ; [14.98484848 31.01515152],0
n6,1,0.265918,1.237682,[64 22] ; [30 16],[61.24242424 24.75757576] ; [32.75757576 13.24242424],0
v1,1,0.270732,1.213035,[38 47] ; [16 30],[35.03816794 49.96183206] ; [18.96183206 27.03816794],0
u3,1,0.309259,1.033839,[13 10] ; [19  8],[14.72  8.28] ; [17.28  9.72],0
s4,1,0.328374,0.955301,[19 66] ; [ 7 39],[16.87022901 68.12977099] ; [ 9.12977099 36.87022901],0
p1,1,0.344977,0.89185,[ 5 82] ; [ 1 45],[ 3.92481203 83.07518797] ; [ 2.07518797 43.92481203],0
p6,1,0.389551,0.740343,[19 68] ; [ 7 38],[17.13636364 69.86363636] ; [ 8.86363636 36.13636364],0
r4,1,0.411295,0.675053,[78  9] ; [39  7],[76.53383459 10.46616541] ; [40.46616541  5.53383459],0
n2,1,0.427263,0.630252,[25  9] ; [10  6],[23.8 10.2] ; [11.2  4.8],0
p8,1,0.457841,0.551168,[22 65] ; [ 9 37],[20.27819549 66.72180451] ; [10.72180451 35.27819549],0
u4,1,0.48456,0.488583,[ 4 83] ; [ 1 45],[ 3.27067669 83.72932331] ; [ 1.72932331 44.27067669],0
s2,1,0.551989,0.353766,[41 45] ; [19 26],[39.38931298 46.61068702] ; [20.61068702 24.38931298],0
n3,1,0.605286,0.267097,[21  9] ; [10  6],[20.2173913  9.7826087] ; [10.7826087  5.2173913],0
n1,1,0.610118,0.260003,[17 16] ; [7 9],[16.16326531 16.83673469] ; [7.83673469 8.16326531],0
p11,1,0.705039,0.143283,[50 37] ; [28 18],[51.02255639 35.97744361] ; [26.97744361 19.02255639],0
b4,1,0.792452,0.069236,[49 38] ; [27 19],[49.71428571 37.28571429] ; [26.28571429 19.71428571],0
a8,1,0.871805,0.026039,[10 71] ; [ 5 39],[ 9.72 71.28] ; [ 5.28 38.72],0
s3,1,0.900141,0.015746,[44 42] ; [22 22],[43.66153846 42.33846154] ; [22.33846154 21.66153846],0
b1,1,0.960617,0.002438,[42 45] ; [22 24],[41.86466165 45.13533835] ; [22.13533835 23.86466165],0
