Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000934,10.953627,[4 9] ; [40 11],[8.9375 4.0625] ; [35.0625 15.9375],1
n5,1,0.001732,9.814404,[4 9] ; [39 12],[8.734375 4.265625] ; [34.265625 16.734375],0
s4,1,0.048476,3.893414,[6 7] ; [10 41],[3.25 9.75] ; [12.75 38.25],0
v4,1,0.057608,3.604931,[10  3] ; [48  3],[11.78125  1.21875] ; [46.21875  4.78125],0
r1,1,0.073193,3.209925,[7 6] ; [40 11],[9.546875 3.453125] ; [37.453125 13.546875],0
n6,1,0.105113,2.626193,[8 5] ; [42  9],[10.15625  2.84375] ; [39.84375 11.15625],0
a4,1,0.120311,2.413273,[4 9] ; [28 23],[6.5 6.5] ; [25.5 25.5],0
r2,1,0.140283,2.17485,[11  2] ; [47  2],[12.16129032  0.83870968] ; [45.83870968  3.16129032],0
a3,1,0.145477,2.119051,[7 6] ; [38 13],[9.140625 3.859375] ; [35.859375 15.140625],0
n3,1,0.161749,1.957794,[1 3] ; [12  7],[2.26086957 1.73913043] ; [10.73913043  8.26086957],0
p3,1,0.172645,1.859829,[7 6] ; [17 34],[4.875 8.125] ; [19.125 31.875],0
p2,1,0.194042,1.686658,[7 6] ; [37 14],[8.9375 4.0625] ; [35.0625 15.9375],0
b3,1,0.303991,1.056603,[4 3] ; [15 26],[2.77083333 4.22916667] ; [16.22916667 24.77083333],0
b2,1,0.303991,1.056603,[4 3] ; [15 26],[2.77083333 4.22916667] ; [16.22916667 24.77083333],0
s2,1,0.316505,1.003337,[7 6] ; [35 16],[8.53125 4.46875] ; [33.46875 17.53125],0
p9,1,0.334929,0.929744,[5 7] ; [28 21],[6.49180328 5.50819672] ; [26.50819672 22.49180328],0
a7,1,0.336662,0.923103,[10  3] ; [32 19],[8.53125 4.46875] ; [33.46875 17.53125],0
b4,1,0.336662,0.923103,[10  3] ; [32 19],[8.53125 4.46875] ; [33.46875 17.53125],0
d1,1,0.340335,0.909169,[6 7] ; [31 20],[7.515625 5.484375] ; [29.484375 21.515625],0
u3,1,0.342104,0.902531,[5 1] ; [8 5],[4.10526316 1.89473684] ; [8.89473684 4.10526316],0
n2,1,0.349445,0.87547,[2 2] ; [14  5],[2.7826087 1.2173913] ; [13.2173913  5.7826087],0
d2,1,0.368803,0.807692,[6 7] ; [30 20],[7.42857143 5.57142857] ; [28.57142857 21.42857143],0
a2,1,0.369774,0.804424,[ 2 11] ; [14 37],[3.25 9.75] ; [12.75 38.25],0
v1,1,0.420515,0.648875,[5 8] ; [25 24],[6.29032258 6.70967742] ; [23.70967742 25.29032258],0
d3,1,0.464057,0.536091,[8 5] ; [36 14],[9.07936508 3.92063492] ; [34.92063492 15.07936508],0
v2,1,0.482124,0.494055,[5 7] ; [27 24],[6.0952381 5.9047619] ; [25.9047619 25.0952381],0
d5,1,0.505641,0.443077,[11  2] ; [38 12],[10.11111111  2.88888889] ; [38.88888889 11.11111111],0
d4,1,0.542846,0.37029,[12  1] ; [43  7],[11.34920635  1.65079365] ; [43.65079365  6.34920635],0
p1,1,0.56495,0.331205,[ 2 11] ; [ 5 46],[ 1.421875 11.578125] ; [ 5.578125 45.421875],0
b1,1,0.572593,0.318363,[7 6] ; [23 28],[6.09375 6.90625] ; [23.90625 27.09375],0
b5,1,0.627006,0.236143,[8 5] ; [35 16],[8.734375 4.265625] ; [34.265625 16.734375],0
r4,1,0.654328,0.200487,[10  3] ; [42  9],[10.5625  2.4375] ; [41.4375  9.5625],0
s8,1,0.662019,0.19108,[6 7] ; [27 24],[6.703125 6.296875] ; [26.296875 24.703125],0
p11,1,0.662019,0.19108,[6 7] ; [27 24],[6.703125 6.296875] ; [26.296875 24.703125],0
p7,1,0.728809,0.120208,[6 7] ; [20 29],[5.4516129 7.5483871] ; [20.5483871 28.4516129],0
n1,1,0.772205,0.083806,[2 2] ; [11  8],[2.26086957 1.73913043] ; [10.73913043  8.26086957],0
r3,1,0.81563,0.054368,[12  1] ; [46  5],[11.78125  1.21875] ; [46.21875  4.78125],0
s3,1,0.829218,0.046528,[10  3] ; [37 13],[9.6984127 3.3015873] ; [37.3015873 12.6984127],0
s6,1,0.906518,0.01379,[10  3] ; [40 11],[10.15625  2.84375] ; [39.84375 11.15625],0
a6,1,0.919545,0.010202,[8 5] ; [30 20],[7.84126984 5.15873016] ; [30.15873016 19.84126984],0
p6,1,0.919545,0.010202,[5 8] ; [20 30],[5.15873016 7.84126984] ; [19.84126984 30.15873016],0
p8,1,0.919545,0.010202,[5 8] ; [20 30],[5.15873016 7.84126984] ; [19.84126984 30.15873016],0
v3,1,0.943956,0.004942,[4 7] ; [18 30],[4.10169492 6.89830508] ; [17.89830508 30.10169492],0
p4,1,0.945575,0.00466,[7 6] ; [28 23],[7.109375 5.890625] ; [27.890625 23.109375],0
u2,1,0.95218,0.003596,[3 2] ; [8 5],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
s5,1,0.964114,0.002024,[4 8] ; [16 33],[3.93442623 8.06557377] ; [16.06557377 32.93442623],0
