Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,30.741242,[ 24 333] ; [21 53],[ 37.2737819 319.7262181] ; [ 7.7262181 66.2737819],1
p1,1,0.0,26.933858,[ 32 325] ; [23 51],[ 45.55684455 311.44315545] ; [ 9.44315545 64.55684455],1
s5,1,1e-06,23.429226,[123 224] ; [45 22],[140.8115942 206.1884058] ; [27.1884058 39.8115942],1
a1,1,4.7e-05,16.562592,[ 14 346] ; [12 62],[ 21.56682028 338.43317972] ; [ 4.43317972 69.56682028],1
p8,1,9.7e-05,15.198785,[218 139] ; [62 11],[232.46511628 124.53488372] ; [47.53488372 25.46511628],1
p6,1,0.000119,14.801875,[155 199] ; [50 23],[169.95316159 184.04683841] ; [35.04683841 37.95316159],1
s7,1,0.000265,13.302115,[179 159] ; [53 16],[192.66830467 145.33169533] ; [39.33169533 29.66830467],1
p4,1,0.000305,13.038046,[273  87] ; [70  4],[284.51612903  75.48387097] ; [58.48387097 15.51612903],1
n5,1,0.002334,9.266238,[272  86] ; [68  6],[281.75925926  76.24074074] ; [58.24074074 15.75925926],0
s8,1,0.005856,7.593936,[175 183] ; [48 24],[185.66046512 172.33953488] ; [37.33953488 34.66046512],0
b5,1,0.006057,7.533144,[218 142] ; [32 42],[207.37327189 152.62672811] ; [42.62672811 31.37327189],0
s6,1,0.008113,7.008352,[247 108] ; [58 10],[255.96926714  99.03073286] ; [49.03073286 18.96926714],0
s1,1,0.009393,6.746583,[  8 350] ; [ 6 68],[ 11.60185185 346.39814815] ; [ 2.39814815 71.60185185],0
n3,1,0.010486,6.550376,[48  9] ; [8 7],[44.33333333 12.66666667] ; [11.66666667  3.33333333],0
u4,1,0.011171,6.437865,[  6 354] ; [ 5 69],[  9.12442396 350.87557604] ; [ 1.87557604 72.12442396],0
n4,1,0.01683,5.714055,[288  71] ; [68  6],[295.15935335  63.84064665] ; [60.84064665 13.15935335],0
v3,1,0.017,5.696425,[149 198] ; [42 30],[158.17899761 188.82100239] ; [32.82100239 39.17899761],0
n6,1,0.036175,4.388813,[306  52] ; [69  4],[311.48491879  46.51508121] ; [63.51508121  9.48491879],0
p7,1,0.045873,3.986261,[264  93] ; [62 11],[270.65581395  86.34418605] ; [55.34418605 17.65581395],0
p9,1,0.073129,3.21136,[312  46] ; [69  4],[316.46867749  41.53132251] ; [64.53132251  8.46867749],0
p11,1,0.104321,2.638216,[287  73] ; [65  9],[291.98156682  68.01843318] ; [60.01843318 13.98156682],0
p2,1,0.112384,2.520378,[310  48] ; [69  5],[314.0787037  43.9212963] ; [64.9212963  9.0787037],0
n1,1,0.136337,2.218825,[22 35] ; [9 6],[24.54166667 32.45833333] ; [6.45833333 8.54166667],0
a3,1,0.137693,2.203552,[266  92] ; [61 13],[270.98611111  87.01388889] ; [56.01388889 17.98611111],0
a2,1,0.14191,2.157121,[103 257] ; [15 59],[ 97.88018433 262.11981567] ; [20.11981567 53.88018433],0
p10,1,0.187291,1.738798,[303  55] ; [67  7],[306.62037037  51.37962963] ; [63.37962963 10.62037037],0
b2,1,0.211248,1.56285,[ 87 137] ; [26 28],[ 91.05035971 132.94964029] ; [21.94964029 32.05035971],0
b3,1,0.211248,1.56285,[ 87 137] ; [26 28],[ 91.05035971 132.94964029] ; [21.94964029 32.05035971],0
s3,1,0.211562,1.560703,[206 150] ; [48 25],[210.77855478 145.22144522] ; [43.22144522 29.77855478],0
s2,1,0.270278,1.215336,[190 167] ; [44 29],[194.2744186 162.7255814] ; [39.7255814 33.2744186],0
v4,1,0.283209,1.151625,[346  14] ; [72  1],[347.52886836  12.47113164] ; [70.47113164  2.52886836],0
u2,1,0.34677,0.885242,[51 41] ; [9 4],[52.57142857 39.42857143] ; [7.42857143 5.57142857],0
r1,1,0.423991,0.639227,[296  62] ; [64 10],[298.33333333  59.66666667] ; [61.66666667 12.33333333],0
v1,1,0.485361,0.486793,[210 140] ; [47 26],[212.64775414 137.35224586] ; [44.35224586 28.64775414],0
a4,1,0.487381,0.482303,[176 183] ; [33 41],[173.2817552 185.7182448] ; [35.7182448 38.2817552],0
s4,1,0.552565,0.352743,[ 65 292] ; [11 61],[ 63.24475524 293.75524476] ; [12.75524476 59.24475524],0
a8,1,0.587749,0.293874,[ 39 283] ; [10 59],[ 40.35294118 281.64705882] ; [ 8.64705882 60.35294118],0
u3,1,0.59898,0.276537,[58 36] ; [9 4],[58.85981308 35.14018692] ; [8.14018692 4.85981308],0
r4,1,0.599505,0.275744,[340  20] ; [71  3],[340.92165899  19.07834101] ; [70.07834101  3.92165899],0
v2,1,0.717405,0.130993,[217 133] ; [43 29],[215.63981043 134.36018957] ; [44.36018957 27.63981043],0
d5,1,0.719143,0.129315,[302  57] ; [61 13],[300.9630485  58.0369515] ; [62.0369515 11.9630485],0
u1,1,0.733387,0.116024,[ 81 279] ; [18 56],[ 82.11981567 277.88018433] ; [16.88018433 57.11981567],0
b1,1,0.75234,0.099575,[158 202] ; [31 43],[156.77419355 203.22580645] ; [32.22580645 41.77419355],0
a6,1,0.798046,0.065473,[248 111] ; [50 24],[247.07159353 111.92840647] ; [50.92840647 23.07159353],0
d1,1,0.80307,0.062188,[228 132] ; [48 26],[228.94009217 131.05990783] ; [47.05990783 26.94009217],0
d2,1,0.825161,0.048802,[189 170] ; [40 34],[189.86374134 169.13625866] ; [39.13625866 34.86374134],0
a5,1,0.879412,0.023018,[285  75] ; [58 16],[284.51612903  75.48387097] ; [58.48387097 15.51612903],0
d3,1,0.891185,0.018716,[251 109] ; [51 23],[250.50691244 109.49308756] ; [51.49308756 22.50691244],0
n2,1,0.914011,0.01166,[41 16] ; [11  4],[41.16666667 15.83333333] ; [10.83333333  4.16666667],0
r3,1,0.933,0.007068,[345  14] ; [70  3],[344.87268519  14.12731481] ; [70.12731481  2.87268519],0
a7,1,0.959646,0.00256,[263  96] ; [54 20],[262.82448037  96.17551963] ; [54.17551963 19.82448037],0
d4,1,0.963161,0.002133,[300  59] ; [62 12],[300.13394919  58.86605081] ; [61.86605081 12.13394919],0
b4,1,0.998088,6e-06,[214 146] ; [44 30],[214.00921659 145.99078341] ; [43.99078341 30.00921659],0
