Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.306853,[50 13] ; [17 57],[30.81021898 32.18978102] ; [36.18978102 37.81021898],1
s6,1,0.0,38.479308,[58  5] ; [31 44],[40.63043478 22.36956522] ; [48.36956522 26.63043478],1
s8,1,0.0,27.506338,[36 27] ; [11 64],[21.45652174 41.54347826] ; [25.54347826 49.45652174],1
s5,1,1e-06,24.540059,[34 26] ; [12 63],[20.44444444 39.55555556] ; [25.55555556 49.44444444],1
r3,1,0.011884,6.328161,[62  1] ; [66 10],[58.01438849  4.98561151] ; [69.98561151  6.01438849],0
s4,1,0.015524,5.855978,[21 42] ; [12 64],[14.95683453 48.04316547] ; [18.04316547 57.95683453],0
s7,1,0.020817,5.342072,[27 32] ; [19 53],[20.71755725 38.28244275] ; [25.28244275 46.71755725],0
p10,1,0.029827,4.719263,[51 11] ; [50 26],[45.37681159 16.62318841] ; [55.62318841 20.37681159],0
r2,1,0.050508,3.824527,[59  4] ; [62 13],[55.23913043  7.76086957] ; [65.76086957  9.23913043],0
a6,1,0.053544,3.726872,[50 13] ; [49 27],[44.8705036 18.1294964] ; [54.1294964 21.8705036],0
b1,1,0.061569,3.494602,[20 43] ; [36 40],[25.38129496 37.61870504] ; [30.61870504 45.38129496],0
p4,1,0.074458,3.1819,[38 24] ; [35 41],[32.79710145 29.20289855] ; [40.20289855 35.79710145],0
r4,1,0.080448,3.055829,[56  7] ; [59 17],[52.12230216 10.87769784] ; [62.87769784 13.12230216],0
p9,1,0.083115,3.002913,[53  9] ; [55 20],[48.87591241 13.12408759] ; [59.12408759 15.87591241],0
v4,1,0.085982,2.948044,[60  3] ; [65 10],[57.06521739  5.93478261] ; [67.93478261  7.06521739],0
d1,1,0.102186,2.671096,[41 22] ; [39 37],[36.25899281 26.74100719] ; [43.74100719 32.25899281],0
p6,1,0.112437,2.519625,[18 44] ; [13 61],[14.13235294 47.86764706] ; [16.86764706 57.13235294],0
p12,1,0.147968,2.093073,[ 5 57] ; [ 2 74],[ 3.14492754 58.85507246] ; [ 3.85507246 72.14492754],0
u3,1,0.154248,2.029727,[11  5] ; [ 8 10],[8.94117647 7.05882353] ; [10.05882353  7.94117647],0
p5,1,0.157763,1.995543,[ 2 59] ; [ 7 68],[ 4.03676471 56.96323529] ; [ 4.96323529 70.03676471],0
p1,1,0.181846,1.782473,[ 6 56] ; [ 3 72],[ 4.0729927 57.9270073] ; [ 4.9270073 70.0729927],0
d2,1,0.226773,1.460985,[33 30] ; [32 44],[29.46043165 33.53956835] ; [35.53956835 40.46043165],0
u1,1,0.236144,1.403466,[11 52] ; [ 8 68],[ 8.61151079 54.38848921] ; [10.38848921 65.61151079],0
b5,1,0.255944,1.290565,[40 23] ; [41 35],[36.71223022 26.28776978] ; [44.28776978 31.71223022],0
a1,1,0.282995,1.152651,[ 4 59] ; [ 2 74],[ 2.71942446 60.28057554] ; [ 3.28057554 72.71942446],0
