Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,30.22811,[37 59] ; [92 30],[56.80733945 39.19266055] ; [72.19266055 49.80733945],1
a4,1,1e-06,24.235707,[13 84] ; [54 68],[29.67579909 67.32420091] ; [37.32420091 84.67579909],1
d1,1,1.2e-05,19.150188,[30 67] ; [74 48],[46.06392694 50.93607306] ; [57.93607306 64.06392694],1
d2,1,4.5e-05,16.628641,[21 76] ; [59 63],[35.43378995 61.56621005] ; [44.56621005 77.43378995],1
d5,1,0.000715,11.450319,[60 36] ; [101  21],[70.89908257 25.10091743] ; [90.10091743 31.89908257],1
d4,1,0.001166,10.544165,[65 31] ; [105  17],[74.86238532 21.13761468] ; [95.13761468 26.86238532],0
p3,1,0.001323,10.310804,[23 74] ; [54 67],[34.26146789 62.73853211] ; [42.73853211 78.26146789],0
v1,1,0.001351,10.270863,[27 66] ; [61 59],[38.42253521 54.57746479] ; [49.57746479 70.42253521],0
p4,1,0.001395,10.211763,[30 66] ; [64 57],[41.58525346 54.41474654] ; [52.41474654 68.58525346],0
a6,1,0.001627,9.929303,[49 48] ; [87 35],[60.23744292 36.76255708] ; [75.76255708 46.23744292],0
u1,1,0.005665,7.6539,[ 3 94] ; [ 17 105],[ 8.85844749 88.14155251] ; [ 11.14155251 110.85844749],0
s6,1,0.00605,7.535332,[46 49] ; [81 40],[55.85648148 39.14351852] ; [71.14351852 49.85648148],0
v2,1,0.007811,7.076411,[37 56] ; [66 47],[46.5 46.5] ; [56.5 56.5],0
r1,1,0.011038,6.459245,[61 36] ; [95 26],[69.41284404 27.58715596] ; [86.58715596 34.41284404],0
d3,1,0.012296,6.267633,[53 42] ; [88 34],[61.7281106 33.2718894] ; [79.2718894 42.7281106],0
r4,1,0.015205,5.892506,[76 21] ; [110  12],[82.38356164 14.61643836] ; [103.61643836  18.38356164],0
s5,1,0.01903,5.498755,[21 73] ; [44 74],[28.82075472 65.17924528] ; [36.17924528 81.82075472],0
p10,1,0.025005,5.023552,[56 36] ; [91 30],[63.49295775 28.50704225] ; [83.50704225 37.49295775],0
p8,1,0.028683,4.786563,[33 62] ; [60 61],[40.90277778 54.09722222] ; [52.09722222 68.90277778],0
p7,1,0.043808,4.06393,[42 49] ; [71 47],[49.20095694 41.79904306] ; [63.79904306 54.20095694],0
s8,1,0.049561,3.856244,[24 73] ; [45 76],[30.70183486 66.29816514] ; [38.29816514 82.70183486],0
r3,1,0.067313,3.347353,[86 10] ; [117   5],[89.39449541  6.60550459] ; [113.60550459   8.39449541],0
p9,1,0.07444,3.182301,[64 28] ; [97 24],[69.5399061 22.4600939] ; [91.4600939 29.5399061],0
