Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,76.99355,[ 21 166] ; [72 53],[ 55.74038462 131.25961538] ; [37.25961538 87.74038462],1
s6,1,1e-06,24.783187,[ 74 113] ; [86 40],[95.59105431 91.40894569] ; [64.40894569 61.59105431],1
p2,1,6e-06,20.3647,[106  82] ; [102  24],[124.53503185  63.46496815] ; [83.46496815 42.53503185],1
s2,1,3.2e-05,17.269331,[ 52 134] ; [64 61],[ 69.37620579 116.62379421] ; [46.62379421 78.37620579],1
p6,1,8.6e-05,15.413133,[ 14 172] ; [29 96],[ 25.7170418 160.2829582] ; [ 17.2829582 107.7170418],1
n6,1,0.000682,11.537931,[127  60] ; [107  19],[139.80191693  47.19808307] ; [94.19808307 31.80191693],1
r4,1,0.001512,10.063838,[132  56] ; [108  18],[143.69426752  44.30573248] ; [96.30573248 29.69426752],0
p8,1,0.001569,9.996033,[ 35 153] ; [43 82],[ 46.84984026 141.15015974] ; [31.15015974 93.84984026],0
r3,1,0.001582,9.980645,[153  33] ; [119   7],[162.15384615  23.84615385] ; [109.84615385  16.15384615],0
p10,1,0.002441,9.184548,[110  76] ; [94 30],[122.4  63.6] ; [81.6 42.4],0
s8,1,0.002827,8.915811,[ 48 140] ; [52 73],[ 60.06389776 127.93610224] ; [39.93610224 85.06389776],0
s7,1,0.003846,8.355165,[ 52 128] ; [53 64],[ 63.63636364 116.36363636] ; [41.36363636 75.63636364],0
v4,1,0.004091,8.24297,[153  35] ; [117   9],[161.65605096  26.34394904] ; [108.34394904  17.65605096],0
d1,1,0.004272,8.16452,[ 87 101] ; [79 47],[99.38853503 88.61146497] ; [66.61146497 59.38853503],0
v1,1,0.00443,8.098474,[ 68 115] ; [64 55],[ 79.98675497 103.01324503] ; [52.01324503 66.98675497],0
d5,1,0.00641,7.431228,[133  55] ; [106  20],[143.0955414  44.9044586] ; [95.9044586 30.0955414],0
a1,1,0.00674,7.340933,[ 14 174] ; [  1 125],[  8.98089172 179.01910828] ; [  6.01910828 119.98089172],0
p9,1,0.008736,6.875959,[124  59] ; [100  23],[133.96078431  49.03921569] ; [90.03921569 32.96078431],0
v2,1,0.008866,6.849685,[ 72 103] ; [69 53],[83.08080808 91.91919192] ; [57.91919192 64.08080808],0
n4,1,0.010014,6.632415,[124  64] ; [100  26],[134.11464968  53.88535032] ; [89.88535032 36.11464968],0
d3,1,0.010126,6.612682,[101  87] ; [86 40],[111.96178344  76.03821656] ; [75.03821656 50.96178344],0
n5,1,0.013361,6.120612,[116  71] ; [95 31],[126.06070288  60.93929712] ; [84.93929712 41.06070288],0
s5,1,0.014562,5.968647,[ 28 154] ; [32 87],[ 36.27906977 145.72093023] ; [23.72093023 95.27906977],0
p12,1,0.021141,5.315158,[  8 178] ; [ 14 112],[ 13.11538462 172.88461538] ; [  8.88461538 117.11538462],0
d2,1,0.024124,5.085687,[ 78 107] ; [69 56],[87.72580645 97.27419355] ; [59.27419355 65.72580645],0
p5,1,0.032401,4.577175,[  7 180] ; [ 12 112],[ 11.4244373 175.5755627] ; [  7.5755627 116.4244373],0
s3,1,0.054032,3.711704,[ 72 113] ; [62 62],[ 80.22653722 104.77346278] ; [53.77346278 70.22653722],0
r1,1,0.071344,3.251816,[125  63] ; [95 30],[132.14057508  55.85942492] ; [87.85942492 37.14057508],0
a5,1,0.081696,3.030831,[118  70] ; [91 35],[125.13375796  62.86624204] ; [83.86624204 42.13375796],0
u3,1,0.085224,2.962355,[30 35] ; [30 18],[34.51327434 30.48672566] ; [25.48672566 22.51327434],0
u4,1,0.087503,2.919723,[  2 186] ; [  5 121],[  4.1910828 183.8089172] ; [  2.8089172 123.1910828],0
u2,1,0.113401,2.506173,[29 35] ; [29 19],[33.14285714 30.85714286] ; [24.85714286 23.14285714],0
d4,1,0.124512,2.359632,[139  48] ; [103  23],[144.58146965  42.41853035] ; [97.41853035 28.58146965],0
p11,1,0.210262,1.569624,[120  68] ; [89 37],[125.13375796  62.86624204] ; [83.86624204 42.13375796],0
a7,1,0.213331,1.548674,[121  66] ; [90 36],[126.06070288  60.93929712] ; [84.93929712 41.06070288],0
u1,1,0.225395,1.469688,[ 21 167] ; [ 20 106],[ 24.5477707 163.4522293] ; [ 16.4522293 109.5477707],0
a6,1,0.282917,1.153024,[126  62] ; [77 49],[121.54140127  66.45859873] ; [81.45859873 44.54140127],0
v3,1,0.321208,0.984021,[ 55 123] ; [43 75],[ 58.93243243 119.06756757] ; [39.06756757 78.93243243],0
