Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,68.000249,[140  44] ; [139 220],[94.54143646 89.45856354] ; [184.45856354 174.54143646],1
s6,1,0.0,53.740422,[165  19] ; [212 147],[127.74953959  56.25046041] ; [249.25046041 109.74953959],1
p5,1,0.0,41.270527,[ 43 141] ; [ 18 342],[ 20.63235294 163.36764706] ; [ 40.36764706 319.63235294],1
s7,1,0.0,36.89595,[118  56] ; [137 209],[85.32692308 88.67307692] ; [169.67307692 176.32692308],1
s3,1,0.0,26.073795,[127  53] ; [169 188],[99.21787709 80.78212291] ; [196.78212291 160.21787709],1
s8,1,1e-06,23.299069,[104  79] ; [127 234],[ 77.70772059 105.29227941] ; [153.29227941 207.70772059],1
p6,1,0.000274,13.241234,[89 94] ; [117 242],[ 69.55350554 113.44649446] ; [136.44649446 222.55350554],1
s4,1,0.000437,12.368412,[ 43 138] ; [ 43 315],[ 28.87940631 152.12059369] ; [ 57.12059369 300.87940631],1
p12,1,0.000632,11.679019,[ 27 158] ; [ 21 339],[ 16.29357798 168.70642202] ; [ 31.70642202 328.29357798],1
p1,1,0.000858,11.11177,[ 27 156] ; [ 22 339],[ 16.48345588 166.51654412] ; [ 32.51654412 328.48345588],1
p9,1,0.001678,9.871646,[167  13] ; [295  61],[155.14925373  24.85074627] ; [306.85074627  49.14925373],0
p10,1,0.002408,9.20925,[166  16] ; [290  67],[153.97402597  28.02597403] ; [302.02597403  54.97402597],0
p7,1,0.002499,9.141646,[130  48] ; [212 143],[114.21388368  63.78611632] ; [227.78611632 127.21388368],0
u1,1,0.00264,9.041255,[ 57 128] ; [ 70 292],[ 42.95246801 142.04753199] ; [ 84.04753199 277.95246801],0
a5,1,0.003427,8.565055,[153  32] ; [258 104],[139.00365631  45.99634369] ; [271.99634369  90.00365631],0
p4,1,0.007201,7.222218,[130  53] ; [214 147],[115.72058824  67.27941176] ; [228.27941176 132.72058824],0
a3,1,0.008467,6.931915,[145  39] ; [245 115],[131.91176471  52.08823529] ; [258.08823529 101.91176471],0
r4,1,0.011571,6.37547,[180   5] ; [332  30],[173.16270567  11.83729433] ; [338.83729433  23.16270567],0
p3,1,0.012524,6.235143,[108  77] ; [170 191],[94.19413919 90.80586081] ; [183.80586081 177.19413919],0
p8,1,0.016885,5.708301,[111  71] ; [179 178],[97.92207792 84.07792208] ; [192.07792208 164.92207792],0
v3,1,0.022008,5.24516,[85 96] ; [128 221],[ 72.74150943 108.25849057] ; [140.25849057 208.74150943],0
v1,1,0.04408,4.053488,[112  73] ; [180 170],[100.97196262  84.02803738] ; [191.02803738 158.97196262],0
a2,1,0.049513,3.857886,[ 64 121] ; [ 96 266],[ 54.11334552 130.88665448] ; [105.88665448 256.11334552],0
a4,1,0.055695,3.661157,[93 92] ; [150 210],[ 82.48623853 102.51376147] ; [160.51376147 199.48623853],0
n1,1,0.066078,3.377863,[18 18] ; [25 53],[13.57894737 22.42105263] ; [29.42105263 48.57894737],0
s1,1,0.100407,2.699072,[  8 173] ; [  7 351],[  5.03710575 175.96289425] ; [  9.96289425 348.03710575],0
v4,1,0.157635,1.996764,[180   3] ; [348  14],[177.29174312   5.70825688] ; [350.70825688  11.29174312],0
r1,1,0.164878,1.928904,[158  26] ; [292  68],[152.20588235  31.79411765] ; [297.79411765  62.20588235],0
u4,1,0.204063,1.613054,[  2 183] ; [ 10 352],[  4.05850091 180.94149909] ; [  7.94149909 354.05850091],0
n2,1,0.205719,1.601298,[31  6] ; [57 21],[28.31304348  8.68695652] ; [59.68695652 18.31304348],0
d4,1,0.241429,1.372231,[160  25] ; [299  63],[155.23765996  29.76234004] ; [303.76234004  58.23765996],0
r2,1,0.256489,1.287611,[179   5] ; [341  17],[176.53136531   7.46863469] ; [343.46863469  14.53136531],0
n5,1,0.262496,1.255548,[149  36] ; [274  85],[143.85110294  41.14889706] ; [279.14889706  79.85110294],0
d2,1,0.303202,1.060059,[96 88] ; [172 190],[90.31501832 93.68498168] ; [177.68498168 184.31501832],0
b5,1,0.308792,1.035836,[114  71] ; [239 123],[119.38756856  65.61243144] ; [233.61243144 128.38756856],0
v2,1,0.322395,0.979205,[112  68] ; [201 147],[106.70454545  73.29545455] ; [206.29545455 141.70454545],0
u2,1,0.323922,0.973044,[19 21] ; [65 50],[21.67741935 18.32258065] ; [62.32258065 52.67741935],0
p2,1,0.350576,0.871373,[160  24] ; [303  58],[156.31559633  27.68440367] ; [306.68440367  54.31559633],0
d1,1,0.383714,0.75877,[121  64] ; [223 139],[116.34369287  68.65630713] ; [227.65630713 134.34369287],0
a6,1,0.413932,0.66748,[136  48] ; [279  83],[139.85347985  44.14652015] ; [275.14652015  86.85347985],0
b3,1,0.426621,0.632003,[43 66] ; [ 73 136],[39.76100629 69.23899371] ; [ 76.23899371 132.76100629],0
b2,1,0.426621,0.632003,[43 66] ; [ 73 136],[39.76100629 69.23899371] ; [ 76.23899371 132.76100629],0
n3,1,0.565241,0.33071,[29  8] ; [58 21],[27.75  9.25] ; [59.25 19.75],0
u3,1,0.571901,0.319513,[25 15] ; [66 49],[23.48387097 16.51612903] ; [67.51612903 47.48387097],0
a1,1,0.582373,0.302413,[  9 176] ; [ 14 348],[  7.77879342 177.22120658] ; [ 15.22120658 346.77879342],0
d3,1,0.623453,0.241045,[146  39] ; [279  83],[143.73857404  41.26142596] ; [281.26142596  80.73857404],0
b1,1,0.718008,0.13041,[ 59 126] ; [121 241],[ 60.87751371 124.12248629] ; [119.12248629 242.87751371],0
n4,1,0.740035,0.110096,[148  36] ; [286  75],[146.52477064  37.47522936] ; [287.47522936  73.52477064],0
d5,1,0.849592,0.035963,[154  31] ; [299  63],[153.20840951  31.79159049] ; [299.79159049  62.20840951],0
r3,1,0.892008,0.018432,[178   6] ; [350  11],[178.26055046   5.73944954] ; [349.73944954  11.26055046],0
p11,1,0.906492,0.013798,[150  35] ; [292  70],[149.488117  35.511883] ; [292.511883  69.488117],0
b4,1,0.944399,0.004864,[113  72] ; [220 142],[112.62340037  72.37659963] ; [220.37659963 141.62340037],0
a8,1,0.968728,0.001537,[ 23 139] ; [ 47 281],[ 23.14285714 138.85714286] ; [ 46.85714286 281.14285714],0
