Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.036893,4.355365,[20 17] ; [12  2],[23.21568627 13.78431373] ; [8.78431373 5.21568627],0
b4,1,0.039142,4.254688,[25 12] ; [5 9],[21.76470588 15.23529412] ; [8.23529412 5.76470588],0
b1,1,0.0446,4.033696,[10 27] ; [8 6],[13.05882353 23.94117647] ; [4.94117647 9.05882353],0
s8,1,0.045328,4.006386,[ 6 31] ; [6 8],[ 8.70588235 28.29411765] ; [ 3.29411765 10.70588235],0
p3,1,0.048933,3.877636,[15 22] ; [10  4],[18.1372549 18.8627451] ; [6.8627451 7.1372549],0
v2,1,0.054168,3.707517,[19 18] ; [ 3 11],[15.96078431 21.03921569] ; [6.03921569 7.96078431],0
s5,1,0.062551,3.468431,[ 8 27] ; [7 7],[10.71428571 24.28571429] ; [4.28571429 9.71428571],0
n5,1,0.077815,3.109966,[28  9] ; [7 7],[25.39215686 11.60784314] ; [9.60784314 4.39215686],0
p1,1,0.085933,2.948959,[ 2 35] ; [ 3 11],[ 3.62745098 33.37254902] ; [ 1.37254902 12.62745098],0
a3,1,0.10951,2.561275,[20 17] ; [11  3],[22.49019608 14.50980392] ; [8.50980392 5.49019608],0
a7,1,0.154119,2.030998,[24 13] ; [6 8],[21.76470588 15.23529412] ; [8.23529412 5.76470588],0
a5,1,0.202463,1.624517,[22 15] ; [11  3],[23.94117647 13.05882353] ; [9.05882353 4.94117647],0
v1,1,0.246863,1.340972,[12 25] ; [7 7],[13.78431373 23.21568627] ; [5.21568627 8.78431373],0
a4,1,0.25873,1.275538,[11 26] ; [ 2 12],[ 9.43137255 27.56862745] ; [ 3.56862745 10.43137255],0
p10,1,0.25873,1.275538,[26 11] ; [12  2],[27.56862745  9.43137255] ; [10.43137255  3.56862745],0
v4,1,0.27289,1.202161,[33  4] ; [10  3],[31.82  5.18] ; [11.18  1.82],0
d4,1,0.30274,1.062085,[29  8] ; [9 5],[27.56862745  9.43137255] ; [10.43137255  3.56862745],0
p4,1,0.318071,0.996863,[18 19] ; [9 5],[19.58823529 17.41176471] ; [7.41176471 6.58823529],0
p8,1,0.324198,0.971935,[15 21] ; [8 6],[16.56 19.44] ; [6.44 7.56],0
p6,1,0.374813,0.787645,[11 26] ; [6 8],[12.33333333 24.66666667] ; [4.66666667 9.33333333],0
s6,1,0.39169,0.733689,[21 15] ; [10  4],[22.32 13.68] ; [8.68 5.32],0
s3,1,0.415985,0.661629,[ 9 28] ; [5 9],[10.15686275 26.84313725] ; [ 3.84313725 10.15686275],0
n4,1,0.430947,0.62027,[23 14] ; [7 7],[21.76470588 15.23529412] ; [8.23529412 5.76470588],0
d5,1,0.441502,0.592375,[25 12] ; [11  3],[26.11764706 10.88235294] ; [9.88235294 4.11764706],0
p9,1,0.441502,0.592375,[25 12] ; [11  3],[26.11764706 10.88235294] ; [9.88235294 4.11764706],0
p12,1,0.465994,0.531459,[ 1 36] ; [ 1 13],[ 1.45098039 35.54901961] ; [ 0.54901961 13.45098039],0
d1,1,0.510285,0.433482,[17 20] ; [5 9],[15.96078431 21.03921569] ; [6.03921569 7.96078431],0
u3,1,0.531168,0.392157,[8 9] ; [2 1],[8.5 8.5] ; [1.5 1.5],0
p11,1,0.536594,0.381888,[23 14] ; [10  4],[23.94117647 13.05882353] ; [9.05882353 4.94117647],0
p2,1,0.553301,0.351437,[26 11] ; [11  3],[26.84313725 10.15686275] ; [10.15686275  3.84313725],0
n1,1,0.633553,0.227273,[4 7] ; [2 2],[4.4 6.6] ; [1.6 2.4],0
r1,1,0.657226,0.196911,[24 13] ; [10  4],[24.66666667 12.33333333] ; [9.33333333 4.66666667],0
v3,1,0.686326,0.163092,[ 9 27] ; [4 9],[ 9.55102041 26.44897959] ; [3.44897959 9.55102041],0
a6,1,0.71154,0.136744,[18 19] ; [6 8],[17.41176471 19.58823529] ; [6.58823529 7.41176471],0
b2,1,0.71271,0.135585,[ 5 16] ; [3 7],[ 5.41935484 15.58064516] ; [2.58064516 7.41935484],0
b3,1,0.71271,0.135585,[ 5 16] ; [3 7],[ 5.41935484 15.58064516] ; [2.58064516 7.41935484],0
u1,1,0.813951,0.055381,[ 2 35] ; [ 1 13],[ 2.17647059 34.82352941] ; [ 0.82352941 13.17647059],0
r4,1,0.827768,0.047334,[28  9] ; [11  3],[28.29411765  8.70588235] ; [10.70588235  3.29411765],0
r2,1,0.836637,0.042517,[30  6] ; [12  2],[30.24  5.76] ; [11.76  2.24],0
r3,1,0.865658,0.028621,[31  6] ; [12  2],[31.19607843  5.80392157] ; [11.80392157  2.19607843],0
d2,1,0.888677,0.019594,[14 23] ; [5 9],[13.78431373 23.21568627] ; [5.21568627 8.78431373],0
a2,1,0.908903,0.013092,[ 3 34] ; [ 1 13],[ 2.90196078 34.09803922] ; [ 1.09803922 12.90196078],0
d3,1,0.912178,0.012164,[27 10] ; [10  4],[26.84313725 10.15686275] ; [10.15686275  3.84313725],0
b5,1,0.931346,0.007422,[19 18] ; [7 7],[18.8627451 18.1372549] ; [7.1372549 6.8627451],0
n6,1,0.988065,0.000224,[29  8] ; [11  3],[29.01960784  7.98039216] ; [10.98039216  3.01960784],0
