Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,138.990109,[254  33] ; [20 63],[212.53513514  74.46486486] ; [61.46486486 21.53513514],1
p2,1,0.0,63.647086,[248  38] ; [38 46],[221.07027027  64.92972973] ; [64.92972973 19.07027027],1
p11,1,0.0,57.415592,[245  45] ; [37 47],[218.6631016  71.3368984] ; [63.3368984 20.6631016],1
p7,1,2e-06,22.905856,[183 101] ; [29 54],[164.05449591 119.94550409] ; [47.94550409 35.05449591],1
r4,1,5e-06,20.84832,[257  33] ; [57 27],[243.47593583  46.52406417] ; [70.52406417 13.47593583],1
p8,1,5e-06,20.664993,[155 130] ; [22 62],[136.70731707 148.29268293] ; [40.29268293 43.70731707],1
b1,1,9e-06,19.635291,[ 92 198] ; [49 35],[109.3315508 180.6684492] ; [31.6684492 52.3315508],1
r3,1,1.4e-05,18.895151,[275  15] ; [67 17],[265.18716578  24.81283422] ; [76.81283422  7.18716578],1
n6,1,3e-05,17.441387,[243  47] ; [52 31],[229.35656836  60.64343164] ; [65.64343164 17.35656836],1
v4,1,6.1e-05,16.070972,[270  19] ; [66 18],[260.33243968  28.66756032] ; [75.66756032  8.33243968],1
n5,1,6.7e-05,15.886857,[204  83] ; [40 44],[188.75471698  98.24528302] ; [55.24528302 28.75471698],1
p4,1,0.000331,12.885869,[159 128] ; [27 55],[144.66666667 142.33333333] ; [41.33333333 40.66666667],1
v1,1,0.000346,12.802601,[148 137] ; [25 59],[133.61788618 151.38211382] ; [39.38211382 44.61788618],1
p3,1,0.000771,11.309097,[136 152] ; [22 61],[122.65229111 165.34770889] ; [35.34770889 47.65229111],1
p6,1,0.000868,11.08959,[ 91 192] ; [11 71],[ 79.08493151 203.91506849] ; [22.91506849 59.08493151],1
s8,1,0.002378,9.232228,[ 82 207] ; [10 73],[ 71.47311828 217.52688172] ; [20.52688172 62.47311828],0
p5,1,0.008642,6.895257,[ 35 254] ; [ 2 82],[ 28.66756032 260.33243968] ; [ 8.33243968 75.66756032],0
s6,1,0.008873,6.848258,[139 146] ; [27 56],[128.55978261 156.44021739] ; [37.44021739 45.55978261],0
d3,1,0.011126,6.445112,[226  64] ; [54 30],[217.11229947  72.88770053] ; [62.88770053 21.11229947],0
n4,1,0.011489,6.388007,[217  73] ; [51 33],[207.80748663  82.19251337] ; [60.19251337 23.80748663],0
a5,1,0.041191,4.168142,[219  71] ; [54 30],[211.68449198  78.31550802] ; [61.31550802 22.68449198],0
a8,1,0.048135,3.905252,[ 34 223] ; [ 4 74],[ 29.15223881 227.84776119] ; [ 8.84776119 69.15223881],0
a3,1,0.070828,3.263726,[211  77] ; [53 31],[204.38709677  83.61290323] ; [59.61290323 24.38709677],0
v2,1,0.076335,3.141264,[158 123] ; [38 46],[150.89315068 130.10684932] ; [45.10684932 38.89315068],0
r2,1,0.089112,2.890337,[263  21] ; [71 11],[259.16939891  24.83060109] ; [74.83060109  7.16939891],0
v3,1,0.095377,2.781191,[103 177] ; [22 60],[ 96.68508287 183.31491713] ; [28.31491713 53.68508287],0
