Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,121.889396,[415  66] ; [47 74],[369.13953488 111.86046512] ; [92.86046512 28.13953488],1
n6,1,0.0,30.906892,[438  44] ; [87 34],[419.65174129  62.34825871] ; [105.34825871  15.65174129],1
d2,1,2e-05,18.146178,[271 213] ; [42 80],[249.98679868 234.01320132] ; [63.01320132 58.98679868],1
d5,1,2.6e-05,17.72535,[439  47] ; [93 29],[425.25  60.75] ; [106.75  15.25],1
p4,1,3.1e-05,17.334107,[326 157] ; [57 64],[306.27317881 176.72682119] ; [76.72682119 44.27317881],1
s7,1,4e-05,16.8769,[256 212] ; [40 79],[235.99318569 232.00681431] ; [60.00681431 58.99318569],1
a5,1,8.3e-05,15.492514,[395  91] ; [79 43],[378.88815789 107.11184211] ; [95.11184211 26.88815789],1
s8,1,0.000528,12.013522,[243 240] ; [40 82],[225.9322314 257.0677686] ; [57.0677686 64.9322314],1
a4,1,0.00053,12.006141,[248 237] ; [41 81],[230.91433278 254.08566722] ; [58.08566722 63.91433278],1
a2,1,0.000603,11.767531,[137 349] ; [ 16 106],[122.29934211 363.70065789] ; [30.70065789 91.29934211],1
a3,1,0.000773,11.304354,[381 104] ; [78 44],[366.74629325 118.25370675] ; [92.25370675 29.74629325],1
d1,1,0.000888,11.047729,[354 132] ; [70 52],[338.92105263 147.07894737] ; [85.07894737 36.92105263],1
p3,1,0.00135,10.27254,[265 219] ; [47 75],[249.18811881 234.81188119] ; [62.81188119 59.18811881],0
a8,1,0.00161,9.948661,[ 77 367] ; [  6 105],[ 66.4 377.6] ; [16.6 94.4],0
v3,1,0.002422,9.198901,[207 261] ; [33 82],[192.65866209 275.34133791] ; [47.34133791 67.65866209],0
s4,1,0.003095,8.750645,[ 62 415] ; [29 93],[ 72.46577629 404.53422371] ; [ 18.53422371 103.46577629],0
u1,1,0.003699,8.426015,[109 377] ; [ 13 109],[ 97.51973684 388.48026316] ; [24.48026316 97.51973684],0
r4,1,0.004931,7.904406,[450  36] ; [103  19],[442.03618421  43.96381579] ; [110.96381579  11.03618421],0
p6,1,0.007902,7.055652,[195 281] ; [33 86],[182.4 293.6] ; [45.6 73.4],0
p10,1,0.016428,5.756477,[425  55] ; [98 24],[417.00996678  62.99003322] ; [105.99003322  16.00996678],0
r3,1,0.017175,5.678387,[474   9] ; [115   7],[470.22644628  12.77355372] ; [118.77355372   3.22644628],0
s2,1,0.027452,4.862183,[264 216] ; [53 68],[253.17803661 226.82196339] ; [63.82196339 57.17803661],0
r1,1,0.028476,4.798996,[402  82] ; [90 31],[393.6  90.4] ; [98.4 22.6],0
v1,1,0.03713,4.344424,[277 193] ; [57 61],[266.97278912 203.02721088] ; [67.02721088 50.97278912],0
n3,1,0.046796,3.952703,[60 20] ; [21 16],[55.38461538 24.61538462] ; [25.61538462 11.38461538],0
v4,1,0.046941,3.947487,[463  19] ; [111  10],[458.81923715  23.18076285] ; [115.18076285   5.81923715],0
p5,1,0.048581,3.889757,[ 68 413] ; [  9 112],[ 61.52325581 419.47674419] ; [ 15.47674419 105.52325581],0
s6,1,0.051068,3.806058,[330 144] ; [73 48],[321.04537815 152.95462185] ; [81.95462185 39.04537815],0
d3,1,0.051607,3.78847,[366 120] ; [102  20],[374.09210526 111.90789474] ; [93.90789474 28.09210526],0
r2,1,0.053982,3.713267,[455  22] ; [110  11],[450.67725753  26.32274247] ; [114.32274247   6.67725753],0
s3,1,0.064656,3.413732,[283 194] ; [60 60],[274.05527638 202.94472362] ; [68.94472362 51.05527638],0
p12,1,0.069295,3.299645,[ 49 430] ; [  6 116],[ 43.83527454 435.16472546] ; [ 11.16472546 110.83527454],0
b1,1,0.077551,3.115488,[181 305] ; [35 87],[172.65789474 313.34210526] ; [43.34210526 78.65789474],0
v2,1,0.154691,2.025368,[288 180] ; [63 53],[281.28082192 186.71917808] ; [69.71917808 46.28082192],0
p9,1,0.187571,1.736595,[432  47] ; [105  17],[427.99168053  51.00831947] ; [109.00831947  12.99168053],0
s1,1,0.215575,1.533586,[ 13 466] ; [  1 121],[ 11.15806988 467.84193012] ; [  2.84193012 119.15806988],0
p1,1,0.217849,1.518486,[ 40 443] ; [  6 115],[ 36.78476821 446.21523179] ; [  9.21523179 111.78476821],0
p7,1,0.221511,1.494555,[325 149] ; [72 43],[319.48726655 154.51273345] ; [77.51273345 37.48726655],0
a1,1,0.24128,1.373101,[ 29 457] ; [  4 118],[ 26.37828947 459.62171053] ; [  6.62171053 115.37828947],0
u3,1,0.253892,1.30176,[63 41] ; [31 13],[66.05405405 37.94594595] ; [27.94594595 16.05405405],0
p8,1,0.312576,1.01976,[276 200] ; [64 57],[271.08877722 204.91122278] ; [68.91122278 52.08877722],0
b2,1,0.349758,0.874335,[136 186] ; [23 41],[132.6373057 189.3626943] ; [26.3626943 37.6373057],0
b3,1,0.349758,0.874335,[136 186] ; [23 41],[132.6373057 189.3626943] ; [26.3626943 37.6373057],0
p2,1,0.377046,0.780312,[421  61] ; [102  19],[418.05306799  63.94693201] ; [104.94693201  16.05306799],0
a7,1,0.385934,0.751715,[355 130] ; [94 28],[358.75617792 126.24382208] ; [90.24382208 31.75617792],0
n1,1,0.407198,0.686968,[29 50] ; [11 27],[27.00854701 51.99145299] ; [12.99145299 25.00854701],0
b4,1,0.436991,0.604172,[288 198] ; [77 45],[291.75986842 194.24013158] ; [73.24013158 48.75986842],0
u4,1,0.442083,0.590871,[ 14 471] ; [  2 120],[ 12.78418451 472.21581549] ; [  3.21581549 118.78418451],0
b5,1,0.685919,0.163539,[285 201] ; [74 48],[286.96381579 199.03618421] ; [72.03618421 49.96381579],0
n2,1,0.717392,0.131006,[58 22] ; [28  9],[58.8034188 21.1965812] ; [27.1965812  9.8034188],0
a6,1,0.719657,0.128822,[342 143] ; [84 38],[340.37891269 144.62108731] ; [85.62108731 36.37891269],0
s5,1,0.845821,0.037812,[165 301] ; [41 78],[164.0957265 301.9042735] ; [41.9042735 77.0957265],0
u2,1,0.951364,0.00372,[65 38] ; [28 16],[65.16326531 37.83673469] ; [27.83673469 16.16326531],0
