Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.019585,5.448526,[3 1] ; [ 8 30],[1.04761905 2.95238095] ; [ 9.95238095 28.04761905],0
v2,1,0.022084,5.239169,[3 1] ; [ 8 29],[1.07317073 2.92682927] ; [ 9.92682927 27.07317073],0
s7,1,0.035637,4.414414,[2 1] ; [ 6 31],[0.6 2.4] ; [ 7.4 29.6],0
p6,1,0.038787,4.270153,[2 2] ; [ 4 32],[0.6 3.4] ; [ 5.4 30.6],0
s3,1,0.050148,3.83652,[3 1] ; [10 27],[1.26829268 2.73170732] ; [11.73170732 25.26829268],0
s4,1,0.06002,3.536842,[2 2] ; [ 5 33],[0.66666667 3.33333333] ; [ 6.33333333 31.66666667],0
p1,1,0.06002,3.536842,[2 2] ; [ 5 33],[0.66666667 3.33333333] ; [ 6.33333333 31.66666667],0
n4,1,0.084721,2.97193,[1 3] ; [26 12],[2.57142857 1.42857143] ; [24.42857143 13.57142857],0
s2,1,0.143171,2.143541,[2 2] ; [ 7 31],[0.85714286 3.14285714] ; [ 8.14285714 29.85714286],0
r2,1,0.221853,1.492347,[3 1] ; [15 20],[1.84615385 2.15384615] ; [16.15384615 18.84615385],0
d2,1,0.226294,1.464002,[3 1] ; [16 21],[1.85365854 2.14634146] ; [17.14634146 19.85365854],0
b3,1,0.236377,1.402074,[2 1] ; [ 8 17],[1.07142857 1.92857143] ; [ 8.92857143 16.07142857],0
b2,1,0.236377,1.402074,[2 1] ; [ 8 17],[1.07142857 1.92857143] ; [ 8.92857143 16.07142857],0
r4,1,0.267625,1.228878,[1 3] ; [ 3 35],[0.38095238 3.61904762] ; [ 3.61904762 34.38095238],0
r3,1,0.269443,1.219579,[3 1] ; [17 20],[1.95121951 2.04878049] ; [18.04878049 18.95121951],0
p9,1,0.291841,1.111111,[3 1] ; [17 19],[2. 2.] ; [18. 18.],0
n5,1,0.318587,0.994737,[2 2] ; [28 10],[2.85714286 1.14285714] ; [27.14285714 10.85714286],0
p3,1,0.318587,0.994737,[2 2] ; [10 28],[1.14285714 2.85714286] ; [10.85714286 27.14285714],0
p4,1,0.386311,0.750524,[2 2] ; [11 27],[1.23809524 2.76190476] ; [11.76190476 26.23809524],0
d5,1,0.392578,0.730941,[3 1] ; [20 18],[2.19047619 1.80952381] ; [20.80952381 17.19047619],0
a3,1,0.392578,0.730941,[3 1] ; [20 18],[2.19047619 1.80952381] ; [20.80952381 17.19047619],0
p2,1,0.407885,0.684957,[2 2] ; [11 26],[1.26829268 2.73170732] ; [11.73170732 25.26829268],0
d4,1,0.507362,0.439505,[3 1] ; [22 16],[2.38095238 1.61904762] ; [22.61904762 15.38095238],0
d1,1,0.606239,0.265688,[2 2] ; [14 24],[1.52380952 2.47619048] ; [14.47619048 23.52380952],0
p10,1,0.715258,0.133082,[2 2] ; [15 22],[1.65853659 2.34146341] ; [15.34146341 21.65853659],0
p7,1,0.786601,0.073293,[1 3] ; [12 26],[1.23809524 2.76190476] ; [11.76190476 26.23809524],0
p11,1,0.84057,0.040467,[2 2] ; [17 21],[1.80952381 2.19047619] ; [17.19047619 20.80952381],0
a7,1,0.84057,0.040467,[2 2] ; [17 21],[1.80952381 2.19047619] ; [17.19047619 20.80952381],0
a6,1,0.84057,0.040467,[2 2] ; [21 17],[2.19047619 1.80952381] ; [20.80952381 17.19047619],0
d3,1,0.920155,0.010048,[2 2] ; [18 20],[1.9047619 2.0952381] ; [18.0952381 19.9047619],0
a5,1,0.920155,0.010048,[2 2] ; [20 18],[2.0952381 1.9047619] ; [19.9047619 18.0952381],0
a4,1,0.930734,0.007555,[1 3] ; [10 27],[1.07317073 2.92682927] ; [ 9.92682927 27.07317073],0
n6,1,0.959035,0.002638,[2 2] ; [18 19],[1.95121951 2.04878049] ; [18.04878049 18.95121951],0
b1,1,1.0,0.0,[2 2] ; [19 19],[2. 2.] ; [19. 19.],0
