Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,27.476399,[31 21] ; [ 5 45],[18.35294118 33.64705882] ; [17.64705882 32.35294118],1
d3,1,0.0,26.656068,[48  4] ; [22 27],[36.03960396 15.96039604] ; [33.96039604 15.03960396],1
d5,1,1e-06,24.480326,[50  2] ; [27 23],[39.25490196 12.74509804] ; [37.74509804 12.25490196],1
s6,1,0.002959,8.832519,[37 15] ; [21 29],[29.56862745 22.43137255] ; [28.43137255 21.56862745],0
r2,1,0.005887,7.584608,[49  2] ; [38 11],[44.37  6.63] ; [42.63  6.37],0
a2,1,0.014917,5.926281,[12 40] ; [ 3 47],[ 7.64705882 44.35294118] ; [ 7.35294118 42.64705882],0
s2,1,0.035586,4.416852,[29 22] ; [18 32],[23.73267327 27.26732673] ; [23.26732673 26.73267327],0
s8,1,0.039447,4.241503,[26 26] ; [15 35],[20.90196078 31.09803922] ; [20.09803922 29.90196078],0
a5,1,0.046597,3.959865,[37 15] ; [26 24],[32.11764706 19.88235294] ; [30.88235294 19.11764706],0
b4,1,0.048717,3.885085,[34 18] ; [23 27],[29.05882353 22.94117647] ; [27.94117647 22.05882353],0
p4,1,0.090009,2.874211,[30 22] ; [20 29],[25.74257426 26.25742574] ; [24.25742574 24.74257426],0
s5,1,0.095224,2.783768,[15 34] ; [ 8 41],[11.5 37.5] ; [11.5 37.5],0
s3,1,0.107039,2.597403,[32 18] ; [24 26],[28. 22.] ; [28. 22.],0
n5,1,0.115418,2.478426,[20 32] ; [26 22],[23.92 28.08] ; [22.08 25.92],0
a4,1,0.123413,2.373462,[21 31] ; [13 37],[17.33333333 34.66666667] ; [16.66666667 33.33333333],0
p1,1,0.125713,2.344664,[ 2 50] ; [ 6 44],[ 4.07843137 47.92156863] ; [ 3.92156863 46.07843137],0
a8,1,0.131299,2.277082,[ 2 46] ; [ 6 41],[ 4.04210526 43.95789474] ; [ 3.95789474 43.04210526],0
p3,1,0.143291,2.142253,[24 28] ; [16 34],[20.39215686 31.60784314] ; [19.60784314 30.39215686],0
u1,1,0.156874,2.004108,[ 6 46] ; [ 2 48],[ 4.07843137 47.92156863] ; [ 3.92156863 46.07843137],0
r1,1,0.162885,1.947237,[40 11] ; [33 17],[36.86138614 14.13861386] ; [36.13861386 13.86138614],0
n4,1,0.164339,1.933836,[29 23] ; [21 29],[25.49019608 26.50980392] ; [24.50980392 25.49019608],0
a3,1,0.164625,1.931224,[37 15] ; [29 21],[33.64705882 18.35294118] ; [32.35294118 17.64705882],0
s7,1,0.17182,1.866989,[23 26] ; [16 32],[19.70103093 29.29896907] ; [19.29896907 28.70103093],0
r4,1,0.206221,1.597762,[42 10] ; [35 15],[39.25490196 12.74509804] ; [37.74509804 12.25490196],0
b2,1,0.208215,1.583796,[11 23] ; [ 4 19],[ 8.94736842 25.05263158] ; [ 6.05263158 16.94736842],0
b3,1,0.208215,1.583796,[11 23] ; [ 4 19],[ 8.94736842 25.05263158] ; [ 6.05263158 16.94736842],0
a7,1,0.227259,1.457937,[39 13] ; [32 18],[36.19607843 15.80392157] ; [34.80392157 15.19607843],0
b1,1,0.234674,1.412308,[23 29] ; [28 22],[26. 26.] ; [25. 25.],0
p5,1,0.250862,1.318496,[ 5 46] ; [ 2 48],[ 3.53465347 47.46534653] ; [ 3.46534653 46.53465347],0
p6,1,0.272078,1.206238,[15 35] ; [10 39],[12.62626263 37.37373737] ; [12.37373737 36.62626263],0
a1,1,0.288955,1.124482,[ 1 51] ; [ 3 47],[ 2.03921569 49.96078431] ; [ 1.96078431 48.03921569],0
r3,1,0.304565,1.054097,[48  4] ; [43  7],[46.39215686  5.60784314] ; [44.60784314  5.39215686],0
n3,1,0.338939,0.91444,[9 6] ; [10  3],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
v2,1,0.409188,0.681159,[25 22] ; [21 26],[23. 24.] ; [23. 24.],0
n1,1,0.411314,0.675,[6 9] ; [3 9],[ 5. 10.] ; [4. 8.],0
s4,1,0.478555,0.502154,[10 42] ; [ 7 43],[ 8.66666667 43.33333333] ; [ 8.33333333 41.66666667],0
p9,1,0.492033,0.472077,[47  5] ; [43  7],[45.88235294  6.11764706] ; [44.11764706  5.88235294],0
b5,1,0.573919,0.316169,[34 18] ; [30 20],[32.62745098 19.37254902] ; [31.37254902 18.62745098],0
p2,1,0.600877,0.273676,[40 11] ; [37 13],[38.88118812 12.11881188] ; [38.11881188 11.88118812],0
v4,1,0.615616,0.252078,[49  3] ; [44  4],[48.36  3.64] ; [44.64  3.36],0
p7,1,0.706369,0.141931,[30 19] ; [27 20],[29.09375 19.90625] ; [27.90625 19.09375],0
v3,1,0.722764,0.12586,[14 33] ; [13 36],[13.21875 33.78125] ; [13.78125 35.21875],0
p11,1,0.747456,0.103681,[37 15] ; [37 13],[37.7254902 14.2745098] ; [36.2745098 13.7254902],0
a6,1,0.779393,0.078462,[34 18] ; [34 16],[34.66666667 17.33333333] ; [33.33333333 16.66666667],0
u3,1,0.828969,0.046667,[11  4] ; [14  6],[10.71428571  4.28571429] ; [14.28571429  5.71428571],0
