Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,39.399451,[74 45] ; [21 82],[50.92342342 68.07657658] ; [44.07657658 58.92342342],1
p6,1,0.0,32.235025,[50 71] ; [ 8 94],[31.47085202 89.52914798] ; [26.52914798 75.47085202],1
p2,1,0.0,25.550099,[103  18] ; [56 47],[85.88839286 35.11160714] ; [73.11160714 29.88839286],1
p3,1,2e-06,22.704969,[62 59] ; [21 82],[44.83482143 76.16517857] ; [38.16517857 64.83482143],1
p4,1,4e-06,21.074507,[69 52] ; [27 75],[52.0896861 68.9103139] ; [43.9103139 58.0896861],1
s7,1,0.000111,14.94036,[51 64] ; [19 79],[37.79342723 77.20657277] ; [32.20657277 65.79342723],1
s2,1,0.000139,14.509925,[57 64] ; [23 79],[43.40807175 77.59192825] ; [36.59192825 65.40807175],1
s3,1,0.000201,13.817072,[68 52] ; [32 69],[54.29864253 65.70135747] ; [45.70135747 55.29864253],1
s6,1,0.002669,9.020999,[72 46] ; [42 61],[60.86877828 57.13122172] ; [53.13122172 49.86877828],0
p11,1,0.002844,8.905187,[92 29] ; [59 44],[81.56696429 39.43303571] ; [69.43303571 33.56696429],0
b4,1,0.004902,7.915154,[56 65] ; [67 36],[66.44196429 54.55803571] ; [56.55803571 46.44196429],0
v4,1,0.004923,7.907503,[111   9] ; [82 21],[103.85650224  16.14349776] ; [89.14349776 13.85650224],0
p5,1,0.005455,7.722081,[ 16 104] ; [  3 100],[ 10.22421525 109.77578475] ; [ 8.77578475 94.22421525],0
r3,1,0.010577,6.534996,[109  11] ; [81 22],[102.24215247  17.75784753] ; [87.75784753 15.24215247],0
p10,1,0.013325,6.125436,[86 35] ; [55 45],[77.19909502 43.80090498] ; [63.80090498 36.19909502],0
s8,1,0.018258,5.571263,[36 84] ; [17 86],[28.52017937 91.47982063] ; [24.47982063 78.52017937],0
b2,1,0.020075,5.405348,[14 54] ; [18 26],[19.42857143 48.57142857] ; [12.57142857 31.42857143],0
b3,1,0.020075,5.405348,[14 54] ; [18 26],[19.42857143 48.57142857] ; [12.57142857 31.42857143],0
a7,1,0.030407,4.686158,[80 40] ; [54 49],[72.10762332 47.89237668] ; [61.89237668 41.10762332],0
v2,1,0.032327,4.581052,[46 70] ; [25 72],[38.66666667 77.33333333] ; [32.33333333 64.66666667],0
p9,1,0.04984,3.84684,[87 32] ; [60 39],[80.24311927 38.75688073] ; [66.75688073 32.24311927],0
r4,1,0.052984,3.744417,[97 24] ; [71 32],[90.75 30.25] ; [77.25 25.75],0
s5,1,0.054292,3.703686,[35 84] ; [18 81],[28.93119266 90.06880734] ; [24.06880734 74.93119266],0
n6,1,0.110603,2.54558,[94 26] ; [71 32],[88.78923767 31.21076233] ; [76.21076233 26.78923767],0
a5,1,0.227595,1.455829,[65 56] ; [47 56],[60.5 60.5] ; [51.5 51.5],0
d5,1,0.25144,1.315283,[64 56] ; [47 56],[59.7309417 60.2690583] ; [51.2690583 51.7309417],0
r2,1,0.288223,1.127905,[101  19] ; [81 22],[97.93721973 22.06278027] ; [84.06278027 18.93721973],0
b1,1,0.304299,1.055257,[60 61] ; [44 59],[56.17857143 64.82142857] ; [47.82142857 55.17857143],0
n5,1,0.324096,0.972345,[81 39] ; [63 40],[77.48878924 42.51121076] ; [66.51121076 36.48878924],0
b5,1,0.326017,0.964654,[59 62] ; [57 46],[62.66071429 58.33928571] ; [53.33928571 49.66071429],0
s1,1,0.354351,0.857816,[  4 117] ; [ 6 96],[  5.42600897 115.57399103] ; [ 4.57399103 97.42600897],0
a1,1,0.362829,0.828077,[  4 117] ; [ 6 97],[  5.40178571 115.59821429] ; [ 4.59821429 98.40178571],0
u2,1,0.369943,0.803857,[31 29] ; [22 29],[28.64864865 31.35135135] ; [24.35135135 26.64864865],0
a8,1,0.388698,0.743012,[ 15 100] ; [ 9 88],[ 13.01886792 101.98113208] ; [10.98113208 86.01886792],0
p1,1,0.39058,0.737134,[  7 113] ; [ 9 93],[  8.64864865 111.35135135] ; [ 7.35135135 94.64864865],0
u3,1,0.409092,0.681439,[27 33] ; [19 32],[24.86486486 35.13513514] ; [21.13513514 29.86486486],0
r1,1,0.420592,0.648661,[78 43] ; [61 42],[75.08482143 45.91517857] ; [63.91517857 39.08482143],0
d2,1,0.453128,0.562816,[ 18 103] ; [19 83],[ 20.07623318 100.92376682] ; [16.92376682 85.07623318],0
u1,1,0.469237,0.523771,[  1 120] ; [  2 101],[  1.62053571 119.37946429] ; [  1.37946429 101.62053571],0
a4,1,0.52862,0.397044,[24 97] ; [24 79],[25.92857143 95.07142857] ; [22.07142857 80.92857143],0
a6,1,0.600553,0.274163,[70 51] ; [56 47],[68.0625 52.9375] ; [57.9375 45.0625],0
n1,1,0.623627,0.240803,[12 24] ; [14 22],[13. 23.] ; [13. 23.],0
d3,1,0.642149,0.215942,[44 75] ; [35 68],[42.34684685 76.65315315] ; [36.65315315 66.34684685],0
n3,1,0.67858,0.171729,[26 11] ; [23 12],[25.18055556 11.81944444] ; [23.81944444 11.18055556],0
d4,1,0.730687,0.118482,[63 58] ; [56 47],[64.28125 56.71875] ; [54.71875 48.28125],0
a3,1,0.741155,0.109114,[59 62] ; [52 50],[60.22869955 60.77130045] ; [50.77130045 51.22869955],0
v3,1,0.765695,0.088811,[29 91] ; [22 76],[28.0733945 91.9266055] ; [22.9266055 75.0733945],0
n2,1,0.796522,0.066487,[26 11] ; [27 10],[26.5 10.5] ; [26.5 10.5],0
a2,1,0.841346,0.040069,[  3 118] ; [  3 100],[  3.24107143 117.75892857] ; [  2.75892857 100.24107143],0
n4,1,0.945378,0.004694,[77 44] ; [66 37],[77.24553571 43.75446429] ; [65.75446429 37.24553571],0
p12,1,0.971278,0.001296,[  6 115] ; [ 5 98],[  5.94196429 115.05803571] ; [ 5.05803571 97.94196429],0
s4,1,0.993768,6.1e-05,[22 97] ; [19 84],[21.97747748 97.02252252] ; [19.02252252 83.97747748],0
