Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.717804,[239  30] ; [17 22],[223.58441558  45.41558442] ; [32.41558442  6.58441558],1
a2,1,0.016608,5.737372,[ 76 193] ; [ 4 35],[ 69.87012987 199.12987013] ; [10.12987013 28.87012987],0
u1,1,0.021334,5.299282,[ 55 214] ; [ 2 37],[ 49.78246753 219.21753247] ; [ 7.21753247 31.78246753],0
a3,1,0.041921,4.138406,[204  62] ; [24 15],[198.84590164  67.15409836] ; [29.15409836  9.84590164],0
p5,1,0.047616,3.923505,[ 48 219] ; [ 2 36],[ 43.7704918 223.2295082] ; [ 6.2295082 31.7704918],0
s2,1,0.067268,3.348457,[144 122] ; [15 24],[138.66885246 127.33114754] ; [20.33114754 18.66885246],0
s3,1,0.09109,2.855003,[148 113] ; [16 22],[143.15719064 117.84280936] ; [20.84280936 17.15719064],0
a8,1,0.09248,2.830659,[ 39 201] ; [ 2 34],[ 35.65217391 204.34782609] ; [ 5.34782609 30.65217391],0
v1,1,0.104221,2.639733,[184  81] ; [22 17],[179.57236842  85.42763158] ; [26.42763158 12.57236842],0
d4,1,0.10995,2.554939,[225  41] ; [29 10],[221.52131148  44.47868852] ; [32.47868852  6.52131148],0
r2,1,0.132879,2.258543,[254  12] ; [35  4],[252.04590164  13.95409836] ; [36.95409836  2.04590164],0
p8,1,0.146904,2.104103,[154 109] ; [17 20],[149.91 113.09] ; [21.09 15.91],0
b1,1,0.152601,2.046059,[ 99 170] ; [19 20],[103.05844156 165.94155844] ; [14.94155844 24.05844156],0
d5,1,0.178118,1.813256,[223  45] ; [29 10],[219.98697068  48.01302932] ; [32.01302932  6.98697068],0
p12,1,0.179239,1.803919,[ 35 232] ; [ 2 35],[ 32.49671053 234.50328947] ; [ 4.50328947 32.49671053],0
u2,1,0.22509,1.47162,[36 28] ; [11  4],[38.07594937 25.92405063] ; [8.92405063 6.07594937],0
a4,1,0.267764,1.228164,[128 139] ; [15 24],[124.7745098 142.2254902] ; [18.2254902 20.7745098],0
n3,1,0.334307,0.932143,[36 12] ; [6 4],[34.75862069 13.24137931] ; [7.24137931 2.75862069],0
n1,1,0.334875,0.929952,[18 28] ; [2 7],[16.72727273 29.27272727] ; [3.27272727 5.72727273],0
b2,1,0.359999,0.837896,[ 76 103] ; [ 6 13],[ 74.13131313 104.86868687] ; [ 7.86868687 11.13131313],0
b3,1,0.359999,0.837896,[ 76 103] ; [ 6 13],[ 74.13131313 104.86868687] ; [ 7.86868687 11.13131313],0
a6,1,0.382681,0.76207,[183  84] ; [24 15],[180.61764706  86.38235294] ; [26.38235294 12.61764706],0
a5,1,0.385247,0.753893,[203  65] ; [32  7],[205.1465798  62.8534202] ; [29.8534202  9.1465798],0
d3,1,0.41498,0.664488,[189  79] ; [25 14],[186.81433225  81.18566775] ; [27.18566775 11.81433225],0
b4,1,0.466746,0.529668,[163 106] ; [26 13],[165.06818182 103.93181818] ; [23.93181818 15.06818182],0
s1,1,0.46892,0.52452,[  8 257] ; [ 2 36],[  8.74587459 256.25412541] ; [ 1.25412541 36.74587459],0
b5,1,0.504196,0.446094,[160 109] ; [21 18],[158.08116883 110.91883117] ; [22.91883117 16.08116883],0
r1,1,0.517316,0.419241,[225  44] ; [31  8],[223.58441558  45.41558442] ; [32.41558442  6.58441558],0
u3,1,0.561906,0.336415,[38 27] ; [7 7],[37.02531646 27.97468354] ; [7.97468354 6.02531646],0
v2,1,0.579918,0.306368,[211  54] ; [28  9],[209.71854305  55.28145695] ; [29.28145695  7.71854305],0
n2,1,0.633938,0.226759,[37 11] ; [7 3],[36.4137931 11.5862069] ; [7.5862069 2.4137931],0
a7,1,0.704078,0.144264,[190  76] ; [29 10],[190.99672131  75.00327869] ; [28.00327869 10.99672131],0
p1,1,0.928413,0.008072,[ 33 235] ; [ 5 34],[ 33.17263844 234.82736156] ; [ 4.82736156 34.17263844],0
a1,1,0.954433,0.003265,[ 20 249] ; [ 3 36],[ 20.08766234 248.91233766] ; [ 2.91233766 36.08766234],0
