Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,30.712283,[103  76] ; [13 57],[83.38955823 95.61044177] ; [32.61044177 37.38955823],1
s6,1,0.07633,3.141368,[109  68] ; [35 36],[102.77419355  74.22580645] ; [41.22580645 29.77419355],0
p10,1,0.082009,3.024633,[134  44] ; [45 25],[128.47580645  49.52419355] ; [50.52419355 19.47580645],0
n2,1,0.091345,2.850502,[46 13] ; [15 10],[42.8452381 16.1547619] ; [18.1547619  6.8452381],0
p4,1,0.101407,2.683272,[86 93] ; [26 45],[80.192 98.808] ; [31.808 39.192],0
u2,1,0.144395,2.130485,[22 19] ; [15 25],[18.72839506 22.27160494] ; [18.27160494 21.72839506],0
p3,1,0.173311,1.854072,[ 64 115] ; [19 52],[ 59.428 119.572] ; [23.572 47.428],0
p8,1,0.205794,1.600769,[ 50 130] ; [14 56],[ 46.08 133.92] ; [17.92 52.08],0
s3,1,0.219075,1.510419,[91 86] ; [29 39],[86.69387755 90.30612245] ; [33.30612245 34.69387755],0
s5,1,0.240151,1.37971,[ 42 128] ; [12 56],[ 38.57142857 131.42857143] ; [15.42857143 52.57142857],0
p6,1,0.243721,1.35894,[ 31 147] ; [ 8 62],[ 27.99193548 150.00806452] ; [11.00806452 58.99193548],0
n6,1,0.276193,1.18573,[158  21] ; [59 12],[155.372  23.628] ; [61.628  9.372],0
n3,1,0.2788,1.172929,[39 18] ; [14 11],[36.84146341 20.15853659] ; [16.15853659  8.84146341],0
s1,1,0.384813,0.75527,[  8 170] ; [ 5 64],[  9.36842105 168.63157895] ; [ 3.63157895 65.36842105],0
v3,1,0.443305,0.587713,[ 61 113] ; [20 47],[ 58.4813278 115.5186722] ; [22.5186722 44.4813278],0
a1,1,0.462404,0.540068,[ 12 168] ; [ 3 68],[ 10.75697211 169.24302789] ; [ 4.24302789 66.75697211],0
p12,1,0.536668,0.381751,[ 17 162] ; [ 5 66],[ 15.752 163.248] ; [ 6.248 64.752],0
b2,1,0.556381,0.346009,[45 68] ; [12 23],[43.52027027 69.47972973] ; [13.47972973 21.52027027],0
b3,1,0.556381,0.346009,[45 68] ; [12 23],[43.52027027 69.47972973] ; [13.47972973 21.52027027],0
p5,1,0.563841,0.333098,[ 14 165] ; [ 4 66],[ 12.93975904 166.06024096] ; [ 5.06024096 64.93975904],0
u3,1,0.579395,0.307213,[22 19] ; [19 21],[20.75308642 20.24691358] ; [20.24691358 19.75308642],0
b4,1,0.588466,0.292746,[110  70] ; [46 25],[111.87250996  68.12749004] ; [44.12749004 26.87250996],0
n1,1,0.668929,0.182857,[28 29] ; [11 14],[27.1097561 29.8902439] ; [11.8902439 13.1097561],0
s4,1,0.704941,0.143383,[ 24 152] ; [11 60],[ 24.93927126 151.06072874] ; [10.06072874 60.93927126],0
b5,1,0.765862,0.08868,[113  67] ; [46 25],[114.02390438  65.97609562] ; [44.97609562 26.02390438],0
p1,1,0.766596,0.088108,[ 18 162] ; [ 8 63],[ 18.64541833 161.35458167] ; [ 7.35458167 63.64541833],0
b1,1,0.934556,0.006743,[ 72 108] ; [28 43],[ 71.71314741 108.28685259] ; [28.28685259 42.71314741],0
p2,1,0.979039,0.00069,[122  58] ; [48 23],[121.9123506  58.0876494] ; [48.0876494 22.9123506],0
a8,1,0.995064,3.8e-05,[ 18 147] ; [ 7 57],[ 18.01310044 146.98689956] ; [ 6.98689956 57.01310044],0
