Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,113.604447,[186 268] ; [251  64],[257.99479844 196.00520156] ; [179.00520156 135.99479844],1
p11,1,0.120223,2.414419,[363 107] ; [261  58],[371.71102662  98.28897338] ; [252.28897338  66.71102662],0
s3,1,0.128744,2.30759,[258 211] ; [187 122],[268.25835476 200.74164524] ; [176.74164524 132.25835476],0
d2,1,0.139832,2.179808,[216 253] ; [163 154],[226.14631043 242.85368957] ; [152.85368957 164.14631043],0
p9,1,0.157777,1.995407,[383  80] ; [269  42],[390.02067183  72.97932817] ; [261.97932817  49.02067183],0
r1,1,0.175948,1.83152,[393  73] ; [280  39],[399.5133758  66.4866242] ; [273.4866242  45.5133758],0
a2,1,0.187812,1.734701,[106 364] ; [ 85 234],[113.77693283 356.22306717] ; [ 77.22306717 241.77693283],0
s6,1,0.237774,1.393745,[309 151] ; [220  89],[316.43693108 143.56306892] ; [212.56306892  96.43693108],0
v4,1,0.264792,1.243528,[455  13] ; [314   5],[457.29606099  10.70393901] ; [311.70393901   7.29606099],0
d4,1,0.274873,1.192268,[379  90] ; [265  51],[384.75923567  84.24076433] ; [259.24076433  56.75923567],0
p6,1,0.293545,1.103293,[167 296] ; [123 186],[173.92487047 289.07512953] ; [116.07512953 192.92487047],0
u2,1,0.344412,0.893941,[77 70] ; [46 32],[80.36 66.64] ; [42.64 35.36],0
a4,1,0.345531,0.889802,[204 264] ; [149 168],[210.45095541 257.54904459] ; [142.54904459 174.45095541],0
b2,1,0.355123,0.855066,[ 99 177] ; [ 82 123],[103.85862786 172.14137214] ; [ 77.14137214 127.85862786],0
b3,1,0.355123,0.855066,[ 99 177] ; [ 82 123],[103.85862786 172.14137214] ; [ 77.14137214 127.85862786],0
n2,1,0.381928,0.764486,[86 28] ; [44 10],[88.21428571 25.78571429] ; [41.78571429 12.21428571],0
b5,1,0.400174,0.707802,[291 179] ; [188 131],[285.33586819 184.66413181] ; [193.66413181 125.33586819],0
n1,1,0.409203,0.681115,[48 66] ; [18 33],[45.6 68.4] ; [20.4 30.6],0
p2,1,0.479214,0.50065,[388  80] ; [268  48],[391.59183673  76.40816327] ; [264.40816327  51.59183673],0
u3,1,0.520567,0.412769,[93 55] ; [45 32],[90.77333333 57.22666667] ; [47.22666667 29.77333333],0
r3,1,0.566306,0.328903,[458  10] ; [314   5],[459.08005083   8.91994917] ; [312.91994917   6.08005083],0
s1,1,0.590212,0.290013,[ 15 449] ; [  8 304],[ 13.75257732 450.24742268] ; [  9.24742268 302.75257732],0
n3,1,0.611445,0.258076,[86 27] ; [43 11],[87.28742515 25.71257485] ; [41.71257485 12.28742515],0
a8,1,0.639091,0.219933,[ 59 375] ; [ 42 241],[ 61.13528591 372.86471409] ; [ 39.86471409 243.13528591],0
d5,1,0.644174,0.213324,[377  92] ; [259  58],[379.49618321  89.50381679] ; [256.50381679  60.49618321],0
a6,1,0.649051,0.207099,[320 150] ; [220  96],[322.90076336 147.09923664] ; [217.09923664  98.90076336],0
a7,1,0.730744,0.11843,[344 125] ; [236  81],[346.08142494 122.91857506] ; [233.91857506  83.08142494],0
b1,1,0.801777,0.063025,[178 292] ; [118 201],[176.32446134 293.67553866] ; [119.67553866 199.32446134],0
