Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,94.515233,[17 93] ; [91 22],[53.2735426 56.7264574] ; [54.7264574 58.2735426],1
s7,1,0.0,42.651224,[24 82] ; [73 36],[47.82325581 58.17674419] ; [49.17674419 59.82325581],1
s6,1,0.0,34.309276,[54 57] ; [95 16],[74.5 36.5] ; [74.5 36.5],1
s8,1,0.0,29.346387,[22 89] ; [62 51],[41.625 69.375] ; [42.375 70.625],1
s4,1,0.003677,8.436642,[11 99] ; [28 85],[19.23766816 90.76233184] ; [19.76233184 93.23766816],0
r2,1,0.014683,5.954099,[96 14] ; [105   4],[100.95890411   9.04109589] ; [100.04109589   8.95890411],0
p12,1,0.017213,5.674491,[  1 110] ; [  8 103],[  4.5 106.5] ; [  4.5 106.5],0
a3,1,0.0218,5.261711,[71 40] ; [88 25],[78.79017857 32.20982143] ; [80.20982143 32.79017857],0
a8,1,0.041822,4.142384,[ 9 90] ; [20 85],[14.07352941 84.92647059] ; [14.92647059 90.07352941],0
s5,1,0.080783,3.049075,[30 81] ; [39 63],[35.95774648 75.04225352] ; [33.04225352 68.95774648],0
r3,1,0.088847,2.895149,[104   7] ; [109   2],[106.5   4.5] ; [106.5   4.5],0
d2,1,0.107882,2.584982,[48 63] ; [61 52],[54.01339286 56.98660714] ; [54.98660714 58.01339286],0
p9,1,0.112095,2.524437,[86 24] ; [95 15],[90.5 19.5] ; [90.5 19.5],0
p10,1,0.124603,2.358484,[81 30] ; [89 20],[85.77272727 25.22727273] ; [84.22727273 24.77272727],0
d4,1,0.130041,2.292018,[89 22] ; [99 14],[93.16071429 17.83928571] ; [94.83928571 18.16071429],0
s1,1,0.171522,1.869587,[  1 110] ; [  4 106],[  2.51131222 108.48868778] ; [  2.48868778 107.51131222],0
n1,1,0.172026,1.865201,[ 9 22] ; [10 11],[11.32692308 19.67307692] ; [ 7.67307692 13.32692308],0
p8,1,0.172548,1.860664,[56 55] ; [45 64],[50.95909091 60.04090909] ; [50.04090909 58.95909091],0
u3,1,0.217309,1.522052,[21 19] ; [17  8],[23.38461538 16.61538462] ; [14.61538462 10.38461538],0
p6,1,0.221047,1.497559,[37 73] ; [45 63],[41.37614679 68.62385321] ; [40.62385321 67.37614679],0
r4,1,0.240456,1.377918,[91 20] ; [99 14],[94.15178571 16.84821429] ; [95.84821429 17.15178571],0
v1,1,0.282165,1.15663,[67 43] ; [58 50],[63.0733945 46.9266055] ; [61.9266055 46.0733945],0
a4,1,0.288645,1.125929,[51 60] ; [44 69],[47.07589286 63.92410714] ; [47.92410714 65.07589286],0
p7,1,0.31526,1.008512,[65 46] ; [71 38],[68.61818182 42.38181818] ; [67.38181818 41.61818182],0
n4,1,0.343817,0.896147,[78 33] ; [85 27],[81.13452915 29.86547085] ; [81.86547085 30.13452915],0
b4,1,0.354204,0.85834,[58 53] ; [66 47],[61.44642857 49.55357143] ; [62.55357143 50.44642857],0
d3,1,0.355523,0.853646,[80 31] ; [75 38],[76.80803571 34.19196429] ; [78.19196429 34.80803571],0
p11,1,0.380981,0.767535,[88 23] ; [84 29],[85.23214286 25.76785714] ; [86.76785714 26.23214286],0
n6,1,0.414179,0.666772,[87 24] ; [91 19],[89.40271493 21.59728507] ; [88.59728507 21.40271493],0
