Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,96.845254,[ 19 138] ; [82 35],[57.87226277 99.12773723] ; [43.12773723 73.87226277],1
s6,1,0.0,26.786072,[72 82] ; [89 25],[92.51492537 61.48507463] ; [68.48507463 45.51492537],1
s7,1,2.8e-05,17.559152,[ 33 115] ; [53 60],[48.76628352 99.23371648] ; [37.23371648 75.76628352],1
s4,1,0.003487,8.533469,[ 16 139] ; [27 88],[ 24.68518519 130.31481481] ; [18.31481481 96.68518519],0
s5,1,0.004847,7.935651,[ 35 119] ; [44 70],[ 45.39552239 108.60447761] ; [33.60447761 80.39552239],0
a6,1,0.066946,3.356351,[115  43] ; [73 44],[108.01454545  49.98545455] ; [79.98545455 37.01454545],0
p7,1,0.074461,3.181841,[103  54] ; [87 28],[109.66911765  47.33088235] ; [80.33088235 34.66911765],0
p11,1,0.083655,2.992417,[131  27] ; [87 30],[125.25090909  32.74909091] ; [92.74909091 24.25090909],0
d5,1,0.10052,2.697273,[135  23] ; [91 26],[129.84727273  28.15272727] ; [96.15272727 20.84727273],0
r1,1,0.125127,2.351937,[117  41] ; [95 21],[122.24817518  35.75182482] ; [89.75182482 26.24817518],0
v1,1,0.131809,2.271072,[87 69] ; [53 61],[80.88888889 75.11111111] ; [59.11111111 54.88888889],0
r3,1,0.14809,2.091814,[146  12] ; [112   4],[148.77372263   9.22627737] ; [109.22627737   6.77372263],0
p12,1,0.161063,1.964221,[  7 151] ; [ 10 107],[  9.76727273 148.23272727] ; [  7.23272727 109.76727273],0
r4,1,0.16918,1.890193,[136  22] ; [107  10],[139.61454545  18.38545455] ; [103.38545455  13.61454545],0
d2,1,0.252067,1.31181,[66 92] ; [57 60],[70.66909091 87.33090909] ; [52.33090909 64.66909091],0
n2,1,0.274449,1.194375,[23  9] ; [17  3],[24.61538462  7.38461538] ; [15.38461538  4.61538462],0
b3,1,0.29623,1.091091,[30 62] ; [17 51],[27.025 64.975] ; [19.975 48.025],0
b2,1,0.29623,1.091091,[30 62] ; [17 51],[27.025 64.975] ; [19.975 48.025],0
r2,1,0.323544,0.974565,[140  16] ; [109   8],[142.28571429  13.71428571] ; [106.71428571  10.28571429],0
v2,1,0.325735,0.96578,[89 65] ; [59 55],[85.04477612 68.95522388] ; [62.95522388 51.04477612],0
p10,1,0.347748,0.881656,[129  28] ; [90 26],[125.94505495  31.05494505] ; [93.05494505 22.94505495],0
p8,1,0.440429,0.595165,[96 60] ; [66 50],[92.91176471 63.08823529] ; [69.08823529 46.91176471],0
d3,1,0.453413,0.562105,[111  47] ; [87 30],[113.76  44.24] ; [84.24 32.76],0
