Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,36.794137,[149  11] ; [37 25],[134.05405405  25.94594595] ; [51.94594595 10.05405405],1
r4,1,0.0,35.450744,[140  22] ; [30 32],[122.94642857  39.05357143] ; [47.05357143 14.94642857],1
p9,1,0.0,28.793474,[137  23] ; [30 29],[122.00913242  37.99086758] ; [44.99086758 14.00913242],1
p11,1,0.0,28.224067,[135  27] ; [30 32],[119.33035714  42.66964286] ; [45.66964286 16.33035714],1
v4,1,0.0,28.138677,[152   9] ; [42 20],[140.06278027  20.93721973] ; [53.93721973  8.06278027],1
p8,1,0.0,27.643675,[92 68] ; [11 50],[74.57013575 85.42986425] ; [28.42986425 32.57013575],1
p10,1,0.0,25.589561,[135  26] ; [31 30],[120.38738739  40.61261261] ; [45.61261261 15.38738739],1
p7,1,3e-06,21.594812,[101  60] ; [17 44],[85.57657658 75.42342342] ; [32.42342342 28.57657658],1
p6,1,5e-06,20.846569,[ 57 104] ; [ 3 58],[ 43.51351351 117.48648649] ; [16.48648649 44.51351351],1
p4,1,9e-06,19.63046,[91 71] ; [14 47],[76.27802691 85.72197309] ; [28.72197309 32.27802691],1
v1,1,1.5e-05,18.78875,[90 69] ; [15 47],[75.54298643 83.45701357] ; [29.45701357 32.54298643],1
n6,1,1.7e-05,18.54677,[143  18] ; [39 22],[131.99099099  29.00900901] ; [50.00900901 10.99099099],1
r1,1,2.1e-05,18.100393,[123  38] ; [29 33],[109.73991031  51.26008969] ; [42.26008969 19.73991031],1
d5,1,0.000457,12.283218,[129  33] ; [35 27],[118.60714286  43.39285714] ; [45.39285714 16.60714286],1
a1,1,0.00056,11.903817,[  4 158] ; [ 9 53],[  9.40178571 152.59821429] ; [ 3.59821429 58.40178571],1
v2,1,0.000966,10.89119,[88 68] ; [18 40],[77.27102804 78.72897196] ; [28.72897196 29.27102804],1
d3,1,0.010562,6.537615,[103  58] ; [28 34],[94.57847534 66.42152466] ; [36.42152466 25.57847534],0
p3,1,0.013809,6.062396,[76 85] ; [18 44],[67.86547085 93.13452915] ; [26.13452915 35.86547085],0
b5,1,0.017531,5.642461,[94 68] ; [25 37],[86.0625 75.9375] ; [32.9375 29.0625],0
v3,1,0.024003,5.094397,[66 93] ; [15 45],[ 58.80821918 100.19178082] ; [22.19178082 37.80821918],0
r2,1,0.032434,4.575417,[145  15] ; [48 12],[140.36363636  19.63636364] ; [52.63636364  7.36363636],0
s1,1,0.03281,4.555685,[  2 157] ; [ 4 58],[  4.31674208 154.68325792] ; [ 1.68325792 60.31674208],0
a7,1,0.038243,4.294162,[112  49] ; [34 28],[105.40807175  55.59192825] ; [40.59192825 21.40807175],0
n1,1,0.039498,4.239316,[ 9 22] ; [17 14],[13. 18.] ; [13. 18.],0
d4,1,0.058026,3.592927,[121  39] ; [39 23],[115.31531532  44.68468468] ; [44.68468468 17.31531532],0
s2,1,0.085532,2.956515,[ 37 122] ; [ 8 54],[ 32.37556561 126.62443439] ; [12.62443439 49.37556561],0
n3,1,0.092215,2.835272,[26  8] ; [17 13],[22.84375 11.15625] ; [20.15625  9.84375],0
b1,1,0.09288,2.823728,[ 61 101] ; [31 31],[66.53571429 95.46428571] ; [25.46428571 36.53571429],0
u2,1,0.13529,2.230732,[25 26] ; [ 7 16],[22.05405405 28.94594595] ; [ 9.94594595 13.05405405],0
d1,1,0.189965,1.717887,[89 73] ; [28 34],[84.61607143 77.38392857] ; [32.38392857 29.61607143],0
s8,1,0.198117,1.656201,[ 39 123] ; [10 52],[ 35.4375 126.5625] ; [13.5625 48.4375],0
s7,1,0.203291,1.618572,[ 40 110] ; [11 49],[ 36.42857143 113.57142857] ; [14.57142857 45.42857143],0
u1,1,0.214318,1.542015,[ 23 139] ; [ 5 57],[ 20.25 141.75] ; [ 7.75 54.25],0
s5,1,0.246008,1.345833,[ 23 137] ; [ 5 54],[ 20.456621 139.543379] ; [ 7.543379 51.456621],0
p1,1,0.262394,1.256082,[ 13 149] ; [ 8 54],[ 15.1875 146.8125] ; [ 5.8125 56.1875],0
n4,1,0.323331,0.975426,[137  25] ; [49 13],[134.51785714  27.48214286] ; [51.48214286 10.51785714],0
u3,1,0.334469,0.931516,[23 28] ; [ 8 16],[21.08 29.92] ; [ 9.92 14.08],0
s4,1,0.336217,0.924802,[ 14 148] ; [ 3 59],[ 12.29464286 149.70535714] ; [ 4.70535714 57.29464286],0
p5,1,0.341924,0.903203,[ 11 151] ; [ 2 57],[  9.52941176 152.47058824] ; [ 3.47058824 55.52941176],0
a3,1,0.346519,0.886165,[111  50] ; [38 23],[108.05855856  52.94144144] ; [40.94144144 20.05855856],0
a5,1,0.370789,0.80102,[117  45] ; [41 21],[114.26785714  47.73214286] ; [43.73214286 18.26785714],0
p12,1,0.417334,0.65781,[  6 155] ; [ 1 61],[  5.05381166 155.94618834] ; [ 1.94618834 60.05381166],0
a6,1,0.538447,0.378425,[114  48] ; [41 21],[112.09821429  49.90178571] ; [42.90178571 19.09821429],0
d2,1,0.555019,0.348402,[76 85] ; [31 29],[77.95022624 83.04977376] ; [29.04977376 30.95022624],0
b4,1,0.596019,0.281042,[90 72] ; [32 30],[88.23214286 73.76785714] ; [33.76785714 28.23214286],0
a8,1,0.617735,0.249063,[ 18 124] ; [ 6 53],[ 16.95522388 125.04477612] ; [ 7.04477612 51.95522388],0
b3,1,0.671192,0.180211,[43 51] ; [18 25],[41.8540146 52.1459854] ; [19.1459854 23.8540146],0
b2,1,0.671192,0.180211,[43 51] ; [18 25],[41.8540146 52.1459854] ; [19.1459854 23.8540146],0
n2,1,0.724488,0.124233,[24  9] ; [22 10],[23.35384615  9.64615385] ; [22.64615385  9.35384615],0
a4,1,0.910568,0.012616,[73 89] ; [28 33],[73.37219731 88.62780269] ; [27.62780269 33.37219731],0
s3,1,0.934697,0.006714,[ 43 117] ; [17 45],[ 43.24324324 116.75675676] ; [16.75675676 45.24324324],0
a2,1,0.997387,1.1e-05,[ 34 128] ; [13 49],[ 33.99107143 128.00892857] ; [13.00892857 48.99107143],0
