Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,66.173708,[286 188] ; [ 33 116],[242.70626003 231.29373997] ; [76.29373997 72.70626003],1
d1,1,0.0,64.544722,[333 145] ; [ 49 100],[291.22169059 186.77830941] ; [90.77830941 58.22169059],1
a3,1,0.0,63.076389,[388  89] ; [71 76],[350.87019231 126.12980769] ; [108.12980769  38.87019231],1
a4,1,0.0,55.246597,[266 210] ; [ 31 117],[226.55769231 249.44230769] ; [70.44230769 77.55769231],1
d4,1,0.0,30.137309,[412  63] ; [99 49],[389.60674157  85.39325843] ; [121.39325843  26.60674157],1
u1,1,0.0,28.857908,[119 359] ; [  7 142],[ 96.05741627 381.94258373] ; [ 29.94258373 119.05741627],1
d5,1,1e-06,24.395862,[412  63] ; [103  46],[392.02724359  82.97275641] ; [122.97275641  26.02724359],1
d3,1,1.7e-05,18.527441,[348 128] ; [81 68],[326.7264 149.2736] ; [102.2736  46.7264],1
a6,1,3.9e-05,16.935943,[352 123] ; [84 65],[331.89102564 143.10897436] ; [104.10897436  44.89102564],1
r1,1,6.7e-05,15.895076,[425  51] ; [113  35],[410.3974359  65.6025641] ; [127.6025641  20.3974359],1
v2,1,0.000769,11.314751,[284 176] ; [64 76],[266.8 193.2] ; [81.2 58.8],1
n4,1,0.000793,11.25822,[437  40] ; [122  27],[425.94728435  51.05271565] ; [133.05271565  15.94728435],1
r2,1,0.001288,10.35959,[470   5] ; [141   8],[465.10416667   9.89583333] ; [145.89583333   3.10416667],0
s5,1,0.001301,10.34176,[186 273] ; [ 37 107],[169.74626866 289.25373134] ; [53.25373134 90.74626866],0
b3,1,0.003636,8.457168,[133 168] ; [23 63],[121.33333333 179.66666667] ; [34.66666667 51.33333333],0
b2,1,0.003636,8.457168,[133 168] ; [23 63],[121.33333333 179.66666667] ; [34.66666667 51.33333333],0
s8,1,0.004212,8.190196,[244 228] ; [57 92],[228.77938808 243.22061192] ; [72.22061192 76.77938808],0
s7,1,0.008484,6.928409,[256 199] ; [61 79],[242.41176471 212.58823529] ; [74.58823529 65.41176471],0
p10,1,0.025551,4.986121,[414  58] ; [119  29],[405.76774194  66.23225806] ; [127.23225806  20.76774194],0
v4,1,0.030017,4.708315,[472   6] ; [142   6],[468.8370607   9.1629393] ; [145.1629393   2.8370607],0
a1,1,0.041228,4.166624,[ 25 453] ; [  2 147],[ 20.58373206 457.41626794] ; [  6.41626794 142.58373206],0
v1,1,0.044047,4.054778,[290 177] ; [77 69],[279.59053834 187.40946166] ; [87.40946166 58.59053834],0
p4,1,0.046453,3.965091,[319 155] ; [87 62],[308.8988764 165.1011236] ; [97.1011236 51.8988764],0
p9,1,0.05208,3.773205,[422  49] ; [123  24],[415.36407767  55.63592233] ; [129.63592233  17.36407767],0
u4,1,0.054352,3.701855,[ 18 460] ; [  1 148],[ 14.48484848 463.51515152] ; [  4.51515152 144.48484848],0
p3,1,0.082099,3.022859,[265 210] ; [71 78],[255.76923077 219.23076923] ; [80.23076923 68.76923077],0
p11,1,0.090606,2.863578,[401  77] ; [116  33],[394.14035088  83.85964912] ; [122.85964912  26.14035088],0
n6,1,0.090619,2.86334,[443  34] ; [131  17],[438.0768  38.9232] ; [135.9232  12.0768],0
p8,1,0.096822,2.757124,[274 192] ; [75 72],[265.30831974 200.69168026] ; [83.69168026 63.30831974],0
a7,1,0.109836,2.55658,[358 120] ; [101  47],[350.48242812 127.51757188] ; [108.51757188  39.48242812],0
v3,1,0.141023,2.166761,[211 249] ; [56 88],[203.34437086 256.65562914] ; [63.65562914 80.34437086],0
s3,1,0.253,1.306663,[275 196] ; [93 53],[280.92058347 190.07941653] ; [87.07941653 58.92058347],0
n2,1,0.285193,1.142175,[76 18] ; [20  8],[73.96721311 20.03278689] ; [22.03278689  5.96721311],0
p12,1,0.315078,1.009267,[ 48 425] ; [ 11 138],[ 44.86655949 428.13344051] ; [ 14.13344051 134.86655949],0
s1,1,0.408939,0.681883,[ 13 455] ; [  6 139],[ 14.50570962 453.49429038] ; [  4.49429038 140.50570962],0
p2,1,0.416414,0.660414,[409  67] ; [124  25],[405.9328  70.0672] ; [127.0672  21.9328],0
p1,1,0.41771,0.65675,[ 41 435] ; [ 16 132],[ 43.48076923 432.51923077] ; [ 13.51923077 134.48076923],0
s4,1,0.45918,0.547892,[ 71 398] ; [ 26 121],[ 73.85227273 395.14772727] ; [ 23.14772727 123.85227273],0
p5,1,0.470148,0.521628,[ 63 411] ; [ 23 124],[ 65.64251208 408.35748792] ; [ 20.35748792 126.64251208],0
s2,1,0.472016,0.517252,[260 212] ; [76 71],[256.20678514 215.79321486] ; [79.79321486 67.20678514],0
u3,1,0.523783,0.406438,[54 36] ; [43 35],[51.96428571 38.03571429] ; [45.03571429 32.96428571],0
n3,1,0.534065,0.386651,[71 21] ; [20  8],[69.76666667 22.23333333] ; [21.23333333  6.76666667],0
u2,1,0.539011,0.377376,[51 38] ; [41 37],[49.02994012 39.97005988] ; [42.97005988 35.02994012],0
p7,1,0.758359,0.09464,[316 150] ; [95 48],[314.49261084 151.50738916] ; [96.50738916 46.49261084],0
s6,1,0.805323,0.060744,[337 128] ; [105  42],[335.83333333 129.16666667] ; [106.16666667  40.83333333],0
b1,1,0.814262,0.055193,[188 290] ; [57 92],[186.77830941 291.22169059] ; [58.22169059 90.77830941],0
r3,1,0.851967,0.034823,[467  11] ; [144   3],[467.2928  10.7072] ; [143.7072   3.2928],0
n1,1,0.935458,0.006558,[41 49] ; [13 15],[41.18644068 48.81355932] ; [12.81355932 15.18644068],0
