Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,60.475598,[89 16] ; [ 94 145],[55.85755814 49.14244186] ; [127.14244186 111.85755814],1
p5,1,0.087263,2.924161,[11 97] ; [ 13 235],[  7.28089888 100.71910112] ; [ 16.71910112 231.28089888],0
a5,1,0.09334,2.815811,[78 30] ; [157  92],[71.09243697 36.90756303] ; [163.90756303  85.09243697],0
d5,1,0.095646,2.776693,[89 19] ; [185  64],[82.8907563 25.1092437] ; [191.1092437  57.8907563],0
p4,1,0.101443,2.682703,[62 44] ; [121 126],[54.95184136 51.04815864] ; [128.04815864 118.95184136],0
s4,1,0.116083,2.469389,[ 8 97] ; [ 33 211],[12.33524355 92.66475645] ; [ 28.66475645 215.33524355],0
u1,1,0.124631,2.35814,[17 91] ; [ 25 224],[12.70588235 95.29411765] ; [ 29.29411765 219.70588235],0
p9,1,0.125867,2.342746,[94 12] ; [203  44],[89.18413598 16.81586402] ; [207.81586402  39.18413598],0
s3,1,0.128461,2.311006,[46 59] ; [ 87 160],[39.67329545 65.32670455] ; [ 93.32670455 153.67329545],0
s8,1,0.133065,2.256376,[28 80] ; [ 47 202],[22.68907563 85.31092437] ; [ 52.31092437 196.68907563],0
p2,1,0.133361,2.252934,[94 13] ; [201  46],[89.16666667 17.83333333] ; [205.83333333  41.16666667],0
b4,1,0.178319,1.81158,[74 34] ; [152  97],[68.3697479 39.6302521] ; [157.6302521  91.3697479],0
n6,1,0.190428,1.714306,[94 14] ; [201  46],[89.74647887 18.25352113] ; [205.25352113  41.74647887],0
a1,1,0.203539,1.616799,[  6 102] ; [  7 242],[  3.93277311 104.06722689] ; [  9.06722689 239.93277311],0
d4,1,0.244723,1.353181,[88 19] ; [191  58],[83.85674157 23.14325843] ; [195.14325843  53.85674157],0
b1,1,0.244808,1.352692,[33 75] ; [ 92 157],[37.81512605 70.18487395] ; [ 87.18487395 161.81512605],0
s2,1,0.255529,1.292818,[36 71] ; [ 68 178],[31.52407932 75.47592068] ; [ 72.47592068 173.52407932],0
p7,1,0.301978,1.065437,[65 41] ; [134 108],[60.61494253 45.38505747] ; [138.38505747 103.61494253],0
a6,1,0.320023,0.988853,[79 29] ; [169  80],[75.02521008 32.97478992] ; [172.97478992  76.02521008],0
d3,1,0.320822,0.985592,[74 34] ; [157  92],[69.88235294 38.11764706] ; [161.11764706  87.88235294],0
u4,1,0.387216,0.747668,[  2 106] ; [  2 247],[  1.21008403 106.78991597] ; [  2.78991597 246.21008403],0
p8,1,0.429772,0.62344,[57 49] ; [121 125],[53.60227273 52.39772727] ; [124.39772727 121.60227273],0
u3,1,0.454443,0.559547,[20 13] ; [58 51],[18.12676056 14.87323944] ; [59.87323944 49.12676056],0
p1,1,0.519046,0.415788,[10 98] ; [ 18 230],[ 8.49438202 99.50561798] ; [ 19.50561798 228.49438202],0
a8,1,0.534472,0.385882,[13 83] ; [ 26 208],[11.34545455 84.65454545] ; [ 27.65454545 206.34545455],0
u2,1,0.594015,0.284117,[19 14] ; [57 52],[17.66197183 15.33802817] ; [58.33802817 50.66197183],0
s6,1,0.708237,0.140044,[51 53] ; [125 119],[52.59770115 51.40229885] ; [123.40229885 120.59770115],0
s5,1,0.741055,0.109202,[25 78] ; [ 55 188],[23.8150289 79.1849711] ; [ 56.1849711 186.8150289],0
n3,1,0.763436,0.090584,[14  5] ; [47 14],[14.4875  4.5125] ; [46.5125 14.4875],0
b3,1,0.804009,0.061585,[23 44] ; [43 89],[22.22110553 44.77889447] ; [43.77889447 88.22110553],0
b2,1,0.804009,0.061585,[23 44] ; [43 89],[22.22110553 44.77889447] ; [43.77889447 88.22110553],0
n2,1,0.836358,0.042664,[14  4] ; [46 15],[13.67088608  4.32911392] ; [46.32911392 14.67088608],0
n1,1,0.921964,0.009596,[ 5 12] ; [19 43],[ 5.16455696 11.83544304] ; [18.83544304 43.16455696],0
p6,1,0.933765,0.006907,[31 75] ; [ 70 173],[30.67621777 75.32378223] ; [ 70.32378223 172.67621777],0
b5,1,0.935278,0.006595,[65 43] ; [151  98],[65.34453782 42.65546218] ; [150.65546218  98.34453782],0
s1,1,0.946712,0.004467,[  2 102] ; [  5 241],[  2.08 101.92] ; [  4.92 241.08],0
