Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,9e-06,19.694657,[22 47] ; [31 10],[33.24545455 35.75454545] ; [19.75454545 21.24545455],1
s8,1,1.2e-05,19.164648,[ 5 65] ; [17 24],[13.87387387 56.12612613] ; [ 8.12612613 32.87387387],1
s2,1,2e-05,18.173687,[12 58] ; [23 18],[22.07207207 47.92792793] ; [12.92792793 28.07207207],1
s7,1,2.3e-05,17.912239,[ 8 54] ; [21 20],[17.45631068 44.54368932] ; [11.54368932 29.45631068],1
s5,1,0.000138,14.527691,[ 4 64] ; [13 25],[10.90566038 57.09433962] ; [ 6.09433962 31.90566038],1
p9,1,0.000168,14.159197,[29 40] ; [31  8],[38.33333333 30.66666667] ; [21.66666667 17.33333333],1
v4,1,0.000187,13.955957,[43 25] ; [39  2],[51.1559633 16.8440367] ; [30.8440367 10.1559633],1
v1,1,0.001197,10.49538,[20 50] ; [23 15],[27.87037037 42.12962963] ; [15.12962963 22.87037037],0
p11,1,0.001278,10.374712,[24 46] ; [27 14],[32.16216216 37.83783784] ; [18.83783784 22.16216216],0
r3,1,0.001355,10.266581,[43 27] ; [36  4],[50.27272727 19.72727273] ; [28.72727273 11.27272727],0
n2,1,0.0042,8.195043,[15 15] ; [14  1],[19.33333333 10.66666667] ; [9.66666667 5.33333333],0
r4,1,0.007994,7.034922,[35 35] ; [31 10],[41.62162162 28.37837838] ; [24.37837838 16.62162162],0
p10,1,0.008246,6.979177,[26 43] ; [25 14],[32.58333333 36.41666667] ; [18.41666667 20.58333333],0
p7,1,0.008875,6.847826,[17 52] ; [18 18],[23. 46.] ; [12. 24.],0
p2,1,0.010564,6.537175,[32 38] ; [29 12],[38.46846847 31.53153153] ; [22.53153153 18.46846847],0
r1,1,0.025963,4.958456,[40 30] ; [32  9],[45.40540541 24.59459459] ; [26.59459459 14.40540541],0
d4,1,0.053887,3.71619,[45 24] ; [33  7],[49.37614679 19.62385321] ; [28.62385321 11.37614679],0
s4,1,0.073764,3.197213,[ 8 62] ; [10 31],[11.35135135 58.64864865] ; [ 6.64864865 34.35135135],0
v2,1,0.079748,3.070028,[20 47] ; [17 19],[24.06796117 42.93203883] ; [12.93203883 23.06796117],0
