Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.8e-05,18.385422,[43 27] ; [41 94],[28.68292683 41.31707317] ; [55.31707317 79.68292683],1
p9,1,0.001151,10.567633,[57 15] ; [78 60],[46.28571429 25.71428571] ; [88.71428571 49.28571429],0
p2,1,0.001816,9.72728,[53 19] ; [73 69],[42.39252336 29.60747664] ; [83.60747664 58.39252336],0
s6,1,0.010013,6.63264,[33 39] ; [ 40 102],[24.56074766 47.43925234] ; [48.43925234 93.56074766],0
p3,1,0.018529,5.545431,[22 49] ; [ 24 118],[15.33333333 55.66666667] ; [ 30.66666667 111.33333333],0
r1,1,0.021038,5.323632,[55 17] ; [86 56],[47.43925234 24.56074766] ; [93.56074766 48.43925234],0
p11,1,0.029461,4.740485,[53 19] ; [83 59],[45.75700935 26.24299065] ; [90.24299065 51.75700935],0
a6,1,0.03257,4.568218,[56 16] ; [90 52],[49.12149533 22.87850467] ; [96.87850467 45.12149533],0
r4,1,0.038991,4.26124,[57 15] ; [93 49],[50.46728972 21.53271028] ; [99.53271028 42.46728972],0
u2,1,0.041472,4.156638,[16  9] ; [23 35],[11.74698795 13.25301205] ; [27.25301205 30.74698795],0
p4,1,0.044287,4.045583,[28 44] ; [ 36 105],[21.63380282 50.36619718] ; [42.36619718 98.63380282],0
r2,1,0.050849,3.81324,[66  6] ; [115  26],[61.18309859 10.81690141] ; [119.81690141  21.18309859],0
r3,1,0.057307,3.613659,[63  8] ; [110  31],[57.93867925 13.06132075] ; [115.06132075  25.93867925],0
b2,1,0.084301,2.979961,[22 19] ; [29 49],[17.57142857 23.42857143] ; [33.42857143 44.57142857],0
b3,1,0.084301,2.979961,[22 19] ; [29 49],[17.57142857 23.42857143] ; [33.42857143 44.57142857],0
v4,1,0.096413,2.763897,[63  8] ; [113  29],[58.66666667 12.33333333] ; [117.33333333  24.66666667],0
a7,1,0.104565,2.634495,[52 20] ; [86 55],[46.64788732 25.35211268] ; [91.35211268 49.64788732],0
p10,1,0.114386,2.492557,[47 25] ; [75 64],[41.63033175 30.36966825] ; [80.36966825 58.63033175],0
v3,1,0.13538,2.229705,[23 48] ; [ 31 105],[18.52173913 52.47826087] ; [ 35.47826087 100.52173913],0
