Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,26.571299,[3 6] ; [50  2],[7.81967213 1.18032787] ; [45.18032787  6.81967213],1
p10,1,0.000898,11.027098,[2 6] ; [42 10],[5.86666667 2.13333333] ; [38.13333333 13.86666667],1
r4,1,0.001069,10.704368,[2 7] ; [40 12],[6.19672131 2.80327869] ; [35.80327869 16.19672131],0
p11,1,0.004928,7.905723,[3 6] ; [41 11],[6.49180328 2.50819672] ; [37.50819672 14.49180328],0
s6,1,0.006441,7.422537,[2 7] ; [33 14],[5.625 3.375] ; [29.375 17.625],0
p2,1,0.008509,6.923077,[3 5] ; [42 10],[6. 2.] ; [39. 13.],0
d4,1,0.013819,6.061153,[5 4] ; [46  6],[7.52459016 1.47540984] ; [43.47540984  8.52459016],0
v4,1,0.013819,6.061153,[5 4] ; [46  6],[7.52459016 1.47540984] ; [43.47540984  8.52459016],0
p7,1,0.017153,5.680672,[2 7] ; [33 18],[5.25 3.75] ; [29.75 21.25],0
v2,1,0.021398,5.294118,[3 6] ; [37 14],[6. 3.] ; [34. 17.],0
p9,1,0.028106,4.821565,[5 4] ; [44  7],[7.35 1.65] ; [41.65  9.35],0
p8,1,0.029185,4.75669,[1 7] ; [27 23],[3.86206897 4.13793103] ; [24.13793103 25.86206897],0
p3,1,0.037457,4.329499,[1 7] ; [27 25],[3.73333333 4.26666667] ; [24.26666667 27.73333333],0
b1,1,0.038391,4.28761,[6 3] ; [16 36],[3.24590164 5.75409836] ; [18.75409836 33.24590164],0
p4,1,0.042241,4.125508,[1 7] ; [26 25],[3.66101695 4.33898305] ; [23.33898305 27.66101695],0
n4,1,0.042883,4.100006,[5 4] ; [44  8],[7.2295082 1.7704918] ; [41.7704918 10.2295082],0
p6,1,0.053867,3.716814,[1 7] ; [24 25],[3.50877193 4.49122807] ; [21.49122807 27.50877193],0
b5,1,0.069171,3.302581,[3 6] ; [34 18],[5.45901639 3.54098361] ; [31.54098361 20.45901639],0
s3,1,0.110853,2.542017,[2 7] ; [26 25],[4.2 4.8] ; [23.8 27.2],0
s7,1,0.110853,2.542017,[2 7] ; [26 25],[4.2 4.8] ; [23.8 27.2],0
a6,1,0.122587,2.383959,[7 2] ; [26 26],[4.86885246 4.13114754] ; [28.13114754 23.86885246],0
d3,1,0.148465,2.087953,[4 5] ; [36 16],[5.90163934 3.09836066] ; [34.09836066 17.90163934],0
d2,1,0.175744,1.83325,[6 3] ; [22 30],[4.13114754 4.86885246] ; [23.86885246 28.13114754],0
a1,1,0.176557,1.826366,[2 7] ; [ 4 48],[0.8852459 8.1147541] ; [ 5.1147541 46.8852459],0
u3,1,0.210209,1.569986,[2 1] ; [ 4 10],[1.05882353 1.94117647] ; [4.94117647 9.05882353],0
d1,1,0.213355,1.548512,[3 6] ; [29 23],[4.72131148 4.27868852] ; [27.27868852 24.72131148],0
n5,1,0.229655,1.442996,[5 4] ; [39 13],[6.49180328 2.50819672] ; [37.50819672 14.49180328],0
s8,1,0.254769,1.29696,[2 7] ; [22 30],[3.54098361 5.45901639] ; [20.45901639 31.54098361],0
d5,1,0.340145,0.909887,[6 3] ; [42 10],[7.08196721 1.91803279] ; [40.91803279 11.08196721],0
r2,1,0.380674,0.768525,[7 2] ; [46  6],[7.81967213 1.18032787] ; [45.18032787  6.81967213],0
a2,1,0.380674,0.768525,[2 7] ; [ 6 46],[1.18032787 7.81967213] ; [ 6.81967213 45.18032787],0
p1,1,0.380674,0.768525,[2 7] ; [ 6 46],[1.18032787 7.81967213] ; [ 6.81967213 45.18032787],0
b3,1,0.41222,0.672389,[2 4] ; [16 15],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
b2,1,0.41222,0.672389,[2 4] ; [16 15],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
a4,1,0.49327,0.469386,[4 5] ; [17 35],[3.09836066 5.90163934] ; [17.90163934 34.09836066],0
s5,1,0.506198,0.441919,[1 7] ; [11 37],[1.71428571 6.28571429] ; [10.28571429 37.71428571],0
u2,1,0.521839,0.410256,[2 1] ; [6 7],[1.5 1.5] ; [6.5 6.5],0
b4,1,0.570738,0.321449,[5 4] ; [34 18],[5.75409836 3.24590164] ; [33.24590164 18.75409836],0
v1,1,0.682543,0.167277,[5 4] ; [32 19],[5.55 3.45] ; [31.45 19.55],0
a3,1,0.692093,0.156828,[6 3] ; [38 14],[6.49180328 2.50819672] ; [37.50819672 14.49180328],0
s4,1,0.738552,0.111403,[1 8] ; [ 8 44],[1.32786885 7.67213115] ; [ 7.67213115 44.32786885],0
a7,1,0.853323,0.034181,[6 3] ; [33 19],[5.75409836 3.24590164] ; [33.24590164 18.75409836],0
n3,1,0.891305,0.018674,[2 1] ; [12  5],[2.1 0.9] ; [11.9  5.1],0
a5,1,0.924302,0.009028,[5 4] ; [28 24],[4.86885246 4.13114754] ; [28.13114754 23.86885246],0
n2,1,0.94766,0.004309,[2 1] ; [11  6],[1.95 1.05] ; [11.05  5.95],0
