Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,138.857143,[346   4] ; [15 15],[332.5  17.5] ; [28.5  1.5],1
r2,1,0.0,87.476176,[344   7] ; [17 12],[333.45  17.55] ; [27.55  1.45],1
v4,1,0.0,79.611555,[340  10] ; [17 13],[328.81578947  21.18421053] ; [28.18421053  1.81578947],1
p11,1,1.4e-05,18.845819,[268  84] ; [13 19],[257.58333333  94.41666667] ; [23.41666667  8.58333333],1
p9,1,2.1e-05,18.063917,[272  72] ; [14 17],[262.35733333  81.64266667] ; [23.64266667  7.35733333],1
n6,1,0.000336,12.85727,[284  66] ; [16 14],[276.31578947  73.68421053] ; [23.68421053  6.31578947],1
p2,1,0.000943,10.937079,[277  74] ; [17 15],[269.43603133  81.56396867] ; [24.56396867  7.43603133],1
s6,1,0.001479,10.104558,[227 118] ; [12 20],[218.71352785 126.28647215] ; [20.28647215 11.71352785],0
n3,1,0.00747,7.156244,[68 25] ; [ 9 12],[62.81578947 30.18421053] ; [14.18421053  6.81578947],0
a6,1,0.010963,6.471293,[242 109] ; [15 17],[235.52741514 115.47258486] ; [21.47258486 10.52741514],0
s2,1,0.014372,5.991839,[169 178] ; [ 8 23],[162.48412698 184.51587302] ; [14.51587302 16.48412698],0
p8,1,0.021346,5.29831,[135 208] ; [ 6 26],[128.968 214.032] ; [12.032 19.968],0
d3,1,0.024402,5.065832,[253  98] ; [17 15],[247.44125326 103.55874674] ; [22.55874674  9.44125326],0
a5,1,0.026237,4.940351,[253  99] ; [17 15],[247.5 104.5] ; [22.5  9.5],0
p4,1,0.031042,4.650629,[135 212] ; [ 6 25],[129.43650794 217.56349206] ; [11.56349206 19.43650794],0
a1,1,0.033808,4.504399,[  9 343] ; [ 3 29],[ 11. 341.] ; [ 1. 31.],0
s1,1,0.034125,4.488431,[ 14 327] ; [ 4 28],[ 16.45576408 324.54423592] ; [ 1.54423592 30.45576408],0
v1,1,0.040771,4.185507,[173 172] ; [10 22],[167.4668435 177.5331565] ; [15.5331565 16.4668435],0
p7,1,0.045556,3.997952,[176 160] ; [10 20],[170.75409836 165.24590164] ; [15.24590164 14.75409836],0
p6,1,0.048303,3.899415,[ 86 260] ; [ 3 29],[ 81.46560847 264.53439153] ; [ 7.53439153 24.46560847],0
n4,1,0.055823,3.657343,[253  97] ; [18 14],[248.29842932 101.70157068] ; [22.70157068  9.29842932],0
d5,1,0.061805,3.488262,[280  71] ; [21 11],[275.85117493  75.14882507] ; [25.14882507  6.85117493],0
u3,1,0.065916,3.381895,[67 43] ; [4 8],[64.01639344 45.98360656] ; [6.98360656 5.01639344],0
a7,1,0.103887,2.644839,[263  89] ; [19 12],[259.17493473  92.82506527] ; [22.82506527  8.17493473],0
p10,1,0.111022,2.539612,[257  88] ; [19 12],[253.24468085  91.75531915] ; [22.75531915  8.24468085],0
s8,1,0.111933,2.526712,[137 212] ; [ 8 24],[132.82152231 216.17847769] ; [12.17847769 19.82152231],0
b4,1,0.11797,2.444067,[203 149] ; [23  9],[207.16666667 144.83333333] ; [18.83333333 13.16666667],0
v3,1,0.138491,2.194651,[116 217] ; [ 7 25],[112.21643836 220.78356164] ; [10.78356164 21.21643836],0
d1,1,0.145167,2.122311,[201 151] ; [14 18],[197.08333333 154.91666667] ; [17.91666667 14.08333333],0
u1,1,0.173322,1.853973,[ 53 299] ; [ 2 30],[ 50.41666667 301.58333333] ; [ 4.58333333 27.41666667],0
n5,1,0.175308,1.836957,[243 105] ; [18 13],[239.65171504 108.34828496] ; [21.34828496  9.65171504],0
a2,1,0.180279,1.795325,[ 80 272] ; [ 4 28],[ 77. 275.] ; [ 7. 25.],0
a8,1,0.2294,1.444578,[ 50 271] ; [ 2 26],[ 47.82808023 273.17191977] ; [ 4.17191977 23.82808023],0
b5,1,0.281184,1.161359,[221 131] ; [17 15],[218.16666667 133.83333333] ; [19.83333333 12.16666667],0
d2,1,0.285707,1.139743,[159 191] ; [11 20],[156.167979 193.832021] ; [13.832021 17.167979],0
n2,1,0.345314,0.890605,[70 25] ; [14  8],[68.20512821 26.79487179] ; [15.79487179  6.20512821],0
s3,1,0.357156,0.84787,[190 153] ; [14 16],[187.5924933 155.4075067] ; [16.4075067 13.5924933],0
s4,1,0.36227,0.830008,[ 53 292] ; [ 3 29],[ 51.24668435 293.75331565] ; [ 4.75331565 27.24668435],0
