Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.002168,9.401845,[21 37] ; [17  6],[27.20987654 30.79012346] ; [10.79012346 12.20987654],0
p4,1,0.003028,8.790548,[13 45] ; [13 10],[18.61728395 39.38271605] ; [ 7.38271605 15.61728395],0
a8,1,0.007619,7.120861,[ 1 58] ; [ 4 19],[ 3.59756098 55.40243902] ; [ 1.40243902 21.59756098],0
p6,1,0.017646,5.630919,[ 7 51] ; [ 8 15],[10.74074074 47.25925926] ; [ 4.25925926 18.74074074],0
s5,1,0.023439,5.135662,[10 46] ; [ 9 12],[13.81818182 42.18181818] ; [ 5.18181818 15.81818182],0
r4,1,0.037885,4.310194,[35 25] ; [19  4],[39.03614458 20.96385542] ; [14.96385542  8.03614458],0
p8,1,0.045632,3.995135,[ 9 51] ; [ 8 15],[12.28915663 47.71084337] ; [ 4.71084337 18.28915663],0
s1,1,0.055283,3.673538,[ 4 54] ; [ 5 18],[ 6.44444444 51.55555556] ; [ 2.55555556 20.44444444],0
a5,1,0.061372,3.499902,[28 32] ; [16  7],[31.80722892 28.19277108] ; [12.19277108 10.80722892],0
v3,1,0.089269,2.8875,[12 43] ; [ 9 13],[15. 40.] ; [ 6. 16.],0
p7,1,0.094707,2.792488,[14 43] ; [10 13],[17.1 39.9] ; [ 6.9 16.1],0
s8,1,0.102885,2.660245,[17 42] ; [11 12],[20.14634146 38.85365854] ; [ 7.85365854 15.14634146],0
r3,1,0.111742,2.529413,[42 18] ; [20  3],[44.81927711 15.18072289] ; [17.18072289  5.81927711],0
p1,1,0.138397,2.195691,[ 4 56] ; [ 4 19],[ 5.78313253 54.21686747] ; [ 2.21686747 20.78313253],0
s4,1,0.164197,1.935144,[10 50] ; [ 7 16],[12.28915663 47.71084337] ; [ 4.71084337 18.28915663],0
n4,1,0.180157,1.796329,[32 28] ; [16  7],[34.69879518 25.30120482] ; [13.30120482  9.69879518],0
s7,1,0.214507,1.540746,[16 41] ; [ 9 12],[18.26923077 38.73076923] ; [ 6.73076923 14.26923077],0
s3,1,0.24152,1.371702,[22 36] ; [12 11],[24.34567901 33.65432099] ; [ 9.65432099 13.34567901],0
d2,1,0.263921,1.248074,[24 35] ; [12 10],[26.22222222 32.77777778] ; [ 9.77777778 12.22222222],0
s2,1,0.307656,1.040711,[21 38] ; [11 12],[23.02439024 35.97560976] ; [ 8.97560976 14.02439024],0
n1,1,0.308711,1.036184,[14 14] ; [5 2],[15.2 12.8] ; [3.8 3.2],0
p5,1,0.325681,0.965994,[ 2 56] ; [ 2 21],[ 2.86419753 55.13580247] ; [ 1.13580247 21.86419753],0
n2,1,0.37456,0.78848,[20  9] ; [6 1],[20.94444444  8.05555556] ; [5.05555556 1.94444444],0
u2,1,0.378556,0.775385,[12 14] ; [3 7],[10.83333333 15.16666667] ; [4.16666667 5.83333333],0
b5,1,0.388709,0.742977,[25 35] ; [12 11],[26.74698795 33.25301205] ; [10.25301205 12.74698795],0
n6,1,0.420076,0.650102,[36 24] ; [16  7],[37.59036145 22.40963855] ; [14.40963855  8.59036145],0
u1,1,0.475892,0.508262,[ 1 59] ; [ 1 22],[ 1.44578313 58.55421687] ; [ 0.55421687 22.44578313],0
u4,1,0.475892,0.508262,[ 1 59] ; [ 1 22],[ 1.44578313 58.55421687] ; [ 0.55421687 22.44578313],0
n3,1,0.509126,0.435862,[15 11] ; [5 2],[15.75757576 10.24242424] ; [4.24242424 2.75757576],0
u3,1,0.521812,0.41031,[13 14] ; [6 4],[13.86486486 13.13513514] ; [5.13513514 4.86486486],0
r2,1,0.525031,0.403999,[47 11] ; [20  3],[47.97530864 10.02469136] ; [19.02469136  3.97530864],0
a1,1,0.530306,0.393806,[ 5 55] ; [ 1 22],[ 4.3373494 55.6626506] ; [ 1.6626506 21.3373494],0
b1,1,0.536421,0.382214,[32 28] ; [14  9],[33.25301205 26.74698795] ; [12.74698795 10.25301205],0
a4,1,0.6057,0.266485,[22 37] ; [10 13],[23.02439024 35.97560976] ; [ 8.97560976 14.02439024],0
d1,1,0.620046,0.245803,[20 40] ; [ 9 14],[20.96385542 39.03614458] ; [ 8.03614458 14.96385542],0
v1,1,0.622569,0.242273,[21 39] ; [ 9 13],[21.95121951 38.04878049] ; [ 8.04878049 13.95121951],0
r1,1,0.629145,0.233222,[33 27] ; [14  9],[33.97590361 26.02409639] ; [13.02409639  9.97590361],0
d5,1,0.629145,0.233222,[33 27] ; [14  9],[33.97590361 26.02409639] ; [13.02409639  9.97590361],0
p9,1,0.642429,0.215579,[26 30] ; [12 11],[26.93670886 29.06329114] ; [11.06329114 11.93670886],0
d3,1,0.674153,0.176782,[18 42] ; [ 8 15],[18.79518072 41.20481928] ; [ 7.20481928 15.79518072],0
n5,1,0.709223,0.139054,[36 23] ; [13 10],[35.25609756 23.74390244] ; [13.74390244  9.25609756],0
p11,1,0.712454,0.135838,[34 26] ; [12 11],[33.25301205 26.74698795] ; [12.74698795 10.25301205],0
b2,1,0.732112,0.117181,[16 22] ; [8 9],[16.58181818 21.41818182] ; [7.41818182 9.58181818],0
b3,1,0.732112,0.117181,[16 22] ; [8 9],[16.58181818 21.41818182] ; [7.41818182 9.58181818],0
v2,1,0.741865,0.108494,[19 35] ; [ 9 14],[19.63636364 34.36363636] ; [ 8.36363636 14.63636364],0
d4,1,0.835478,0.043131,[38 22] ; [14  9],[37.59036145 22.40963855] ; [14.40963855  8.59036145],0
a6,1,0.835478,0.043131,[22 38] ; [ 9 14],[22.40963855 37.59036145] ; [ 8.59036145 14.40963855],0
v4,1,0.837842,0.041884,[43 17] ; [17  6],[43.37349398 16.62650602] ; [16.62650602  6.37349398],0
b4,1,0.859274,0.031435,[30 30] ; [12 11],[30.36144578 29.63855422] ; [11.63855422 11.36144578],0
a3,1,0.900654,0.015584,[33 27] ; [13 10],[33.25301205 26.74698795] ; [12.74698795 10.25301205],0
p10,1,0.975504,0.000943,[25 33] ; [10 13],[25.0617284 32.9382716] ; [ 9.9382716 13.0617284],0
