Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000138,14.528941,[ 9 27] ; [21  8],[16.61538462 19.38461538] ; [13.38461538 15.61538462],1
p10,1,0.000786,11.274618,[23 13] ; [31  1],[28.58823529  7.41176471] ; [25.41176471  6.58823529],1
s2,1,0.000876,11.07308,[19 19] ; [28  4],[25.51428571 12.48571429] ; [21.48571429 10.51428571],1
v1,1,0.001761,9.782864,[11 26] ; [21 10],[17.41176471 19.58823529] ; [14.58823529 16.41176471],0
p9,1,0.00306,8.771247,[25 11] ; [31  1],[29.64705882  6.35294118] ; [26.35294118  5.64705882],0
s6,1,0.00791,7.053716,[28 10] ; [31  1],[32.02857143  5.97142857] ; [26.97142857  5.02857143],0
n5,1,0.00881,6.860907,[ 5 33] ; [13 19],[ 9.77142857 28.22857143] ; [ 8.22857143 23.77142857],0
d3,1,0.036006,4.396805,[22 16] ; [26  6],[26.05714286 11.94285714] ; [21.94285714 10.05714286],0
p1,1,0.037381,4.332947,[ 2 35] ; [ 7 24],[ 4.89705882 32.10294118] ; [ 4.10294118 26.89705882],0
a6,1,0.038124,4.299472,[18 20] ; [23  9],[22.25714286 15.74285714] ; [18.74285714 13.25714286],0
a5,1,0.044703,4.029814,[21 17] ; [25  7],[24.97142857 13.02857143] ; [21.02857143 10.97142857],0
v3,1,0.044864,4.023743,[ 7 29] ; [13 18],[10.74626866 25.25373134] ; [ 9.25373134 21.74626866],0
p8,1,0.055062,3.680218,[13 23] ; [19 13],[16.94117647 19.05882353] ; [15.05882353 16.94117647],0
s3,1,0.060422,3.52576,[21 16] ; [25  7],[24.66666667 12.33333333] ; [21.33333333 10.66666667],0
d1,1,0.071735,3.242873,[18 20] ; [22 10],[21.71428571 16.28571429] ; [18.28571429 13.71428571],0
u2,1,0.08135,3.037718,[ 6 11] ; [7 3],[8.18518519 8.81481481] ; [4.81481481 5.18518519],0
p6,1,0.101114,2.687887,[ 8 28] ; [13 19],[11.11764706 24.88235294] ; [ 9.88235294 22.11764706],0
a2,1,0.109459,2.562008,[ 4 34] ; [ 8 24],[ 6.51428571 31.48571429] ; [ 5.48571429 26.51428571],0
r4,1,0.113549,2.504112,[29  9] ; [29  3],[31.48571429  6.51428571] ; [26.51428571  5.48571429],0
p7,1,0.141912,2.157106,[17 18] ; [20 10],[19.92307692 15.07692308] ; [17.07692308 12.92307692],0
b3,1,0.156646,2.00631,[ 6 14] ; [9 8],[ 8.10810811 11.89189189] ; [ 6.89189189 10.10810811],0
b2,1,0.156646,2.00631,[ 6 14] ; [9 8],[ 8.10810811 11.89189189] ; [ 6.89189189 10.10810811],0
u3,1,0.159719,1.976886,[9 8] ; [8 2],[10.7037037  6.2962963] ; [6.2962963 3.7037037],0
