Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.958535,[43 29] ; [17 62],[28.60927152 43.39072848] ; [31.39072848 47.60927152],1
s6,1,5e-06,21.030587,[57 12] ; [37 43],[43.53020134 25.46979866] ; [50.46979866 29.53020134],1
p2,1,1.9e-05,18.262575,[56 16] ; [35 45],[43.10526316 28.89473684] ; [47.89473684 32.10526316],1
p6,1,3.4e-05,17.1702,[34 37] ; [13 66],[22.24666667 48.75333333] ; [24.75333333 54.24666667],1
s2,1,0.0002,13.831633,[46 25] ; [28 53],[34.56578947 36.43421053] ; [39.43421053 41.56578947],1
p8,1,0.000523,12.031729,[33 38] ; [16 64],[23.0397351 47.9602649] ; [25.9602649 54.0397351],1
u3,1,0.003409,8.574725,[10  4] ; [ 2 11],[6.22222222 7.77777778] ; [5.77777778 7.22222222],0
s7,1,0.003694,8.428292,[39 26] ; [27 49],[30.42553191 34.57446809] ; [35.57446809 40.42553191],0
s8,1,0.005821,7.604987,[34 37] ; [21 59],[25.86092715 45.13907285] ; [29.13907285 50.86092715],0
r4,1,0.006388,7.4375,[63  9] ; [56 25],[56. 16.] ; [63. 18.],0
s5,1,0.014977,5.919191,[30 37] ; [19 56],[23.11971831 43.88028169] ; [25.88028169 49.11971831],0
p9,1,0.023584,5.124936,[53 19] ; [43 34],[46.38926174 25.61073826] ; [49.61073826 27.38926174],0
a1,1,0.028006,4.827719,[ 2 70] ; [10 71],[ 5.64705882 66.35294118] ; [ 6.35294118 74.64705882],0
p7,1,0.040704,4.188282,[42 30] ; [32 45],[35.75838926 36.24161074] ; [38.24161074 38.75838926],0
s3,1,0.041418,4.158825,[43 29] ; [35 46],[36.70588235 35.29411765] ; [41.29411765 39.70588235],0
v2,1,0.047562,3.9254,[42 29] ; [33 44],[35.97972973 35.02027027] ; [39.02027027 37.97972973],0
r3,1,0.051641,3.787355,[65  7] ; [63 17],[60.63157895 11.36842105] ; [67.36842105 12.63157895],0
n6,1,0.080686,3.051028,[54 17] ; [49 29],[49.08053691 21.91946309] ; [53.91946309 24.08053691],0
r2,1,0.115085,2.48297,[69  2] ; [71  7],[66.7114094  4.2885906] ; [73.2885906  4.7114094],0
u1,1,0.119141,2.428571,[20 52] ; [14 67],[16. 56.] ; [18. 63.],0
n4,1,0.133878,2.246949,[45 26] ; [59 20],[49.22666667 21.77333333] ; [54.77333333 24.22666667],0
d3,1,0.168756,1.893958,[55 17] ; [53 27],[51.15789474 20.84210526] ; [56.84210526 23.15789474],0
p5,1,0.190977,1.710066,[ 5 66] ; [ 2 77],[ 3.31333333 67.68666667] ; [ 3.68666667 75.31333333],0
b1,1,0.215248,1.535772,[41 31] ; [38 43],[37.17647059 34.82352941] ; [41.82352941 39.17647059],0
n1,1,0.239014,1.386398,[13  9] ; [16 21],[10.81355932 11.18644068] ; [18.18644068 18.81355932],0
v3,1,0.239914,1.381099,[27 43] ; [22 53],[23.65517241 46.34482759] ; [25.34482759 49.65517241],0
p1,1,0.242712,1.364776,[ 7 64] ; [ 4 77],[ 5.13815789 65.86184211] ; [ 5.86184211 75.13815789],0
d4,1,0.254909,1.296199,[55 17] ; [67 13],[57.78947368 14.21052632] ; [64.21052632 15.78947368],0
s4,1,0.307938,1.0395,[18 53] ; [15 66],[15.41447368 55.58552632] ; [17.58552632 63.41447368],0
r1,1,0.321009,0.98483,[57 14] ; [58 21],[54.43333333 16.56666667] ; [60.56666667 18.43333333],0
u2,1,0.338939,0.91444,[6 9] ; [ 3 10],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
