Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.1714,[33 41] ; [219  38],[56.33836858 17.66163142] ; [195.66163142  61.33836858],1
d3,1,0.0,37.142081,[50 24] ; [241  16],[65.05740181  8.94259819] ; [225.94259819  31.05740181],1
b1,1,4e-06,21.165928,[43 31] ; [ 75 183],[26.30120482 47.69879518] ; [ 91.69879518 166.30120482],1
a2,1,0.000196,13.868696,[12 62] ; [102 156],[25.40963855 48.59036145] ; [ 88.59036145 169.40963855],1
b5,1,0.00077,11.311793,[35 39] ; [177  81],[47.25301205 26.74698795] ; [164.74698795  93.25301205],1
u1,1,0.000838,11.154125,[ 7 67] ; [ 73 185],[17.8313253 56.1686747] ; [ 62.1686747 195.8313253],1
v4,1,0.002075,9.482138,[62 11] ; [245  12],[67.91212121  5.08787879] ; [239.08787879  17.91212121],0
d2,1,0.025586,4.983784,[60 13] ; [177  80],[52.42727273 20.57272727] ; [184.57272727  72.42727273],0
r2,1,0.028999,4.767675,[64  7] ; [246   9],[67.51533742  3.48466258] ; [242.48466258  12.51533742],0
u3,1,0.030599,4.675325,[4 8] ; [40 20],[7.33333333 4.66666667] ; [36.66666667 23.33333333],0
r4,1,0.033427,4.523762,[59 15] ; [230  28],[64.41566265  9.58433735] ; [224.58433735  33.41566265],0
r1,1,0.054878,3.6858,[57 17] ; [220  35],[62.30395137 11.69604863] ; [214.69604863  40.30395137],0
s5,1,0.064798,3.410105,[28 43] ; [ 70 180],[21.67601246 49.32398754] ; [ 76.32398754 173.67601246],0
a4,1,0.066789,3.36022,[48 25] ; [138 119],[41.14545455 31.85454545] ; [144.85454545 112.14545455],0
p5,1,0.067395,3.345345,[10 62] ; [ 18 237],[ 6.16513761 65.83486239] ; [ 21.83486239 233.16513761],0
r3,1,0.072147,3.23348,[66  8] ; [245  13],[69.31927711  4.68072289] ; [241.68072289  16.31927711],0
n4,1,0.092312,2.833587,[60 13] ; [187  71],[54.47432024 18.52567976] ; [192.52567976  65.47432024],0
p8,1,0.095528,2.778668,[25 49] ; [113 140],[31.2293578 42.7706422] ; [106.7706422 146.2293578],0
p10,1,0.170831,1.875633,[53 20] ; [205  51],[57.24620061 15.75379939] ; [200.75379939  55.24620061],0
v1,1,0.174052,1.847695,[40 33] ; [113 134],[34.903125 38.096875] ; [118.096875 128.903125],0
s6,1,0.1755,1.83532,[40 32] ; [164  91],[44.91743119 27.08256881] ; [159.08256881  95.91743119],0
a3,1,0.195197,1.677951,[62 12] ; [198  60],[57.95180723 16.04819277] ; [202.04819277  55.95180723],0
a8,1,0.196337,1.669417,[ 6 64] ; [ 33 194],[ 9.19191919 60.80808081] ; [ 29.80808081 197.19191919],0
n2,1,0.214799,1.538785,[13 12] ; [43 22],[15.55555556  9.44444444] ; [40.44444444 24.55555556],0
n5,1,0.257269,1.283396,[56 17] ; [179  77],[52.14285714 20.85714286] ; [182.85714286  73.14285714],0
p11,1,0.26091,1.263924,[53 21] ; [201  57],[56.61445783 17.38554217] ; [197.38554217  60.61445783],0
u2,1,0.264684,1.24409,[5 6] ; [38 22],[6.66197183 4.33802817] ; [36.33802817 23.66197183],0
v3,1,0.293139,1.105149,[25 45] ; [103 138],[28.81028939 41.18971061] ; [ 99.18971061 141.81028939],0
p4,1,0.295647,1.093726,[33 40] ; [134 123],[36.94242424 36.05757576] ; [130.05757576 126.94242424],0
n3,1,0.299313,1.077255,[14 11] ; [44 21],[16.11111111  8.88888889] ; [41.88888889 23.11111111],0
s1,1,0.306091,1.047468,[ 3 71] ; [  5 249],[ 1.80487805 72.19512195] ; [  6.19512195 247.80487805],0
s4,1,0.312379,1.02059,[12 62] ; [ 30 225],[ 9.44680851 64.55319149] ; [ 32.55319149 222.44680851],0
p1,1,0.320313,0.987668,[ 6 68] ; [ 13 244],[ 4.24773414 69.75226586] ; [ 14.75226586 242.24773414],0
p12,1,0.374944,0.787212,[ 3 70] ; [ 18 240],[ 4.63141994 68.36858006] ; [ 16.36858006 241.63141994],0
b2,1,0.402656,0.70038,[21 29] ; [ 56 102],[18.50961538 31.49038462] ; [58.49038462 99.50961538],0
b3,1,0.402656,0.70038,[21 29] ; [ 56 102],[18.50961538 31.49038462] ; [58.49038462 99.50961538],0
v2,1,0.421757,0.645414,[40 31] ; [151  94],[42.91455696 28.08544304] ; [148.08544304  96.91455696],0
d5,1,0.422921,0.642185,[71  3] ; [251   6],[71.98791541  2.01208459] ; [250.01208459   6.98791541],0
p9,1,0.429692,0.623657,[55 17] ; [204  49],[57.37846154 14.62153846] ; [201.62153846  51.37846154],0
p2,1,0.537438,0.380309,[54 19] ; [199  58],[55.96666667 17.03333333] ; [197.03333333  59.96666667],0
n1,1,0.584882,0.298408,[10 15] ; [22 43],[ 8.88888889 16.11111111] ; [23.11111111 41.88888889],0
a1,1,0.633591,0.227223,[ 2 72] ; [ 10 248],[ 2.6746988 71.3253012] ; [  9.3253012 248.6746988],0
s2,1,0.669023,0.182747,[34 39] ; [126 129],[35.6097561 37.3902439] ; [124.3902439 130.6097561],0
p3,1,0.692119,0.156801,[32 41] ; [106 151],[30.52727273 42.47272727] ; [107.47272727 149.52727273],0
b4,1,0.760822,0.09266,[43 31] ; [155 103],[44.13253012 29.86746988] ; [153.86746988 104.13253012],0
s3,1,0.847778,0.036846,[39 35] ; [136 116],[39.72392638 34.27607362] ; [135.27607362 116.72392638],0
u4,1,0.85206,0.034779,[ 2 72] ; [  6 252],[ 1.78313253 72.21686747] ; [  6.21686747 251.78313253],0
p7,1,0.858562,0.031757,[36 36] ; [129 123],[36.66666667 35.33333333] ; [128.33333333 123.66666667],0
d4,1,0.889004,0.019478,[72  1] ; [254   3],[72.11515152  0.88484848] ; [253.88484848   3.11515152],0
s7,1,0.940421,0.005586,[30 36] ; [111 136],[29.73162939 36.26837061] ; [111.26837061 135.73162939],0
s8,1,0.940474,0.005576,[31 43] ; [106 150],[30.72121212 43.27878788] ; [106.27878788 149.72121212],0
n6,1,0.974841,0.000995,[60 13] ; [210  46],[59.90881459 13.09118541] ; [210.09118541  45.90881459],0
a5,1,0.988685,0.000201,[60 14] ; [209  49],[59.95783133 14.04216867] ; [209.04216867  48.95783133],0
