Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,61.745633,[242  28] ; [29 33],[220.39156627  49.60843373] ; [50.60843373 11.39156627],1
p3,1,0.0,31.849164,[156 113] ; [12 52],[135.71171171 133.28828829] ; [32.28828829 31.71171171],1
p4,1,1e-05,19.493114,[175  96] ; [22 42],[159.3641791 111.6358209] ; [37.6358209 26.3641791],1
p7,1,3.3e-05,17.23376,[187  78] ; [27 36],[172.89634146  92.10365854] ; [41.10365854 21.89634146],1
p8,1,3.9e-05,16.910263,[150 119] ; [17 46],[135.31024096 133.68975904] ; [31.68975904 31.31024096],1
n5,1,0.000206,13.779392,[219  51] ; [38 26],[207.75449102  62.24550898] ; [49.24550898 14.75449102],1
s2,1,0.000276,13.223745,[147 122] ; [18 44],[134.09365559 134.90634441] ; [30.90634441 31.09365559],1
a5,1,0.000284,13.170031,[209  62] ; [35 29],[197.38507463  73.61492537] ; [46.61492537 17.38507463],1
s8,1,0.000857,11.11346,[134 136] ; [17 47],[122.06586826 147.93413174] ; [28.93413174 35.06586826],1
s6,1,0.003531,8.510485,[175  88] ; [30 34],[164.87767584  98.12232416] ; [40.12232416 23.87767584],0
s7,1,0.004272,8.164512,[139 118] ; [21 41],[128.90282132 128.09717868] ; [31.09717868 30.90282132],0
p6,1,0.005152,7.825264,[110 157] ; [14 49],[100.32727273 166.67272727] ; [23.67272727 39.32727273],0
p5,1,0.005707,7.640662,[ 37 231] ; [ 1 63],[ 30.6746988 237.3253012] ; [ 7.3253012 56.6746988],0
v1,1,0.006897,7.299668,[144 120] ; [22 40],[134.42944785 129.57055215] ; [31.57055215 30.42944785],0
n1,1,0.00871,6.881373,[27 26] ; [ 4 18],[21.90666667 31.09333333] ; [ 9.09333333 12.90666667],0
s3,1,0.019008,5.500752,[160 107] ; [27 35],[151.75987842 115.24012158] ; [35.24012158 26.75987842],0
s5,1,0.029885,4.715897,[ 96 166] ; [14 49],[ 88.67692308 173.32307692] ; [21.32307692 41.67692308],0
n4,1,0.031511,4.624895,[216  55] ; [43 21],[209.51940299  61.48059701] ; [49.48059701 14.51940299],0
a3,1,0.042253,4.125028,[210  60] ; [42 22],[203.71257485  66.28742515] ; [48.28742515 15.71257485],0
u2,1,0.058352,3.58362,[41 19] ; [10 12],[37.31707317 22.68292683] ; [13.68292683  8.31707317],0
a2,1,0.075648,3.156003,[ 66 205] ; [ 9 55],[ 60.67164179 210.32835821] ; [14.32835821 49.67164179],0
u3,1,0.081039,3.043939,[40 20] ; [10 12],[36.58536585 23.41463415] ; [13.41463415  8.58536585],0
v3,1,0.102096,2.672495,[101 165] ; [17 46],[ 95.40425532 170.59574468] ; [22.59574468 40.40425532],0
p2,1,0.108914,2.569915,[224  44] ; [48 16],[219.56626506  48.43373494] ; [52.43373494 11.56626506],0
b4,1,0.143643,2.138488,[155 116] ; [43 21],[160.17313433 110.82686567] ; [37.82686567 26.17313433],0
v4,1,0.1521,2.051061,[250  19] ; [56  8],[247.18918919  21.81081081] ; [58.81081081  5.18918919],0
d5,1,0.20631,1.597136,[213  56] ; [46 18],[209.22222222  59.77777778] ; [49.77777778 14.22222222],0
a1,1,0.216456,1.527711,[ 20 251] ; [ 2 62],[ 17.79701493 253.20298507] ; [ 4.20298507 59.79701493],0
d1,1,0.22479,1.473529,[154 117] ; [31 33],[149.65671642 121.34328358] ; [35.34328358 28.65671642],0
v2,1,0.250782,1.318944,[136 123] ; [28 35],[131.91304348 127.08695652] ; [32.08695652 30.91304348],0
p12,1,0.253725,1.302676,[ 19 250] ; [ 2 61],[ 17.01506024 251.98493976] ; [ 3.98493976 59.01506024],0
p1,1,0.27687,1.182388,[ 24 245] ; [ 3 60],[ 21.87650602 247.12349398] ; [ 5.12349398 57.87650602],0
a4,1,0.320947,0.985084,[133 138] ; [27 37],[129.43283582 141.56716418] ; [30.56716418 33.43283582],0
d4,1,0.377668,0.77828,[219  51] ; [48 15],[216.48648649  53.51351351] ; [50.51351351 12.48648649],0
r1,1,0.456265,0.55504,[214  56] ; [48 16],[211.79640719  58.20359281] ; [50.20359281 13.79640719],0
b5,1,0.499611,0.455762,[144 127] ; [37 27],[146.42089552 124.57910448] ; [34.57910448 29.42089552],0
d3,1,0.532793,0.389062,[171  98] ; [38 26],[168.83183183 100.16816817] ; [40.16816817 23.83183183],0
b2,1,0.664047,0.188644,[ 56 109] ; [15 34],[ 54.74299065 110.25700935] ; [16.25700935 32.74299065],0
b3,1,0.664047,0.188644,[ 56 109] ; [15 34],[ 54.74299065 110.25700935] ; [16.25700935 32.74299065],0
d2,1,0.6895,0.159627,[143 128] ; [35 28],[144.4251497 126.5748503] ; [33.5748503 29.4251497],0
r3,1,0.693122,0.155726,[248  21] ; [59  4],[248.7439759  20.2560241] ; [58.2560241  4.7439759],0
