Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,64.060891,[34 70] ; [234  74],[67.65048544 36.34951456] ; [200.34951456 107.65048544],1
p6,1,0.0,36.059273,[24 79] ; [177 131],[50.37226277 52.62773723] ; [150.62773723 157.37226277],1
n5,1,3.6e-05,17.09538,[71 33] ; [266  42],[85.06796117 18.93203883] ; [251.93203883  56.06796117],1
p7,1,0.000114,14.88974,[70 29] ; [269  39],[82.45945946 16.54054054] ; [256.54054054  51.45945946],1
p2,1,0.00044,12.352949,[88 16] ; [293  15],[96.17475728  7.82524272] ; [284.82524272  23.17475728],1
v1,1,0.000475,12.213023,[46 54] ; [199 104],[60.79404467 39.20595533] ; [184.20595533 118.79404467],1
n4,1,0.000672,11.563967,[72 32] ; [261  48],[83.85472155 20.14527845] ; [249.14527845  59.85472155],1
p5,1,0.000915,10.991649,[ 8 96] ; [ 69 240],[19.38983051 84.61016949] ; [ 57.61016949 251.38983051],1
d1,1,0.000916,10.990999,[50 54] ; [205 104],[64.21307506 39.78692494] ; [190.78692494 118.21307506],1
d4,1,0.000932,10.957063,[76 28] ; [268  40],[86.83495146 17.16504854] ; [257.16504854  50.83495146],1
d3,1,0.007701,7.101641,[62 42] ; [227  82],[72.7748184 31.2251816] ; [216.2251816  92.7748184],0
a4,1,0.010498,6.548309,[34 70] ; [145 163],[45.18446602 58.81553398] ; [133.81553398 174.18446602],0
n6,1,0.015984,5.804632,[85 19] ; [277  29],[91.82439024 12.17560976] ; [270.17560976  35.82439024],0
d2,1,0.016056,5.796753,[39 65] ; [158 151],[49.60774818 54.39225182] ; [147.39225182 161.60774818],0
p12,1,0.016789,5.718314,[ 5 97] ; [ 42 267],[11.66423358 90.33576642] ; [ 35.33576642 273.66423358],0
d5,1,0.020263,5.389122,[76 28] ; [257  51],[84.05825243 19.94174757] ; [248.94174757  59.05825243],0
p11,1,0.029608,4.731915,[87 17] ; [282  27],[92.92009685 11.07990315] ; [276.07990315  32.92009685],0
s6,1,0.029973,4.710829,[63 38] ; [219  78],[71.56281407 29.43718593] ; [210.43718593  86.56281407],0
a5,1,0.032838,4.554219,[73 31] ; [248  61],[80.83292978 23.16707022] ; [240.16707022  68.83292978],0
u2,1,0.040457,4.198611,[17 20] ; [54 28],[22.07563025 14.92436975] ; [48.92436975 33.07563025],0
b5,1,0.044037,4.055134,[66 38] ; [161 148],[57.1622276 46.8377724] ; [169.8377724 139.1622276],0
a1,1,0.060868,3.513576,[  2 102] ; [ 21 288],[ 5.79176755 98.20823245] ; [ 17.20823245 291.79176755],0
a2,1,0.088129,2.908214,[16 88] ; [ 72 237],[22.1598063 81.8401937] ; [ 65.8401937 243.1598063],0
b4,1,0.08996,2.875098,[51 53] ; [181 128],[58.42130751 45.57869249] ; [173.57869249 135.42130751],0
a3,1,0.092061,2.837954,[67 36] ; [227  81],[73.67883212 29.32116788] ; [220.32116788  87.67883212],0
r1,1,0.092618,2.828271,[81 23] ; [261  46],[86.54014599 17.45985401] ; [255.45985401  51.54014599],0
s7,1,0.092996,2.821738,[47 53] ; [165 126],[54.21994885 45.78005115] ; [157.78005115 133.21994885],0
s5,1,0.097366,2.748166,[34 67] ; [127 168],[41.06313131 59.93686869] ; [119.93686869 175.06313131],0
p9,1,0.117553,2.449619,[96  8] ; [297  12],[98.96368039  5.03631961] ; [294.03631961  14.96368039],0
v2,1,0.117719,2.447415,[51 47] ; [183 117],[57.61809045 40.38190955] ; [176.38190955 123.61809045],0
s8,1,0.124791,2.356139,[46 58] ; [162 144],[52.76097561 51.23902439] ; [155.23902439 150.76097561],0
v3,1,0.128591,2.309435,[39 64] ; [139 160],[45.60696517 57.39303483] ; [132.39303483 166.60696517],0
s1,1,0.18378,1.766786,[ 5 99] ; [  7 301],[  3.02912621 100.97087379] ; [  8.97087379 299.02912621],0
b1,1,0.216684,1.526195,[34 70] ; [122 187],[39.28329298 64.71670702] ; [116.71670702 192.28329298],0
u3,1,0.228186,1.452135,[18 19] ; [49 32],[21.00847458 15.99152542] ; [45.99152542 35.00847458],0
u1,1,0.233825,1.417439,[13 91] ; [ 54 255],[16.8716707 87.1283293] ; [ 50.1283293 258.8716707],0
a8,1,0.233945,1.416714,[18 80] ; [ 38 245],[14.40419948 83.59580052] ; [ 41.59580052 241.40419948],0
s2,1,0.26268,1.254579,[50 54] ; [166 139],[54.92420538 49.07579462] ; [161.07579462 143.92420538],0
s4,1,0.276248,1.185454,[15 88] ; [ 59 246],[18.68137255 84.31862745] ; [ 55.31862745 249.68137255],0
u4,1,0.323757,0.973707,[  1 103] ; [  8 300],[  2.27184466 101.72815534] ; [  6.72815534 301.27184466],0
s3,1,0.346126,0.887609,[54 49] ; [175 128],[58.09605911 44.90394089] ; [170.90394089 132.09605911],0
n1,1,0.492806,0.470394,[10 13] ; [15 28],[ 8.71212121 14.28787879] ; [16.28787879 26.71212121],0
n3,1,0.603902,0.269151,[15  8] ; [30 12],[15.92307692  7.07692308] ; [29.07692308 12.92307692],0
r3,1,0.625286,0.238507,[98  6] ; [292  14],[98.92682927  5.07317073] ; [291.07317073  14.92682927],0
a6,1,0.674738,0.17611,[66 37] ; [205 104],[67.75 35.25] ; [203.25 105.75],0
v4,1,0.736748,0.113006,[101   3] ; [298   7],[101.45721271   2.54278729] ; [297.54278729   7.45721271],0
r2,1,0.739382,0.11067,[98  6] ; [289  15],[98.64705882  5.35294118] ; [288.35294118  15.64705882],0
r4,1,0.757024,0.095722,[96  8] ; [288  21],[96.69733656  7.30266344] ; [287.30266344  21.69733656],0
a7,1,0.797844,0.065607,[76 28] ; [229  79],[76.99029126 27.00970874] ; [228.00970874  79.99029126],0
p1,1,0.820949,0.051223,[12 92] ; [ 38 269],[12.65206813 91.34793187] ; [ 37.34793187 269.65206813],0
b3,1,0.923754,0.00916,[22 35] ; [ 72 118],[21.69230769 35.30769231] ; [ 72.30769231 117.69230769],0
b2,1,0.923754,0.00916,[22 35] ; [ 72 118],[21.69230769 35.30769231] ; [ 72.30769231 117.69230769],0
n2,1,0.938946,0.005867,[18  5] ; [34  9],[18.12121212  4.87878788] ; [33.87878788  9.12121212],0
