Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,113.18721,[53 61] ; [270  19],[91.36972705 22.63027295] ; [231.63027295  57.36972705],1
r2,1,0.0,33.540925,[82 29] ; [270  16],[98.41813602 12.58186398] ; [253.58186398  32.41813602],1
r3,1,0.0,32.938022,[84 29] ; [272  16],[100.319202  12.680798] ; [255.680798  32.319202],1
v4,1,0.0,27.762894,[88 26] ; [274  15],[102.40198511  11.59801489] ; [259.59801489  29.40198511],1
a5,1,0.0,26.844876,[55 59] ; [217  72],[76.94292804 37.05707196] ; [195.05707196  93.94292804],1
v2,1,2e-06,22.635963,[36 76] ; [165 116],[57.28244275 54.71755725] ; [143.71755725 137.28244275],1
v1,1,1e-05,19.477551,[33 80] ; [154 133],[52.8275 60.1725] ; [134.1725 152.8275],1
d4,1,6e-05,16.089364,[72 42] ; [236  52],[87.34328358 26.65671642] ; [220.65671642  67.34328358],1
p2,1,0.000129,14.656116,[68 45] ; [228  61],[83.2039801 29.7960199] ; [212.7960199  76.2039801],1
d1,1,0.000194,13.887757,[42 72] ; [166 123],[58.83870968 55.16129032] ; [149.16129032 139.83870968],1
d5,1,0.000263,13.317286,[75 38] ; [240  49],[88.54477612 24.45522388] ; [226.45522388  62.54477612],1
a6,1,0.000636,11.666483,[60 54] ; [204  85],[74.67990074 39.32009926] ; [189.32009926  99.67990074],1
p10,1,0.000728,11.416797,[63 47] ; [215  73],[76.83417085 33.16582915] ; [201.16582915  86.83417085],1
a7,1,0.000735,11.399034,[64 49] ; [213  75],[78.05735661 34.94264339] ; [198.94264339  89.05735661],1
a2,1,0.001261,10.399196,[ 11 103] ; [ 69 220],[22.63027295 91.36972705] ; [ 57.36972705 231.63027295],0
n4,1,0.001956,9.589996,[66 48] ; [213  76],[78.92307692 35.07692308] ; [200.07692308  88.92307692],0
p7,1,0.001979,9.568881,[45 68] ; [163 123],[58.90726817 54.09273183] ; [149.09273183 136.90726817],0
p8,1,0.002032,9.520444,[37 76] ; [141 142],[50.79292929 62.20707071] ; [127.20707071 155.79292929],0
u3,1,0.002358,9.247596,[15 34] ; [55 41],[23.65517241 25.34482759] ; [46.34482759 49.65517241],0
p11,1,0.002913,8.8614,[69 45] ; [218  71],[81.18610422 32.81389578] ; [205.81389578  83.18610422],0
d3,1,0.003024,8.792667,[59 53] ; [198  91],[71.78054863 40.21945137] ; [185.21945137 103.78054863],0
p4,1,0.0033,8.633721,[42 71] ; [154 134],[55.2319202 57.7680798] ; [140.7680798 147.2319202],0
s4,1,0.006404,7.433027,[21 93] ; [ 25 260],[ 13.14285714 100.85714286] ; [ 32.85714286 252.14285714],0
s8,1,0.007147,7.235563,[16 98] ; [ 76 210],[26.22 87.78] ; [ 65.78 220.22],0
u1,1,0.008907,6.84132,[  7 107] ; [ 46 243],[14.99255583 99.00744417] ; [ 38.00744417 250.99255583],0
p3,1,0.012858,6.1885,[34 79] ; [126 163],[44.97512438 68.02487562] ; [115.02487562 173.97512438],0
u2,1,0.022541,5.203502,[17 32] ; [52 43],[23.47916667 25.52083333] ; [45.52083333 49.47916667],0
v3,1,0.027102,4.884305,[27 87] ; [ 98 181],[36.25954198 77.74045802] ; [ 88.74045802 190.25954198],0
a4,1,0.030515,4.680026,[38 75] ; [131 157],[47.6234414 65.3765586] ; [121.3765586 166.6234414],0
s6,1,0.034734,4.458225,[36 77] ; [124 162],[45.31328321 67.68671679] ; [114.68671679 171.31328321],0
a3,1,0.036501,4.373527,[64 50] ; [193  94],[73.06234414 40.93765586] ; [183.93765586 103.06234414],0
p9,1,0.056869,3.626431,[73 36] ; [220  68],[80.44584383 28.55415617] ; [212.55415617  75.44584383],0
b1,1,0.06379,3.436007,[52 62] ; [103 186],[43.84615385 70.15384615] ; [111.15384615 177.84615385],0
n6,1,0.074402,3.183121,[83 31] ; [233  55],[89.6119403 24.3880597] ; [226.3880597  61.6119403],0
s5,1,0.087323,2.923043,[14 98] ; [ 56 227],[19.84810127 92.15189873] ; [ 50.15189873 232.84810127],0
s2,1,0.110669,2.544643,[21 93] ; [ 35 250],[16. 98.] ; [ 40. 245.],0
a1,1,0.11945,2.424512,[  8 106] ; [ 10 279],[  5.09181141 108.90818859] ; [ 12.90818859 276.09181141],0
p1,1,0.139415,2.1844,[ 11 103] ; [ 16 272],[  7.65671642 106.34328358] ; [ 19.34328358 268.65671642],0
p12,1,0.153584,2.036293,[  1 112] ; [ 10 278],[  3.09975062 109.90024938] ; [  7.90024938 280.09975062],0
a8,1,0.160123,1.973063,[ 8 99] ; [ 32 223],[11.82320442 95.17679558] ; [ 28.17679558 226.82320442],0
d2,1,0.165873,1.919851,[42 70] ; [130 158],[48.16 63.84] ; [123.84 164.16],0
n5,1,0.177457,1.818792,[70 43] ; [198  89],[75.71 37.29] ; [192.29  94.71],0
b4,1,0.245035,1.351393,[57 57] ; [163 126],[62.23325062 51.76674938] ; [157.76674938 131.23325062],0
s7,1,0.27499,1.191686,[23 84] ; [ 74 201],[27.17015707 79.82984293] ; [ 69.82984293 205.17015707],0
b3,1,0.320451,0.987106,[25 39] ; [ 55 116],[21.78723404 42.21276596] ; [ 58.21276596 112.78723404],0
b2,1,0.320451,0.987106,[25 39] ; [ 55 116],[21.78723404 42.21276596] ; [ 58.21276596 112.78723404],0
p6,1,0.536363,0.382323,[30 81] ; [ 86 199],[32.51515152 78.48484848] ; [ 83.48484848 201.51515152],0
n3,1,0.649541,0.206479,[29 17] ; [47 23],[30.13793103 15.86206897] ; [45.86206897 24.13793103],0
b5,1,0.670963,0.180478,[68 46] ; [179 110],[69.87096774 44.12903226] ; [177.12903226 111.87096774],0
u4,1,0.845584,0.03793,[  1 113] ; [  2 287],[  0.84863524 113.15136476] ; [  2.15136476 286.84863524],0
n2,1,0.883132,0.021609,[30 16] ; [46 26],[29.62711864 16.37288136] ; [46.37288136 25.62711864],0
s1,1,0.927146,0.008361,[  3 111] ; [  8 278],[  3.135 110.865] ; [  7.865 278.135],0
