Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,42.221436,[36 99] ; [53 19],[58.04347826 76.95652174] ; [30.95652174 41.04347826],1
p7,1,6e-06,20.358201,[49 87] ; [49 22],[64.38647343 71.61352657] ; [33.61352657 37.38647343],1
p6,1,4.2e-05,16.794447,[ 23 111] ; [31 40],[35.29756098 98.70243902] ; [18.70243902 52.29756098],1
p8,1,0.000173,14.099102,[45 90] ; [43 28],[57.66990291 77.33009709] ; [30.33009709 40.66990291],1
p2,1,0.003453,8.551303,[84 51] ; [59 13],[93.26086957 41.73913043] ; [49.73913043 22.26086957],0
v1,1,0.009523,6.722038,[ 35 100] ; [31 40],[43.25242718 91.74757282] ; [22.74757282 48.25242718],0
r4,1,0.010553,6.539092,[93 43] ; [61 11],[100.69230769  35.30769231] ; [53.30769231 18.69230769],0
n6,1,0.011905,6.325028,[97 38] ; [62  9],[104.19902913  30.80097087] ; [54.80097087 16.19902913],0
p9,1,0.014066,6.02979,[84 48] ; [57 14],[91.68472906 40.31527094] ; [49.31527094 21.68472906],0
v4,1,0.014097,6.025921,[109  27] ; [67  5],[115.07692308  20.92307692] ; [60.92307692 11.07692308],0
s7,1,0.01732,5.663616,[ 24 108] ; [22 44],[ 30.66666667 101.33333333] ; [15.33333333 50.66666667],0
d5,1,0.020874,5.337312,[88 47] ; [58 14],[95.2173913 39.7826087] ; [50.7826087 21.2173913],0
s5,1,0.027042,4.888155,[ 18 115] ; [18 51],[ 23.7029703 109.2970297] ; [12.2970297 56.7029703],0
p5,1,0.031925,4.602499,[  6 130] ; [ 9 63],[  9.80769231 126.19230769] ; [ 5.19230769 66.80769231],0
s6,1,0.03707,4.347177,[44 90] ; [33 36],[50.82758621 83.17241379] ; [26.17241379 42.82758621],0
r2,1,0.041812,4.142814,[109  26] ; [65  6],[114.02912621  20.97087379] ; [59.97087379 11.02912621],0
p10,1,0.042753,4.105127,[79 55] ; [52 19],[85.62926829 48.37073171] ; [45.37073171 25.62926829],0
s2,1,0.056492,3.637478,[ 12 122] ; [13 59],[ 16.26213592 117.73786408] ; [ 8.73786408 63.26213592],0
s8,1,0.073818,3.196018,[ 22 113] ; [19 52],[ 26.86893204 108.13106796] ; [14.13106796 56.86893204],0
