Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,101.601839,[5 5] ; [369   4],[9.76501305 0.23498695] ; [364.23498695   8.76501305],1
r2,1,0.0,98.091966,[6 4] ; [370   2],[9.84293194 0.15706806] ; [366.15706806   5.84293194],1
s1,1,6e-06,20.563765,[4 7] ; [ 17 351],[ 0.60949868 10.39050132] ; [ 20.39050132 347.60949868],1
r3,1,6.3e-05,16.007407,[8 2] ; [365   6],[9.79002625 0.20997375] ; [363.20997375   7.79002625],1
n6,1,0.000153,14.3363,[4 5] ; [323  45],[7.80636605 1.19363395] ; [319.19363395  48.80636605],1
n3,1,0.000428,12.407238,[2 6] ; [57 13],[6.05128205 1.94871795] ; [52.94871795 17.05128205],1
p4,1,0.000825,11.184284,[2 9] ; [246 122],[7.19788918 3.80211082] ; [240.80211082 127.19788918],1
p11,1,0.01036,6.571874,[5 6] ; [292  81],[8.5078125 2.4921875] ; [288.4921875  84.5078125],0
a5,1,0.010571,6.535965,[5 6] ; [291  81],[8.50130548 2.49869452] ; [287.49869452  84.50130548],0
s6,1,0.010826,6.493685,[7 4] ; [327  41],[9.6939314 1.3060686] ; [324.3060686  43.6939314],0
p9,1,0.013408,6.114434,[7 4] ; [322  42],[9.65066667 1.34933333] ; [319.34933333  44.65066667],0
s8,1,0.014117,6.023448,[3 8] ; [236 135],[6.88219895 4.11780105] ; [232.11780105 138.88219895],0
a7,1,0.022479,5.208305,[5 6] ; [281  90],[8.23560209 2.76439791] ; [277.76439791  93.23560209],0
p2,1,0.057562,3.606286,[7 4] ; [313  56],[9.26315789 1.73684211] ; [310.73684211  58.26315789],0
n2,1,0.060167,3.532766,[4 4] ; [55 14],[6.12987013 1.87012987] ; [52.87012987 16.12987013],0
n1,1,0.06682,3.35945,[1 7] ; [32 37],[3.42857143 4.57142857] ; [29.57142857 39.42857143],0
p8,1,0.069836,3.286863,[3 8] ; [201 165],[5.95225464 5.04774536] ; [198.04774536 167.95225464],0
p3,1,0.079128,3.082716,[3 8] ; [199 169],[5.86279683 5.13720317] ; [196.13720317 171.86279683],0
a4,1,0.111507,2.532733,[3 8] ; [192 180],[5.60052219 5.39947781] ; [189.39947781 182.60052219],0
v1,1,0.121602,2.396566,[4 7] ; [216 146],[6.48793566 4.51206434] ; [213.51206434 148.48793566],0
d1,1,0.124571,2.358889,[5 6] ; [252 121],[7.36197917 3.63802083] ; [249.63802083 123.36197917],0
a6,1,0.131751,2.271756,[5 6] ; [248 121],[7.32368421 3.67631579] ; [245.67631579 123.32368421],0
d3,1,0.177671,1.816999,[6 5] ; [270 100],[7.96850394 3.03149606] ; [268.03149606 101.96850394],0
p10,1,0.224565,1.474956,[8 3] ; [315  52],[9.3994709 1.6005291] ; [313.6005291  53.3994709],0
s4,1,0.252236,1.310874,[4 7] ; [ 80 287],[2.44444444 8.55555556] ; [ 81.55555556 285.44444444],0
p6,1,0.259851,1.269549,[3 8] ; [162 203],[4.82712766 6.17287234] ; [160.17287234 204.82712766],0
a3,1,0.264409,1.245525,[7 4] ; [289  82],[8.52356021 2.47643979] ; [287.47643979  83.52356021],0
d5,1,0.272827,1.202476,[8 3] ; [314  56],[9.29658793 1.70341207] ; [312.70341207  57.29658793],0
u3,1,0.345128,0.891291,[2 2] ; [59 23],[2.8372093 1.1627907] ; [58.1627907 23.8372093],0
n5,1,0.408594,0.682889,[7 3] ; [298  72],[8.02631579 1.97368421] ; [296.97368421  73.02631579],0
b4,1,0.410135,0.678409,[5 6] ; [216 157],[6.33072917 4.66927083] ; [214.66927083 158.33072917],0
s5,1,0.439707,0.597048,[4 7] ; [172 185],[5.26086957 5.73913043] ; [170.73913043 186.26086957],0
v2,1,0.479725,0.499488,[5 5] ; [218 139],[6.07629428 3.92370572] ; [216.92370572 140.07629428],0
a8,1,0.502266,0.450145,[ 1 10] ; [ 57 284],[1.8125 9.1875] ; [ 56.1875 284.8125],0
a1,1,0.520302,0.413294,[ 1 10] ; [ 18 355],[ 0.54427083 10.45572917] ; [ 18.45572917 354.54427083],0
v3,1,0.524627,0.404789,[4 7] ; [164 192],[5.03542234 5.96457766] ; [162.96457766 193.03542234],0
d4,1,0.530663,0.393122,[9 2] ; [325  44],[9.66842105 1.33157895] ; [324.33157895  44.66842105],0
s7,1,0.607431,0.263933,[8 2] ; [258  97],[7.28767123 2.71232877] ; [258.71232877  96.28767123],0
b2,1,0.676147,0.174495,[2 4] ; [ 95 132],[2.49785408 3.50214592] ; [ 94.50214592 132.49785408],0
b3,1,0.676147,0.174495,[2 4] ; [ 95 132],[2.49785408 3.50214592] ; [ 94.50214592 132.49785408],0
p5,1,0.67886,0.171412,[ 1 10] ; [ 49 317],[1.45888594 9.54111406] ; [ 48.54111406 317.45888594],0
p7,1,0.730495,0.118657,[7 4] ; [244 112],[7.52316076 3.47683924] ; [243.47683924 112.52316076],0
b1,1,0.7703,0.085254,[4 7] ; [152 221],[4.46875 6.53125] ; [151.53125 221.46875],0
b5,1,0.7703,0.085254,[7 4] ; [221 152],[6.53125 4.46875] ; [221.46875 151.53125],0
p12,1,0.772184,0.083822,[ 1 10] ; [ 44 324],[1.3060686 9.6939314] ; [ 43.6939314 324.3060686],0
u2,1,0.908496,0.01321,[2 1] ; [52 30],[1.90588235 1.09411765] ; [52.09411765 29.90588235],0
d2,1,0.912366,0.012112,[6 5] ; [208 162],[6.17847769 4.82152231] ; [207.82152231 162.17847769],0
s3,1,0.918764,0.010402,[10  1] ; [332  37],[9.9 1.1] ; [332.1  36.9],0
p1,1,0.941541,0.005378,[ 1 10] ; [ 36 333],[1.07105263 9.92894737] ; [ 35.92894737 333.07105263],0
n4,1,0.975403,0.000951,[9 2] ; [303  69],[8.96083551 2.03916449] ; [303.03916449  68.96083551],0
