Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,80.867764,[62 43] ; [ 47 271],[27.05673759 77.94326241] ; [ 81.94326241 236.05673759],1
s6,1,1e-06,24.877783,[71 37] ; [127 205],[48.6 59.4] ; [149.4 182.6],1
p6,1,0.000994,10.838609,[44 62] ; [ 82 248],[30.63302752 75.36697248] ; [ 95.36697248 234.63302752],1
p9,1,0.003108,8.743126,[95 12] ; [250  82],[84.08883827 22.91116173] ; [260.91116173  71.08883827],0
r1,1,0.003158,8.713942,[93 14] ; [246  91],[81.69594595 25.30405405] ; [257.30405405  79.69594595],0
p5,1,0.003261,8.655498,[18 90] ; [ 24 312],[10.21621622 97.78378378] ; [ 31.78378378 304.21621622],0
p10,1,0.003636,8.45724,[90 16] ; [234  97],[78.59038902 27.40961098] ; [245.40961098  85.59038902],0
p7,1,0.0053,7.774262,[75 31] ; [183 147],[62.72477064 43.27522936] ; [195.27522936 134.72477064],0
n4,1,0.006215,7.486967,[89 19] ; [232 105],[77.90561798 30.09438202] ; [243.09438202  93.90561798],0
v3,1,0.007389,7.175878,[49 57] ; [104 222],[37.54166667 68.45833333] ; [115.45833333 210.54166667],0
d2,1,0.009898,6.653144,[57 51] ; [130 206],[45.48648649 62.51351351] ; [141.51351351 194.48648649],0
a5,1,0.01018,6.603135,[84 24] ; [218 120],[73.13004484 34.86995516] ; [228.86995516 109.13004484],0
s5,1,0.012134,6.291193,[27 76] ; [ 51 281],[18.46896552 84.53103448] ; [ 59.53103448 272.46896552],0
u2,1,0.014504,5.975765,[22  7] ; [63 61],[16.11111111 12.88888889] ; [68.88888889 55.11111111],0
r4,1,0.017436,5.651948,[101   7] ; [286  52],[93.71300448 14.28699552] ; [293.28699552  44.71300448],0
p3,1,0.019672,5.440812,[59 49] ; [140 195],[48.51467269 59.48532731] ; [150.48532731 184.51467269],0
a8,1,0.022416,5.213196,[16 80] ; [ 26 280],[10.02985075 85.97014925] ; [ 31.97014925 274.02985075],0
s3,1,0.025757,4.972256,[33 74] ; [ 68 265],[24.56136364 82.43863636] ; [ 76.43863636 256.56136364],0
u1,1,0.035189,4.435998,[19 89] ; [ 34 304],[12.83408072 95.16591928] ; [ 40.16591928 297.83408072],0
d1,1,0.035404,4.425582,[64 44] ; [161 177],[54.48430493 53.51569507] ; [170.51569507 167.48430493],0
p4,1,0.039643,4.233084,[65 43] ; [162 170],[55.71818182 52.28181818] ; [171.28181818 160.71818182],0
p8,1,0.052472,3.760667,[62 43] ; [160 172],[53.3409611 51.6590389] ; [168.6590389 163.3409611],0
a3,1,0.060411,3.526076,[79 29] ; [212 123],[70.94356659 37.05643341] ; [220.05643341 114.94356659],0
b3,1,0.063106,3.453817,[34 43] ; [ 58 123],[27.45736434 49.54263566] ; [ 64.54263566 116.45736434],0
b2,1,0.063106,3.453817,[34 43] ; [ 58 123],[27.45736434 49.54263566] ; [ 64.54263566 116.45736434],0
p12,1,0.064662,3.413586,[ 8 99] ; [ 11 322],[  4.62045455 102.37954545] ; [ 14.37954545 318.62045455],0
p11,1,0.068656,3.314858,[90 18] ; [253  85],[83.05829596 24.94170404] ; [259.94170404  78.05829596],0
n3,1,0.087321,2.923077,[15 11] ; [66 22],[18.47368421  7.52631579] ; [62.52631579 25.47368421],0
v1,1,0.092379,2.83242,[57 48] ; [149 183],[49.49656751 55.50343249] ; [156.50343249 175.49656751],0
b5,1,0.164851,1.929154,[58 50] ; [207 131],[64.17040359 43.82959641] ; [200.82959641 137.17040359],0
d4,1,0.198597,1.652659,[87 21] ; [251  86],[82.03146067 25.96853933] ; [255.96853933  81.03146067],0
n5,1,0.236225,1.402979,[79 28] ; [227 108],[74.07692308 32.92307692] ; [231.92307692 103.07692308],0
a6,1,0.3594,0.839989,[71 37] ; [238 100],[74.82511211 33.17488789] ; [234.17488789 103.82511211],0
r3,1,0.396558,0.718737,[102   6] ; [310  27],[99.99101124  8.00898876] ; [312.00898876  24.99101124],0
d3,1,0.401087,0.705064,[74 34] ; [216 121],[70.38202247 37.61797753] ; [219.61797753 117.38202247],0
a2,1,0.409927,0.679013,[23 85] ; [ 60 278],[20.09865471 87.90134529] ; [ 62.90134529 275.09865471],0
r2,1,0.413203,0.669565,[100   6] ; [308  27],[98.06802721  7.93197279] ; [309.93197279  25.06802721],0
u3,1,0.424701,0.63727,[17 12] ; [63 62],[15.06493506 13.93506494] ; [64.93506494 60.06493506],0
a7,1,0.462379,0.540131,[79 29] ; [234 103],[75.96404494 32.03595506] ; [237.03595506  99.96404494],0
v2,1,0.47539,0.509419,[58 47] ; [166 158],[54.82517483 50.17482517] ; [169.17482517 154.82517483],0
d5,1,0.477414,0.504764,[86 22] ; [258  80],[83.30044843 24.69955157] ; [260.69955157  77.30044843],0
b1,1,0.485733,0.485964,[43 65] ; [122 216],[39.95515695 68.04484305] ; [125.04484305 212.95515695],0
