Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,210.668216,[407  29] ; [49 87],[347.58041958  88.41958042] ; [108.41958042  27.58041958],1
p11,1,0.0,85.009699,[379  58] ; [68 70],[339.72  97.28] ; [107.28  30.72],1
p2,1,0.0,27.352631,[373  61] ; [91 47],[352.05594406  81.94405594] ; [111.94405594  26.05594406],1
n5,1,1e-06,24.70593,[334 100] ; [76 62],[311.08391608 122.91608392] ; [98.91608392 39.08391608],1
p8,1,3.5e-05,17.132519,[229 202] ; [45 92],[207.91197183 223.08802817] ; [66.08802817 70.91197183],1
p4,1,3.6e-05,17.055486,[256 179] ; [53 84],[234.99125874 200.00874126] ; [74.00874126 62.99125874],1
n6,1,4e-05,16.875852,[369  67] ; [95 43],[352.44599303  83.55400697] ; [111.55400697  26.44599303],1
p7,1,6.8e-05,15.861784,[271 154] ; [61 76],[251.06761566 173.93238434] ; [80.93238434 56.06761566],1
s8,1,0.000275,13.230558,[172 264] ; [ 31 107],[154.19512195 281.80487805] ; [48.80487805 89.19512195],1
n4,1,0.000589,11.809799,[337 100] ; [86 52],[321.48 115.52] ; [101.52  36.48],1
v2,1,0.000916,10.991021,[236 177] ; [55 80],[219.3120438 193.6879562] ; [71.6879562 63.3120438],1
p3,1,0.00101,10.808974,[206 229] ; [43 94],[189.36188811 245.63811189] ; [59.63811189 77.36188811],0
s7,1,0.001124,10.611626,[180 237] ; [36 96],[164.06557377 252.93442623] ; [51.93442623 80.06557377],0
s6,1,0.001195,10.497422,[257 177] ; [60 78],[240.52097902 193.47902098] ; [76.47902098 61.52097902],0
s2,1,0.001999,9.550295,[183 253] ; [37 99],[167.69230769 268.30769231] ; [52.30769231 83.69230769],0
v1,1,0.003308,8.629331,[218 204] ; [51 86],[203.07334526 218.92665474] ; [65.92665474 71.07334526],0
r4,1,0.003421,8.567949,[395  42] ; [112  26],[385.32  51.68] ; [121.68  16.32],0
v3,1,0.004869,7.927316,[167 253] ; [34 96],[153.49090909 266.50909091] ; [47.50909091 82.49090909],0
a5,1,0.005168,7.819654,[312 125] ; [81 57],[298.68 138.32] ; [94.32 43.68],0
b1,1,0.010735,6.50863,[156 281] ; [66 72],[168.72 268.28] ; [53.28 84.72],0
r2,1,0.011288,6.419389,[412  21] ; [123  15],[405.70052539  27.29947461] ; [129.29947461   8.70052539],0
a7,1,0.0133,6.128817,[333 102] ; [91 47],[321.88481675 113.11518325] ; [102.11518325  35.88481675],0
a6,1,0.016897,5.707084,[315 122] ; [84 53],[303.76829268 133.23170732] ; [95.23170732 41.76829268],0
r3,1,0.022192,5.230669,[416  21] ; [124  14],[410.4  26.6] ; [129.6   8.4],0
d4,1,0.029673,4.728138,[351  86] ; [98 39],[341.83449477  95.16550523] ; [107.16550523  29.83449477],0
r1,1,0.030672,4.671252,[350  86] ; [98 39],[340.88656195  95.11343805] ; [107.11343805  29.88656195],0
p12,1,0.032604,4.566457,[ 26 409] ; [  2 135],[ 21.29370629 413.70629371] ; [  6.70629371 130.29370629],0
d5,1,0.046966,3.946617,[350  86] ; [99 38],[341.64746946  94.35253054] ; [107.35253054  29.64746946],0
s1,1,0.060507,3.523443,[  9 425] ; [  7 130],[ 12.16112084 421.83887916] ; [  3.83887916 133.16112084],0
s3,1,0.081605,3.032653,[214 220] ; [55 80],[205.17750439 228.82249561] ; [63.82249561 71.17750439],0
a3,1,0.083341,2.998513,[302 134] ; [84 53],[293.71029668 142.28970332] ; [92.28970332 44.71029668],0
p5,1,0.111427,2.533858,[ 28 404] ; [  4 134],[ 24.25263158 407.74736842] ; [  7.74736842 130.25263158],0
d1,1,0.122463,2.385531,[245 192] ; [67 71],[237.12 199.88] ; [74.88 63.12],0
u4,1,0.147576,2.097129,[  7 430] ; [  5 133],[  9.12 427.88] ; [  2.88 135.12],0
a8,1,0.161196,1.962973,[ 54 345] ; [ 11 114],[ 49.49427481 349.50572519] ; [ 15.50572519 109.49427481],0
n1,1,0.174785,1.841415,[25 63] ; [22 34],[28.72222222 59.27777778] ; [18.27777778 37.72222222],0
d3,1,0.194531,1.682962,[299 136] ; [86 51],[292.78846154 142.21153846] ; [92.21153846 44.78846154],0
u2,1,0.195774,1.673619,[81 53] ; [26 26],[77.08602151 56.91397849] ; [29.91397849 22.08602151],0
a1,1,0.216542,1.527142,[ 15 422] ; [  8 130],[ 17.48 419.52] ; [  5.52 132.48],0
n3,1,0.298779,1.079638,[65 24] ; [35 19],[62.23776224 26.76223776] ; [37.76223776 16.23776224],0
p6,1,0.308534,1.036941,[133 300] ; [35 99],[128.2962963 304.7037037] ; [39.7037037 94.2962963],0
n2,1,0.41283,0.670636,[63 26] ; [36 20],[60.76551724 28.23448276] ; [38.23448276 17.76551724],0
b2,1,0.484344,0.489066,[ 92 164] ; [27 58],[ 89.3372434 166.6627566] ; [29.6627566 55.3372434],0
b3,1,0.484344,0.489066,[ 92 164] ; [27 58],[ 89.3372434 166.6627566] ; [29.6627566 55.3372434],0
a4,1,0.55697,0.344978,[181 255] ; [53 84],[178.05235602 257.94764398] ; [55.94764398 81.05235602],0
s4,1,0.602888,0.270662,[ 52 384] ; [ 14 122],[ 50.30769231 385.69230769] ; [ 15.69230769 120.30769231],0
u3,1,0.650716,0.204999,[74 59] ; [32 22],[75.39037433 57.60962567] ; [30.60962567 23.39037433],0
a2,1,0.66537,0.187066,[ 93 344] ; [ 27 111],[ 91.2 345.8] ; [ 28.8 109.2],0
d2,1,0.743723,0.106882,[194 243] ; [63 74],[195.66027875 241.33972125] ; [61.33972125 75.66027875],0
u1,1,0.764123,0.090042,[ 62 375] ; [ 21 117],[ 63.08 373.92] ; [ 19.92 118.08],0
p1,1,0.800841,0.063635,[ 26 409] ; [  9 128],[ 26.61713287 408.38286713] ; [  8.38286713 128.61713287],0
b5,1,0.903621,0.014662,[273 164] ; [87 51],[273.6 163.4] ; [86.4 51.6],0
b4,1,0.955953,0.003051,[249 188] ; [79 59],[249.28 187.72] ; [78.72 59.28],0
