Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.900659,[155 132] ; [51  6],[171.86627907 115.13372093] ; [34.13372093 22.86627907],1
d5,1,0.539942,0.375647,[250  42] ; [47 10],[248.49283668  43.50716332] ; [48.50716332  8.49283668],0
d4,1,0.543802,0.368539,[247  45] ; [50  7],[248.49283668  43.50716332] ; [48.50716332  8.49283668],0
p11,1,0.554986,0.34846,[237  56] ; [48  9],[238.58571429  54.41428571] ; [46.41428571 10.58571429],0
r1,1,0.579357,0.307275,[247  44] ; [50  7],[248.35344828  42.64655172] ; [48.64655172  8.35344828],0
b1,1,0.582407,0.302359,[112 181] ; [24 33],[113.85142857 179.14857143] ; [22.14857143 34.85142857],0
n3,1,0.586393,0.296012,[43 17] ; [9 5],[42.16216216 17.83783784] ; [9.83783784 4.16216216],0
d3,1,0.618574,0.247877,[201  92] ; [41 16],[202.58857143  90.41142857] ; [39.41142857 17.58857143],0
d1,1,0.733161,0.116229,[197  96] ; [37 20],[195.89142857  97.10857143] ; [38.10857143 18.89142857],0
s4,1,0.764631,0.089643,[ 56 235] ; [10 47],[ 55.18965517 235.81034483] ; [10.81034483 46.18965517],0
b2,1,0.777466,0.079875,[ 84 112] ; [19 23],[ 84.82352941 111.17647059] ; [18.17647059 23.82352941],0
b3,1,0.777466,0.079875,[ 84 112] ; [19 23],[ 84.82352941 111.17647059] ; [18.17647059 23.82352941],0
r4,1,0.797936,0.065546,[275  18] ; [54  3],[275.42  17.58] ; [53.58  3.42],0
u2,1,0.800112,0.064111,[36 24] ; [5 4],[35.65217391 24.34782609] ; [5.34782609 3.65217391],0
r2,1,0.843851,0.038797,[278  12] ; [54  2],[278.26589595  11.73410405] ; [53.73410405  2.26589595],0
a7,1,0.921658,0.009672,[203  89] ; [40 17],[203.31232092  88.68767908] ; [39.68767908 17.31232092],0
v4,1,0.928547,0.008041,[282  11] ; [55  2],[282.11714286  10.88285714] ; [54.88285714  2.11714286],0
n2,1,0.944648,0.00482,[43 18] ; [10  4],[43.10666667 17.89333333] ; [9.89333333 4.10666667],0
r3,1,0.970988,0.001323,[283  10] ; [55  2],[282.95428571  10.04571429] ; [55.04571429  1.95428571],0
