Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,43.058757,[282  21] ; [27 18],[269.04310345  33.95689655] ; [39.95689655  5.04310345],1
p9,1,0.0,28.165628,[282  22] ; [30 15],[271.77077364  32.22922636] ; [40.22922636  4.77077364],1
p7,1,0.000431,12.3909,[268  35] ; [31 14],[260.3362069  42.6637931] ; [38.6637931  6.3362069],1
n4,1,0.003284,8.642547,[258  47] ; [30 15],[250.97142857  54.02857143] ; [37.02857143  7.97142857],0
a6,1,0.009439,6.737741,[209  96] ; [22 23],[201.3 103.7] ; [29.7 15.3],0
n6,1,0.010114,6.614644,[273  29] ; [34 10],[267.95953757  34.04046243] ; [39.04046243  4.95953757],0
n5,1,0.015097,5.905071,[259  44] ; [32 13],[253.37068966  49.62931034] ; [37.62931034  7.37068966],0
r3,1,0.033508,4.519658,[291  12] ; [39  5],[288.1556196  14.8443804] ; [41.8443804  2.1556196],0
a7,1,0.055371,3.670872,[230  74] ; [28 17],[224.73352436  79.26647564] ; [33.26647564 11.73352436],0
b1,1,0.061809,3.488158,[118 187] ; [24 21],[123.74285714 181.25714286] ; [18.25714286 26.74285714],0
p2,1,0.066678,3.362952,[286  18] ; [39  6],[283.09455587  20.90544413] ; [41.90544413  3.09455587],0
d3,1,0.094864,2.789843,[222  83] ; [38  7],[226.57142857  78.42857143] ; [33.42857143 11.57142857],0
s4,1,0.113607,2.503307,[ 52 248] ; [12 32],[ 55.81395349 244.18604651] ; [ 8.18604651 35.81395349],0
n1,1,0.113712,2.501861,[16 27] ; [7 4],[18.31481481 24.68518519] ; [4.68518519 6.31481481],0
v1,1,0.146104,2.112466,[193 106] ; [24 21],[188.61337209 110.38662791] ; [28.38662791 16.61337209],0
u4,1,0.148191,2.090779,[  8 296] ; [ 3 42],[  9.58166189 294.41833811] ; [ 1.41833811 43.58166189],0
v4,1,0.152818,2.043898,[293   8] ; [42  3],[291.43063584   9.56936416] ; [43.56936416  1.43063584],0
b3,1,0.181948,1.781637,[ 76 119] ; [ 6 18],[ 73.01369863 121.98630137] ; [ 8.98630137 15.01369863],0
b2,1,0.181948,1.781637,[ 76 119] ; [ 6 18],[ 73.01369863 121.98630137] ; [ 8.98630137 15.01369863],0
a3,1,0.208113,1.584508,[222  83] ; [28 16],[218.48137536  86.51862464] ; [31.51862464 12.48137536],0
v2,1,0.219843,1.505397,[184 113] ; [23 21],[180.29032258 116.70967742] ; [26.70967742 17.29032258],0
a2,1,0.227823,1.4544,[ 72 233] ; [ 7 38],[ 68.84285714 236.15714286] ; [10.15714286 34.84285714],0
s6,1,0.247389,1.337988,[214  81] ; [34  8],[217.09198813  77.90801187] ; [30.90801187 11.09198813],0
a8,1,0.252759,1.307989,[ 40 238] ; [ 3 36],[ 37.70977918 240.29022082] ; [ 5.29022082 33.70977918],0
d5,1,0.307917,1.03959,[255  49] ; [35 10],[252.60744986  51.39255014] ; [37.39255014  7.60744986],0
s7,1,0.310659,1.027871,[159 130] ; [26 15],[162.01515152 126.98484848] ; [22.98484848 18.01515152],0
s5,1,0.31692,1.001614,[121 171] ; [14 28],[118.0239521 173.9760479] ; [16.9760479 25.0239521],0
a5,1,0.330983,0.945047,[243  62] ; [33 12],[240.51428571  64.48571429] ; [35.48571429  9.51428571],0
b5,1,0.386984,0.748396,[162 143] ; [27 18],[164.7 140.3] ; [24.3 20.7],0
d4,1,0.401013,0.705287,[264  40] ; [37  8],[262.18911175  41.81088825] ; [38.81088825  6.18911175],0
u3,1,0.445182,0.582888,[48 34] ; [11  5],[49.36734694 32.63265306] ; [9.63265306 6.36734694],0
a4,1,0.446479,0.579575,[140 164] ; [18 27],[137.62750716 166.37249284] ; [20.37249284 24.62750716],0
p12,1,0.45713,0.552913,[ 39 266] ; [ 4 41],[ 37.47142857 267.52857143] ; [ 5.52857143 39.47142857],0
s2,1,0.474187,0.512202,[160 140] ; [26 18],[162.20930233 137.79069767] ; [23.79069767 20.20930233],0
s8,1,0.514561,0.424781,[160 142] ; [21 23],[157.98265896 144.01734104] ; [23.01734104 20.98265896],0
a1,1,0.537329,0.380513,[ 21 284] ; [ 2 43],[ 20.04285714 284.95714286] ; [ 2.95714286 42.04285714],0
n2,1,0.651618,0.203866,[34  9] ; [8 3],[33.44444444  9.55555556] ; [8.55555556 2.44444444],0
p6,1,0.674479,0.176408,[176 128] ; [24 20],[174.71264368 129.28735632] ; [25.28735632 18.71264368],0
d1,1,0.691657,0.157297,[199 106] ; [28 17],[197.81428571 107.18571429] ; [29.18571429 15.81428571],0
r2,1,0.71873,0.129713,[283  16] ; [42  3],[282.48546512  16.51453488] ; [42.51453488  2.48546512],0
n3,1,0.73214,0.117155,[29 13] ; [7 4],[28.52830189 13.47169811] ; [7.47169811 3.52830189],0
u2,1,0.767099,0.087717,[52 31] ; [10  7],[51.46 31.54] ; [10.54  6.46],0
p5,1,0.802443,0.062593,[ 66 239] ; [ 9 36],[ 65.35714286 239.64285714] ; [ 9.64285714 35.35714286],0
s3,1,0.805043,0.060923,[173 125] ; [27 18],[173.76093294 124.23906706] ; [26.23906706 18.76093294],0
v3,1,0.807307,0.059488,[135 160] ; [21 23],[135.75221239 159.24778761] ; [20.24778761 23.75221239],0
p1,1,0.832118,0.044938,[ 38 266] ; [ 6 38],[ 38.43678161 265.56321839] ; [ 5.56321839 38.43678161],0
b4,1,0.834916,0.043431,[178 127] ; [27 18],[178.64285714 126.35714286] ; [26.35714286 18.64285714],0
s1,1,0.871546,0.026145,[  8 296] ; [ 1 44],[  7.83954155 296.16045845] ; [ 1.16045845 43.83954155],0
r4,1,0.875059,0.024723,[280  25] ; [41  4],[279.72857143  25.27142857] ; [41.27142857  3.72857143],0
p3,1,0.922771,0.009398,[225  79] ; [33 12],[224.73352436  79.26647564] ; [33.26647564 11.73352436],0
d2,1,0.938171,0.006017,[154 151] ; [23 22],[154.24285714 150.75714286] ; [22.75714286 22.24285714],0
u1,1,0.947259,0.004376,[ 53 252] ; [ 8 37],[ 53.15714286 251.84285714] ; [ 7.84285714 37.15714286],0
r1,1,0.960855,0.002409,[255  48] ; [38  7],[255.11206897  47.88793103] ; [37.88793103  7.11206897],0
