Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,26.366766,[14 32] ; [37  7],[26.06666667 19.93333333] ; [24.93333333 19.06666667],1
a4,1,0.0,25.647193,[ 5 42] ; [27 17],[16.52747253 30.47252747] ; [15.47252747 28.52747253],1
d5,1,0.000314,12.985736,[18 29] ; [34 11],[26.56521739 20.43478261] ; [25.43478261 19.56521739],1
d2,1,0.000698,11.495143,[11 35] ; [26 18],[18.91111111 27.08888889] ; [18.08888889 25.91111111],1
d1,1,0.000711,11.460685,[10 37] ; [25 20],[17.88043478 29.11956522] ; [17.11956522 27.88043478],1
d4,1,0.001636,9.91878,[21 25] ; [35 10],[28.30769231 17.69230769] ; [27.69230769 17.30769231],0
n4,1,0.007366,7.181453,[20 27] ; [31 13],[26.34065934 20.65934066] ; [24.65934066 19.34065934],0
a7,1,0.011617,6.368399,[16 30] ; [27 17],[21.97777778 24.02222222] ; [21.02222222 22.97777778],0
s7,1,0.013306,6.127946,[ 5 40] ; [13 26],[ 9.64285714 35.35714286] ; [ 8.35714286 30.64285714],0
d3,1,0.015837,5.820933,[15 31] ; [26 19],[20.72527473 25.27472527] ; [20.27472527 24.72527473],0
u1,1,0.022317,5.220894,[ 1 46] ; [ 7 38],[ 4.08695652 42.91304348] ; [ 3.91304348 41.08695652],0
a6,1,0.022329,5.219941,[16 31] ; [26 19],[21.45652174 25.54347826] ; [20.54347826 24.45652174],0
n5,1,0.033776,4.505996,[24 23] ; [32 12],[28.92307692 18.07692308] ; [27.07692308 16.92307692],0
p2,1,0.040707,4.188188,[26 20] ; [15 28],[21.19101124 24.80898876] ; [19.80898876 23.19101124],0
b4,1,0.09771,2.74253,[31 16] ; [22 23],[27.07608696 19.92391304] ; [25.92391304 19.07608696],0
v1,1,0.103678,2.648039,[ 9 37] ; [15 28],[12.40449438 33.59550562] ; [11.59550562 31.40449438],0
a8,1,0.150221,2.07001,[ 1 42] ; [ 4 37],[ 2.55952381 40.44047619] ; [ 2.44047619 38.55952381],0
b2,1,0.150703,2.065122,[ 8 18] ; [14 14],[10.59259259 15.40740741] ; [11.40740741 16.59259259],0
b3,1,0.150703,2.065122,[ 8 18] ; [14 14],[10.59259259 15.40740741] ; [11.40740741 16.59259259],0
a1,1,0.157664,1.99649,[ 3 44] ; [ 7 38],[ 5.10869565 41.89130435] ; [ 4.89130435 40.10869565],0
p5,1,0.214137,1.543237,[ 2 44] ; [ 5 39],[ 3.57777778 42.42222222] ; [ 3.42222222 40.57777778],0
p7,1,0.237256,1.396825,[15 29] ; [10 34],[12.5 31.5] ; [12.5 31.5],0
