Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.002956,8.834691,[19 15] ; [12 38],[12.54761905 21.45238095] ; [18.45238095 31.54761905],0
s3,1,0.008876,6.847592,[21 12] ; [18 34],[15.14117647 17.85882353] ; [23.85882353 28.14117647],0
s8,1,0.020314,5.384705,[16 18] ; [12 40],[11.06976744 22.93023256] ; [16.93023256 35.06976744],0
p11,1,0.041127,4.170774,[23 11] ; [24 29],[18.36781609 15.63218391] ; [28.63218391 24.36781609],0
a8,1,0.047991,3.910303,[ 7 24] ; [ 3 41],[ 4.13333333 26.86666667] ; [ 5.86666667 38.13333333],0
a1,1,0.053413,3.73096,[ 4 30] ; [ 1 52],[ 1.95402299 32.04597701] ; [ 3.04597701 49.95402299],0
a3,1,0.059033,3.564354,[26  8] ; [30 23],[21.88505747 12.11494253] ; [34.11494253 18.88505747],0
d5,1,0.068507,3.318444,[30  4] ; [38 15],[26.57471264  7.42528736] ; [41.42528736 11.57471264],0
r2,1,0.069343,3.298493,[33  1] ; [45  8],[30.48275862  3.51724138] ; [47.51724138  5.48275862],0
p2,1,0.091627,2.845551,[27  7] ; [33 20],[23.44827586 10.55172414] ; [36.55172414 16.44827586],0
s5,1,0.109916,2.555434,[11 22] ; [ 9 41],[ 7.95180723 25.04819277] ; [12.04819277 37.95180723],0
a4,1,0.11562,2.475678,[18 16] ; [19 34],[14.45977011 19.54022989] ; [22.54022989 30.45977011],0
s2,1,0.124394,2.361111,[17 17] ; [17 34],[13.6 20.4] ; [20.4 30.6],0
n3,1,0.140548,2.171946,[12  1] ; [12  5],[10.4  2.6] ; [13.6  3.4],0
r3,1,0.153992,2.032255,[33  1] ; [46  6],[31.23255814  2.76744186] ; [47.76744186  4.23255814],0
s6,1,0.179379,1.802761,[22 12] ; [26 26],[18.97674419 15.02325581] ; [29.02325581 22.97674419],0
u2,1,0.185116,1.756067,[2 6] ; [11 10],[3.5862069 4.4137931] ; [ 9.4137931 11.5862069],0
d2,1,0.185735,1.751131,[20 14] ; [23 29],[17. 17.] ; [26. 26.],0
r4,1,0.189124,1.724429,[28  6] ; [37 16],[25.40229885  8.59770115] ; [39.59770115 13.40229885],0
d1,1,0.206651,1.594734,[22 12] ; [27 26],[19.14942529 14.85057471] ; [29.85057471 23.14942529],0
d4,1,0.261919,1.258586,[30  4] ; [41 11],[28.06976744  5.93023256] ; [42.93023256  9.06976744],0
a5,1,0.331876,0.941565,[24 10] ; [32 21],[21.88505747 12.11494253] ; [34.11494253 18.88505747],0
