Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,66.514119,[155   4] ; [30 26],[136.81395349  22.18604651] ; [48.18604651  7.81395349],1
r2,1,0.0,55.792466,[153   7] ; [29 25],[136.07476636  23.92523364] ; [45.92523364  8.07476636],1
r1,1,0.0,38.650419,[115  44] ; [14 42],[95.4 63.6] ; [33.6 22.4],1
v4,1,0.0,35.276388,[151   8] ; [35 20],[138.19626168  20.80373832] ; [47.80373832  7.19626168],1
p11,1,4e-06,21.341946,[120  40] ; [23 33],[105.92592593  54.07407407] ; [37.07407407 18.92592593],1
a7,1,2e-05,18.157302,[115  43] ; [23 33],[101.88785047  56.11214953] ; [36.11214953 19.88785047],1
n6,1,3.1e-05,17.337526,[128  31] ; [29 27],[116.10697674  42.89302326] ; [40.89302326 15.10697674],1
s6,1,7.8e-05,15.617445,[88 70] ; [14 42],[75.30841121 82.69158879] ; [26.69158879 29.30841121],1
d5,1,9.4e-05,15.261548,[107  52] ; [21 35],[94.66046512 64.33953488] ; [33.33953488 22.66046512],1
p9,1,0.000565,11.886904,[116  40] ; [27 28],[105.72511848  50.27488152] ; [37.27488152 17.72511848],1
a6,1,0.001132,10.597417,[89 71] ; [17 39],[78.51851852 81.48148148] ; [27.48148148 28.51851852],0
p7,1,0.002293,9.299021,[94 60] ; [20 34],[84.40384615 69.59615385] ; [29.59615385 24.40384615],0
s3,1,0.00244,9.185168,[84 73] ; [16 38],[74.40758294 82.59241706] ; [25.59241706 28.40758294],0
p3,1,0.003076,8.761567,[ 60 100] ; [ 9 47],[ 51.11111111 108.88888889] ; [17.88888889 38.11111111],0
p4,1,0.003307,8.630041,[73 85] ; [13 42],[63.79342723 94.20657277] ; [22.20657277 32.79342723],0
u3,1,0.004687,7.996521,[50 38] ; [10 25],[42.92682927 45.07317073] ; [17.07317073 17.92682927],0
a1,1,0.005244,7.793257,[  1 159] ; [ 4 52],[  3.7037037 156.2962963] ; [ 1.2962963 54.7037037],0
s8,1,0.006144,7.507448,[ 50 110] ; [ 7 49],[ 42.22222222 117.77777778] ; [14.77777778 41.22222222],0
d3,1,0.009267,6.770723,[93 66] ; [21 34],[84.70093458 74.29906542] ; [29.29906542 25.70093458],0
p6,1,0.015437,5.865927,[ 49 107] ; [ 8 47],[ 42.14218009 113.85781991] ; [14.85781991 40.14218009],0
s1,1,0.01772,5.623652,[  3 154] ; [ 5 51],[  5.89671362 151.10328638] ; [ 2.10328638 53.89671362],0
p10,1,0.018844,5.515933,[107  49] ; [28 27],[99.81042654 56.18957346] ; [35.18957346 19.81042654],0
d4,1,0.019187,5.484383,[110  49] ; [29 27],[102.79534884  56.20465116] ; [36.20465116 19.79534884],0
b1,1,0.019595,5.447647,[ 52 108] ; [28 28],[ 59.25925926 100.74074074] ; [20.74074074 35.25925926],0
p2,1,0.022769,5.186074,[120  40] ; [33 23],[113.33333333  46.66666667] ; [39.66666667 16.33333333],0
a8,1,0.029005,4.767342,[ 18 131] ; [ 1 52],[ 14.01485149 134.98514851] ; [ 4.98514851 48.01485149],0
s7,1,0.043138,4.089991,[ 47 105] ; [ 9 45],[ 41.32038835 110.67961165] ; [14.67961165 39.32038835],0
v3,1,0.048265,3.900742,[ 52 102] ; [11 45],[ 46.2 107.8] ; [16.8 39.2],0
s2,1,0.048448,3.894387,[60 99] ; [13 43],[ 53.98604651 105.01395349] ; [19.01395349 36.98604651],0
v1,1,0.050674,3.819012,[64 90] ; [15 41],[57.93333333 96.06666667] ; [21.06666667 34.93333333],0
d1,1,0.07145,3.249381,[ 55 105] ; [12 44],[ 49.62962963 110.37037037] ; [17.37037037 38.62962963],0
v2,1,0.071887,3.239406,[69 80] ; [17 36],[63.43564356 85.56435644] ; [22.56435644 30.43564356],0
p8,1,0.112634,2.516868,[67 91] ; [17 39],[62.01869159 95.98130841] ; [21.98130841 34.01869159],0
n3,1,0.127433,2.3235,[24  8] ; [17 13],[21.16129032 10.83870968] ; [19.83870968 10.16129032],0
n4,1,0.144543,2.128912,[100  59] ; [29 27],[95.4 63.6] ; [33.6 22.4],0
p5,1,0.150204,2.070182,[ 11 148] ; [ 1 55],[  8.8744186 150.1255814] ; [ 3.1255814 52.8744186],0
n5,1,0.153961,2.032564,[107  51] ; [32 24],[102.62616822  55.37383178] ; [36.37383178 19.62616822],0
a4,1,0.189625,1.72053,[ 29 130] ; [ 6 50],[ 25.88372093 133.11627907] ; [ 9.11627907 46.88372093],0
u2,1,0.226719,1.461325,[49 38] ; [15 19],[46.01652893 40.98347107] ; [17.98347107 16.01652893],0
b2,1,0.304362,1.054986,[22 67] ; [10 19],[24.13559322 64.86440678] ; [ 7.86440678 21.13559322],0
b3,1,0.304362,1.054986,[22 67] ; [10 19],[24.13559322 64.86440678] ; [ 7.86440678 21.13559322],0
a3,1,0.33409,0.932981,[71 87] ; [21 35],[67.92523364 90.07476636] ; [24.07476636 31.92523364],0
s4,1,0.335607,0.92714,[ 20 138] ; [10 46],[ 22.14953271 135.85046729] ; [ 7.85046729 48.14953271],0
n2,1,0.372239,0.796178,[21 10] ; [17 13],[19.31147541 11.68852459] ; [18.68852459 11.31147541],0
b4,1,0.414935,0.664615,[90 70] ; [35 21],[92.59259259 67.40740741] ; [32.40740741 23.59259259],0
b5,1,0.416854,0.659168,[104  56] ; [33 23],[101.48148148  58.51851852] ; [35.51851852 20.48148148],0
p12,1,0.471028,0.519563,[  6 153] ; [ 1 55],[  5.17674419 153.82325581] ; [ 1.82325581 54.17674419],0
n1,1,0.510582,0.432874,[11 21] ; [ 8 22],[ 9.80645161 22.19354839] ; [ 9.19354839 20.80645161],0
d2,1,0.655608,0.198903,[ 36 124] ; [11 45],[ 34.81481481 125.18518519] ; [12.18518519 43.81481481],0
p1,1,0.945894,0.004606,[ 11 149] ; [ 4 52],[ 11.11111111 148.88888889] ; [ 3.88888889 52.11111111],0
u1,1,0.965977,0.001819,[  3 157] ; [ 1 55],[  2.96296296 157.03703704] ; [ 1.03703704 54.96296296],0
