Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.5e-05,18.742592,[26 17] ; [18 65],[15.01587302 27.98412698] ; [28.98412698 54.01587302],1
p8,1,0.000143,14.461121,[19 23] ; [12 72],[10.33333333 31.66666667] ; [20.66666667 63.33333333],1
s6,1,0.001939,9.606103,[31 11] ; [37 46],[22.848 19.152] ; [45.152 37.848],0
s2,1,0.00225,9.333333,[26 16] ; [28 56],[18. 24.] ; [36. 48.],0
p7,1,0.003112,8.740791,[20 23] ; [17 64],[12.83064516 30.16935484] ; [24.16935484 56.83064516],0
p6,1,0.005439,7.727424,[14 29] ; [10 73],[ 8.19047619 34.80952381] ; [15.80952381 67.19047619],0
n6,1,0.036972,4.35172,[34  8] ; [52 31],[28.896 13.104] ; [57.104 25.896],0
r4,1,0.041796,4.143445,[36  7] ; [56 28],[31.1496063 11.8503937] ; [60.8503937 23.1496063],0
v2,1,0.075048,3.169012,[26 16] ; [35 43],[21.35 20.65] ; [39.65 38.35],0
p11,1,0.080717,3.050403,[27 16] ; [39 45],[22.34645669 20.65354331] ; [43.65354331 40.34645669],0
s5,1,0.084891,2.968684,[17 25] ; [20 59],[12.84297521 29.15702479] ; [24.15702479 54.84297521],0
n4,1,0.107984,2.583473,[25 18] ; [60 23],[29.00793651 13.99206349] ; [55.99206349 27.00793651],0
a8,1,0.151636,2.055715,[ 2 38] ; [11 70],[ 4.29752066 35.70247934] ; [ 8.70247934 72.29752066],0
p12,1,0.153586,2.036267,[ 5 38] ; [ 4 80],[ 3.04724409 39.95275591] ; [ 5.95275591 78.04724409],0
s4,1,0.158087,1.992426,[11 31] ; [13 70],[ 8.064 33.936] ; [15.936 67.064],0
r3,1,0.165785,1.920648,[38  5] ; [65 18],[35.15079365  7.84920635] ; [67.84920635 15.15079365],0
a2,1,0.184569,1.760444,[ 9 34] ; [27 57],[12.18897638 30.81102362] ; [23.81102362 60.18897638],0
n3,1,0.207712,1.587302,[11  4] ; [19 16],[9. 6.] ; [21. 14.],0
a6,1,0.214531,1.540581,[27 16] ; [61 22],[30.03174603 12.96825397] ; [57.96825397 25.03174603],0
p5,1,0.235124,1.409592,[ 5 36] ; [ 5 78],[ 3.30645161 37.69354839] ; [ 6.69354839 76.30645161],0
r2,1,0.259383,1.272049,[40  3] ; [69 11],[38.10569106  4.89430894] ; [70.89430894  9.10569106],0
s8,1,0.310895,1.026871,[19 24] ; [29 54],[16.38095238 26.61904762] ; [31.61904762 51.38095238],0
b1,1,0.31679,1.002155,[19 24] ; [45 39],[21.66929134 21.33070866] ; [42.33070866 41.66929134],0
p1,1,0.385937,0.751706,[ 3 40] ; [10 74],[ 4.4015748 38.5984252] ; [ 8.5984252 75.4015748],0
p10,1,0.386436,0.750128,[27 16] ; [46 38],[24.71653543 18.28346457] ; [48.28346457 35.71653543],0
u1,1,0.394412,0.725298,[11 32] ; [16 68],[ 9.14173228 33.85826772] ; [17.85826772 66.14173228],0
s3,1,0.405555,0.691794,[22 21] ; [36 47],[19.79365079 23.20634921] ; [38.20634921 44.79365079],0
d4,1,0.413527,0.668636,[32 11] ; [67 16],[33.78571429  9.21428571] ; [65.21428571 17.78571429],0
v1,1,0.416848,0.659184,[18 22] ; [31 52],[15.93495935 24.06504065] ; [33.06504065 49.93495935],0
r1,1,0.424357,0.638217,[31 12] ; [54 29],[29.00793651 13.99206349] ; [55.99206349 27.00793651],0
v4,1,0.455461,0.557026,[37  6] ; [67 16],[35.49206349  7.50793651] ; [68.50793651 14.49206349],0
