Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,114.290275,[199  40] ; [119 195],[137.4358047 101.5641953] ; [180.5641953 133.4358047],1
v1,1,0.0,32.54108,[176  63] ; [157 159],[143.4  95.6] ; [189.6 126.4],1
p3,1,8e-06,19.823852,[158  84] ; [150 173],[131.92212389 110.07787611] ; [176.07787611 146.92212389],1
s8,1,2.6e-05,17.684197,[137 101] ; [128 195],[112.42424242 125.57575758] ; [152.57575758 170.42424242],1
d1,1,0.000567,11.880604,[164  78] ; [173 151],[144.08833922  97.91166078] ; [192.91166078 131.08833922],1
s7,1,0.00061,11.746366,[145  83] ; [150 158],[125.48507463 102.51492537] ; [169.51492537 138.48507463],1
p12,1,0.001509,10.067337,[ 32 209] ; [ 18 304],[ 21.40319716 219.59680284] ; [ 28.59680284 293.40319716],0
p7,1,0.002683,9.011673,[182  55] ; [206 111],[165.98555957  71.01444043] ; [222.01444043  94.98555957],0
a3,1,0.003736,8.407669,[192  48] ; [224 100],[177.0212766  62.9787234] ; [238.9787234  85.0212766],0
n4,1,0.004088,8.244155,[226  16] ; [277  46],[215.44424779  26.55575221] ; [287.55575221  35.44424779],0
s4,1,0.004515,8.064328,[ 28 212] ; [ 66 252],[ 40.43010753 199.56989247] ; [ 53.56989247 264.43010753],0
p4,1,0.004672,8.002359,[180  62] ; [204 119],[164.47433628  77.52566372] ; [219.52566372 103.47433628],0
n6,1,0.004938,7.901945,[231  11] ; [287  36],[221.86902655  20.13097345] ; [296.13097345  26.86902655],0
r4,1,0.006845,7.313071,[230  12] ; [287  37],[221.04946996  20.95053004] ; [295.95053004  28.04946996],0
d4,1,0.007415,7.169469,[209  31] ; [253  70],[196.94493783  43.05506217] ; [265.05506217  57.94493783],0
p10,1,0.007752,7.089868,[220  20] ; [270  51],[209.62566845  30.37433155] ; [280.37433155  40.62566845],0
a1,1,0.00797,7.040107,[ 16 226] ; [  7 317],[  9.83392226 232.16607774] ; [ 13.16607774 310.83392226],0
a4,1,0.010945,6.474179,[126 115] ; [134 189],[111.09929078 129.90070922] ; [148.90070922 174.09929078],0
p1,1,0.015533,5.854937,[ 30 212] ; [ 21 302],[ 21.84424779 220.15575221] ; [ 29.15575221 293.84424779],0
a2,1,0.016045,5.797907,[ 73 169] ; [ 69 255],[ 60.71378092 181.28621908] ; [ 81.28621908 242.71378092],0
s2,1,0.016509,5.747805,[142  95] ; [160 162],[128.03935599 108.96064401] ; [173.96064401 148.03935599],0
p5,1,0.016901,5.706584,[ 44 198] ; [ 36 288],[ 34.204947 207.795053] ; [ 45.795053 278.204947],0
r3,1,0.026337,4.933737,[235   5] ; [302  19],[229.73262032  10.26737968] ; [307.26737968  13.73262032],0
d2,1,0.028598,4.791625,[132 108] ; [148 176],[119.14893617 120.85106383] ; [160.85106383 163.14893617],0
d5,1,0.030328,4.690612,[210  31] ; [260  64],[200.47787611  40.52212389] ; [269.52212389  54.47787611],0
s5,1,0.033063,4.542514,[ 98 134] ; [105 210],[ 86.09872029 145.90127971] ; [116.90127971 198.09872029],0
r1,1,0.033284,4.531108,[207  35] ; [252  69],[197.29662522  44.70337478] ; [261.70337478  59.29662522],0
u4,1,0.042451,4.117121,[  8 234] ; [  3 321],[  4.70318021 237.29681979] ; [  6.29681979 317.70318021],0
p8,1,0.046351,3.96879,[155  82] ; [182 137],[143.64928058  93.35071942] ; [193.35071942 125.64928058],0
a5,1,0.056945,3.624193,[191  51] ; [233  91],[181.28621908  60.71378092] ; [242.71378092  81.28621908],0
s3,1,0.062683,3.464945,[149  86] ; [180 144],[138.30948122  96.69051878] ; [190.69051878 133.30948122],0
u1,1,0.070455,3.272399,[ 55 187] ; [ 54 270],[ 46.60424028 195.39575972] ; [ 62.39575972 261.60424028],0
d3,1,0.072081,3.234983,[176  66] ; [212 111],[166.18761062  75.81238938] ; [221.81238938 101.18761062],0
v4,1,0.133059,2.25645,[235   6] ; [306  16],[231.58259325   9.41740675] ; [309.41740675  12.58259325],0
r2,1,0.145861,2.115006,[231   9] ; [300  21],[227.1657754  12.8342246] ; [303.8342246  17.1657754],0
p6,1,0.152224,2.049823,[109 129] ; [128 194],[100.725 137.275] ; [136.275 185.725],0
p11,1,0.157546,1.997627,[208  34] ; [264  60],[201.80918728  40.19081272] ; [270.19081272  53.80918728],0
p9,1,0.183857,1.766169,[218  20] ; [282  38],[213.26164875  24.73835125] ; [286.73835125  33.26164875],0
b2,1,0.275042,1.191425,[67 90] ; [ 69 118],[62.06976744 94.93023256] ; [ 73.93023256 113.06976744],0
b3,1,0.275042,1.191425,[67 90] ; [ 69 118],[62.06976744 94.93023256] ; [ 73.93023256 113.06976744],0
s1,1,0.298334,1.081628,[  3 234] ; [  8 311],[  4.68884892 232.31115108] ; [  6.31115108 312.68884892],0
b4,1,0.386256,0.750695,[144  98] ; [181 143],[138.95759717 103.04240283] ; [186.04240283 137.95759717],0
n3,1,0.396152,0.719976,[32 10] ; [46 21],[30.05504587 11.94495413] ; [47.94495413 19.05504587],0
b5,1,0.420099,0.650038,[139 103] ; [197 127],[143.66077739  98.33922261] ; [192.33922261 131.66077739],0
n2,1,0.423565,0.640402,[34  7] ; [52 16],[32.34862385  8.65137615] ; [53.65137615 14.34862385],0
a6,1,0.7632,0.090771,[163  78] ; [223 101],[164.64778761  76.35221239] ; [221.35221239 102.64778761],0
s6,1,0.789714,0.071119,[168  66] ; [225  93],[166.59782609  67.40217391] ; [226.40217391  91.59782609],0
n1,1,0.807712,0.059233,[17 22] ; [28 40],[16.40186916 22.59813084] ; [28.59813084 39.40186916],0
a7,1,0.820082,0.051729,[169  71] ; [231  93],[170.21276596  69.78723404] ; [229.78723404  94.21276596],0
b1,1,0.929943,0.007729,[ 92 150] ; [122 202],[ 91.49823322 150.50176678] ; [122.50176678 201.49823322],0
u2,1,0.994387,4.9e-05,[26 23] ; [53 47],[25.97986577 23.02013423] ; [53.02013423 46.97986577],0
a8,1,0.99618,2.3e-05,[ 34 178] ; [ 48 251],[ 34.01956947 177.98043053] ; [ 47.98043053 251.01956947],0
u3,1,1.0,0.0,[27 23] ; [54 46],[27. 23.] ; [54. 46.],0
