Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,48.750587,[22 57] ; [92 26],[45.71573604 33.28426396] ; [68.28426396 49.71573604],1
s6,1,0.001059,10.721649,[28 50] ; [70 47],[39.2 38.8] ; [58.8 58.2],0
n6,1,0.002795,8.936643,[50 29] ; [97 21],[58.94923858 20.05076142] ; [88.05076142 29.94923858],0
p10,1,0.010478,6.551694,[41 34] ; [85 32],[49.21875 25.78125] ; [76.78125 40.21875],0
d4,1,0.018585,5.540146,[58 21] ; [66 50],[50.23589744 28.76410256] ; [73.76410256 42.23589744],0
v3,1,0.019185,5.484594,[14 59] ; [40 74],[21.0802139 51.9197861] ; [32.9197861 81.0802139],0
v1,1,0.021321,5.300328,[20 55] ; [50 66],[27.48691099 47.51308901] ; [42.51308901 73.48691099],0
p5,1,0.045459,4.001534,[ 1 77] ; [  9 107],[ 4.02061856 73.97938144] ; [  5.97938144 110.02061856],0
s2,1,0.055575,3.664762,[24 55] ; [51 65],[30.38461538 48.61538462] ; [44.61538462 71.38461538],0
p3,1,0.060389,3.526678,[17 62] ; [40 78],[22.85786802 56.14213198] ; [34.14213198 83.85786802],0
s7,1,0.060449,3.525034,[15 61] ; [36 76],[20.61702128 55.38297872] ; [30.38297872 81.61702128],0
n3,1,0.06073,3.517337,[20  6] ; [17 15],[16.5862069  9.4137931] ; [20.4137931 11.5862069],0
p11,1,0.121701,2.395286,[45 34] ; [80 38],[50.12690355 28.87309645] ; [74.87309645 43.12690355],0
a8,1,0.154663,2.025646,[ 4 72] ; [12 94],[ 6.68131868 69.31868132] ; [ 9.31868132 96.68131868],0
p4,1,0.177473,1.818661,[23 56] ; [45 72],[27.40816327 51.59183673] ; [40.59183673 76.40816327],0
p7,1,0.179838,1.798959,[28 50] ; [52 62],[32.5 45.5] ; [47.5 66.5],0
a7,1,0.182737,1.775225,[54 25] ; [69 48],[49.57653061 29.42346939] ; [73.42346939 43.57653061],0
d3,1,0.190219,1.715918,[47 32] ; [59 59],[42.50761421 36.49238579] ; [63.49238579 54.50761421],0
p2,1,0.191795,1.703774,[50 28] ; [86 32],[54.12244898 23.87755102] ; [81.87755102 36.12244898],0
s8,1,0.203844,1.614616,[17 62] ; [35 83],[20.85279188 58.14720812] ; [31.14720812 86.85279188],0
p8,1,0.205205,1.604938,[20 58] ; [40 77],[24. 54.] ; [36. 81.],0
p9,1,0.219068,1.510464,[48 27] ; [84 32],[51.83246073 23.16753927] ; [80.16753927 35.83246073],0
s3,1,0.250588,1.320021,[35 42] ; [62 53],[38.90104167 38.09895833] ; [58.09895833 56.90104167],0
r4,1,0.253493,1.30395,[53 26] ; [88 30],[56.54314721 22.45685279] ; [84.45685279 33.54314721],0
u2,1,0.31581,1.00622,[25 19] ; [34 38],[22.37931034 21.62068966] ; [36.62068966 35.37931034],0
n2,1,0.322067,0.980536,[14 11] ; [22 10],[15.78947368  9.21052632] ; [20.21052632 11.78947368],0
n1,1,0.347178,0.883746,[ 6 20] ; [11 21],[ 7.62068966 18.37931034] ; [ 9.37931034 22.62068966],0
b4,1,0.357071,0.848167,[52 27] ; [70 48],[48.92385787 30.07614213] ; [73.07614213 44.92385787],0
p12,1,0.359618,0.839227,[ 1 77] ; [  4 114],[ 1.98979592 76.01020408] ; [  3.01020408 114.98979592],0
a6,1,0.432749,0.615433,[35 44] ; [59 59],[37.69543147 41.30456853] ; [56.30456853 61.69543147],0
b5,1,0.46334,0.537814,[49 30] ; [67 51],[46.5177665 32.4822335] ; [69.4822335 48.5177665],0
d1,1,0.468572,0.525341,[28 51] ; [36 82],[25.66497462 53.33502538] ; [38.33502538 79.66497462],0
d2,1,0.507339,0.439551,[17 62] ; [30 87],[18.94387755 60.05612245] ; [28.05612245 88.94387755],0
a3,1,0.591208,0.288462,[33 45] ; [45 72],[31.2 46.8] ; [46.8 70.2],0
b1,1,0.615081,0.252841,[28 51] ; [46 72],[29.6751269 49.3248731] ; [44.3248731 73.6751269],0
r1,1,0.682791,0.167001,[47 32] ; [73 44],[48.36734694 30.63265306] ; [71.63265306 45.36734694],0
v2,1,0.685648,0.163837,[27 47] ; [43 66],[28.30601093 45.69398907] ; [41.69398907 67.30601093],0
d5,1,0.703767,0.144583,[49 30] ; [70 48],[47.72081218 31.27918782] ; [71.27918782 46.72081218],0
v4,1,0.717362,0.131034,[68 10] ; [99 17],[67.1443299 10.8556701] ; [99.8556701 16.1443299],0
r2,1,0.732274,0.117034,[66 13] ; [99 17],[66.84615385 12.15384615] ; [98.15384615 17.84615385],0
s4,1,0.755233,0.097186,[14 65] ; [23 95],[14.83756345 64.16243655] ; [22.16243655 95.83756345],0
s1,1,0.772906,0.083276,[ 4 75] ; [  7 109],[ 4.45641026 74.54358974] ; [  6.54358974 109.45641026],0
r3,1,0.898432,0.016293,[67 12] ; [100  17],[67.31122449 11.68877551] ; [99.68877551 17.31122449],0
p1,1,0.9067,0.013736,[ 5 73] ; [  8 109],[ 5.2 72.8] ; [  7.8 109.2],0
a4,1,0.906745,0.013723,[13 66] ; [20 97],[13.30102041 65.69897959] ; [19.69897959 97.30102041],0
u3,1,0.92063,0.009928,[23 22] ; [38 35],[23.26271186 21.73728814] ; [37.73728814 35.26271186],0
b3,1,0.969192,0.001492,[ 8 32] ; [13 51],[ 8.07692308 31.92307692] ; [12.92307692 51.07692308],0
b2,1,0.969192,0.001492,[ 8 32] ; [13 51],[ 8.07692308 31.92307692] ; [12.92307692 51.07692308],0
a1,1,0.996256,2.2e-05,[ 2 77] ; [  3 115],[ 2.00507614 76.99492386] ; [  2.99492386 115.00507614],0
s5,1,1.0,0.0,[15 60] ; [23 92],[15. 60.] ; [23. 92.],0
