Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,50.933752,[ 9 35] ; [84 18],[28.02739726 15.97260274] ; [64.97260274 37.02739726],1
b5,1,0.002249,9.334398,[19 25] ; [72 31],[27.23809524 16.76190476] ; [63.76190476 39.23809524],0
p11,1,0.007437,7.164315,[21 23] ; [73 30],[28.13605442 15.86394558] ; [65.86394558 37.13605442],0
s6,1,0.016363,5.763424,[17 27] ; [62 41],[23.6462585 20.3537415] ; [55.3537415 47.6462585],0
v1,1,0.019799,5.429492,[13 31] ; [50 49],[19.38461538 24.61538462] ; [43.61538462 55.38461538],0
s8,1,0.030392,4.687004,[ 9 35] ; [40 63],[14.66666667 29.33333333] ; [34.33333333 68.66666667],0
a7,1,0.030522,4.679632,[24 20] ; [75 28],[29.63265306 14.36734694] ; [69.36734694 33.63265306],0
p2,1,0.032458,4.574137,[27 17] ; [80 22],[32.24657534 11.75342466] ; [74.75342466 27.24657534],0
n5,1,0.033779,4.505877,[13 31] ; [49 52],[18.8137931 25.1862069] ; [43.1862069 57.8137931],0
s7,1,0.035083,4.441146,[ 8 31] ; [39 60],[13.2826087 25.7173913] ; [33.7173913 65.2826087],0
d3,1,0.087007,2.928894,[24 20] ; [70 31],[28.52413793 15.47586207] ; [65.47586207 35.52413793],0
b1,1,0.101084,2.688351,[27 17] ; [48 55],[22.44897959 21.55102041] ; [52.55102041 50.44897959],0
d1,1,0.115805,2.473155,[16 28] ; [52 51],[20.3537415 23.6462585] ; [47.6462585 55.3537415],0
n2,1,0.119155,2.42839,[11  7] ; [26  6],[13.32  4.68] ; [23.68  8.32],0
b4,1,0.131089,2.279564,[29 15] ; [54 49],[24.84353741 19.15646259] ; [58.15646259 44.84353741],0
p4,1,0.176164,1.829693,[16 28] ; [49 52],[19.72413793 24.27586207] ; [45.27586207 55.72413793],0
d4,1,0.187734,1.735311,[31 13] ; [82 20],[34.05479452  9.94520548] ; [78.94520548 23.05479452],0
s5,1,0.188762,1.727252,[ 6 37] ; [23 74],[ 8.90714286 34.09285714] ; [20.09285714 76.90714286],0
d2,1,0.202405,1.624935,[20 24] ; [35 67],[16.57534247 27.42465753] ; [38.42465753 63.57534247],0
r2,1,0.208533,1.581579,[37  7] ; [93  9],[39.17808219  4.82191781] ; [90.82191781 11.17808219],0
s2,1,0.215947,1.531106,[15 29] ; [46 56],[18.38356164 25.61643836] ; [42.61643836 59.38356164],0
b2,1,0.265682,1.238907,[ 5 23] ; [16 39],[ 7.08433735 20.91566265] ; [13.91566265 41.08433735],0
b3,1,0.265682,1.238907,[ 5 23] ; [16 39],[ 7.08433735 20.91566265] ; [13.91566265 41.08433735],0
a8,1,0.271152,1.210911,[ 2 40] ; [10 85],[ 3.67883212 38.32116788] ; [ 8.32116788 86.67883212],0
n1,1,0.285965,1.13852,[ 4 12] ; [13 19],[ 5.66666667 10.33333333] ; [11.33333333 20.66666667],0
u1,1,0.295071,1.096337,[ 2 42] ; [10 93],[ 3.59183673 40.40816327] ; [ 8.40816327 94.59183673],0
p8,1,0.360764,0.835231,[15 29] ; [43 59],[17.47945205 26.52054795] ; [40.52054795 61.47945205],0
r4,1,0.366604,0.815142,[33 11] ; [84 19],[35.02040816  8.97959184] ; [81.97959184 21.02040816],0
r3,1,0.368901,0.807362,[38  6] ; [94  9],[39.51020408  4.48979592] ; [92.48979592 10.51020408],0
p6,1,0.375598,0.785059,[ 8 34] ; [26 74],[10.05633803 31.94366197] ; [23.94366197 76.05633803],0
p3,1,0.386628,0.749521,[14 29] ; [41 61],[16.31034483 26.68965517] ; [38.68965517 63.31034483],0
v2,1,0.441104,0.593408,[18 25] ; [46 48],[20.08759124 22.91240876] ; [43.91240876 50.08759124],0
s1,1,0.441134,0.59333,[ 3 40] ; [ 4 97],[ 2.09027778 40.90972222] ; [ 4.90972222 96.09027778],0
p7,1,0.458994,0.548348,[22 22] ; [55 42],[24.02836879 19.97163121] ; [52.97163121 44.02836879],0
a1,1,0.468783,0.524842,[ 1 43] ; [ 5 98],[ 1.79591837 42.20408163] ; [ 4.20408163 98.79591837],0
u2,1,0.483756,0.490385,[12  5] ; [27  7],[13.  4.] ; [26.  8.],0
u3,1,0.483756,0.490385,[14  3] ; [25  9],[13.  4.] ; [26.  8.],0
a3,1,0.588735,0.292325,[27 17] ; [68 35],[28.43537415 15.56462585] ; [66.56462585 36.43537415],0
a2,1,0.661088,0.192205,[ 6 38] ; [17 86],[ 6.88435374 37.11564626] ; [16.11564626 86.88435374],0
n4,1,0.678788,0.171493,[21 23] ; [53 50],[22.14965986 21.85034014] ; [51.85034014 51.14965986],0
a6,1,0.74701,0.104061,[29 15] ; [70 32],[29.83561644 14.16438356] ; [69.16438356 32.83561644],0
d5,1,0.816929,0.053591,[34 10] ; [77 25],[33.45205479 10.54794521] ; [77.54794521 24.45205479],0
r1,1,0.821796,0.050731,[32 12] ; [76 26],[32.54794521 11.45205479] ; [75.45205479 26.54794521],0
n3,1,0.822334,0.05042,[11  5] ; [23  9],[11.33333333  4.66666667] ; [22.66666667  9.33333333],0
a5,1,0.841468,0.040007,[27 17] ; [65 38],[27.53741497 16.46258503] ; [64.46258503 38.53741497],0
v3,1,0.849429,0.036042,[11 30] ; [27 68],[11.45588235 29.54411765] ; [26.54411765 68.45588235],0
s3,1,0.894744,0.017504,[23 21] ; [54 47],[23.36551724 20.63448276] ; [53.63448276 47.36551724],0
a4,1,0.920041,0.010077,[15 29] ; [36 67],[15.26530612 28.73469388] ; [35.73469388 67.26530612],0
s4,1,0.954282,0.003287,[ 7 37] ; [16 87],[ 6.88435374 37.11564626] ; [16.11564626 86.88435374],0
