Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.763789,[22 41] ; [80 19],[39.66666667 23.33333333] ; [62.33333333 36.66666667],1
n6,1,9e-06,19.640639,[35 28] ; [85 13],[46.95652174 16.04347826] ; [73.04347826 24.95652174],1
p11,1,0.000758,11.342067,[30 33] ; [73 26],[40.05555556 22.94444444] ; [62.94444444 36.05555556],1
p10,1,0.001287,10.360826,[28 33] ; [70 28],[37.59748428 23.40251572] ; [60.40251572 37.59748428],0
s8,1,0.003903,8.328241,[15 47] ; [46 52],[23.6375 38.3625] ; [37.3625 60.6375],0
p9,1,0.005417,7.734699,[30 29] ; [72 27],[38.08860759 20.91139241] ; [63.91139241 35.08860759],0
a6,1,0.012462,6.24392,[29 34] ; [64 33],[36.61875 26.38125] ; [56.38125 40.61875],0
p3,1,0.017477,5.647836,[14 48] ; [40 58],[20.925 41.075] ; [33.075 64.925],0
a2,1,0.01872,5.527509,[ 6 57] ; [24 75],[11.66666667 51.33333333] ; [18.33333333 80.66666667],0
a8,1,0.042958,4.097057,[ 3 60] ; [14 79],[ 6.86538462 56.13461538] ; [10.13461538 82.86538462],0
a5,1,0.048993,3.875598,[35 28] ; [70 29],[40.83333333 22.16666667] ; [64.16666667 34.83333333],0
p5,1,0.050391,3.828392,[ 1 61] ; [ 9 87],[ 3.92405063 58.07594937] ; [ 6.07594937 89.92405063],0
v3,1,0.054002,3.712635,[15 43] ; [38 54],[20.49333333 37.50666667] ; [32.50666667 59.49333333],0
p7,1,0.058987,3.56563,[17 46] ; [40 56],[22.58490566 40.41509434] ; [34.41509434 61.58490566],0
v4,1,0.070488,3.271609,[52 11] ; [91  8],[55.61111111  7.38888889] ; [87.38888889 11.61111111],0
b1,1,0.072791,3.218935,[24 39] ; [52 47],[29.55555556 33.44444444] ; [46.44444444 52.55555556],0
n3,1,0.074619,3.178382,[13 10] ; [26  7],[16.01785714  6.98214286] ; [22.98214286 10.01785714],0
