Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,61.239838,[42 49] ; [151  16],[68.07364341 22.92635659] ; [124.92635659  42.07364341],1
a5,1,1e-06,23.585666,[29 62] ; [106  61],[47.61627907 43.38372093] ; [87.38372093 79.61627907],1
r2,1,5e-06,20.781679,[61 28] ; [151  15],[73.99215686 15.00784314] ; [138.00784314  27.99215686],1
v2,1,2.1e-05,18.116988,[22 68] ; [82 75],[37.89473684 52.10526316] ; [66.10526316 90.89473684],1
r3,1,3.6e-05,17.089532,[65 25] ; [153  14],[76.34241245 13.65758755] ; [141.65758755  25.34241245],1
v4,1,0.000604,11.76289,[70 21] ; [152  13],[78.9140625 12.0859375] ; [143.0859375  21.9140625],1
u3,1,0.001433,10.162448,[15 39] ; [39 30],[23.70731707 30.29268293] ; [30.29268293 38.70731707],0
s6,1,0.002857,8.896835,[27 63] ; [80 82],[38.21428571 51.78571429] ; [68.78571429 93.21428571],0
a3,1,0.003038,8.784328,[36 54] ; [98 67],[47.29411765 42.70588235] ; [86.70588235 78.29411765],0
s8,1,0.006992,7.27494,[ 9 82] ; [ 39 126],[17.0625 73.9375] ; [ 30.9375 134.0625],0
s5,1,0.007635,7.117105,[ 6 83] ; [ 31 130],[13.172 75.828] ; [ 23.828 137.172],0
v1,1,0.009191,6.785296,[27 62] ; [77 86],[36.73015873 52.26984127] ; [67.26984127 95.73015873],0
p2,1,0.009206,6.782374,[59 32] ; [133  34],[67.72093023 23.27906977] ; [124.27906977  42.72093023],0
p10,1,0.015026,5.913405,[48 39] ; [115  48],[56.724 30.276] ; [106.276  56.724],0
p11,1,0.016985,5.697949,[57 34] ; [128  39],[65.25193798 25.74806202] ; [119.74806202  47.25193798],0
p4,1,0.018167,5.579987,[31 60] ; [81 83],[39.96862745 51.03137255] ; [72.03137255 91.96862745],0
d4,1,0.024591,5.052448,[39 52] ; [96 71],[47.61627907 43.38372093] ; [87.38372093 79.61627907],0
v3,1,0.041922,4.138356,[18 73] ; [ 51 110],[24.91666667 66.08333333] ; [ 44.08333333 116.91666667],0
d3,1,0.048787,3.882653,[27 63] ; [71 96],[34.31906615 55.68093385] ; [ 63.68093385 103.31906615],0
a7,1,0.048946,3.877202,[48 43] ; [109  58],[55.37596899 35.62403101] ; [101.62403101  65.37596899],0
p3,1,0.077956,3.10701,[28 63] ; [70 97],[34.56589147 56.43410853] ; [ 63.43410853 103.56589147],0
d2,1,0.097376,2.748004,[19 71] ; [ 22 145],[14.35797665 75.64202335] ; [ 26.64202335 140.35797665],0
p7,1,0.098337,2.732313,[40 49] ; [91 72],[46.26587302 42.73412698] ; [84.73412698 78.26587302],0
p8,1,0.107013,2.597793,[32 58] ; [75 88],[38.06324111 51.93675889] ; [68.93675889 94.06324111],0
n4,1,0.108402,2.577363,[54 37] ; [115  51],[59.84046693 31.15953307] ; [109.15953307  56.84046693],0
