Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,106.836232,[328  32] ; [27 41],[298.59813084  61.40186916] ; [56.40186916 11.59813084],1
p6,1,5.1e-05,16.402097,[162 194] ; [13 55],[146.93396226 209.06603774] ; [28.06603774 39.93396226],1
s7,1,0.000224,13.615676,[248 101] ; [31 34],[235.19565217 113.80434783] ; [43.80434783 21.19565217],1
p3,1,0.00069,11.517063,[207 152] ; [24 44],[194.21311475 164.78688525] ; [36.78688525 31.21311475],1
p4,1,0.002446,9.180646,[243 116] ; [33 35],[232.04683841 126.95316159] ; [43.95316159 24.04683841],0
s4,1,0.002993,8.811567,[ 68 288] ; [24 44],[ 77.24528302 278.75471698] ; [14.75471698 53.24528302],0
p11,1,0.004928,7.905518,[301  59] ; [47 21],[292.71028037  67.28971963] ; [55.28971963 12.71028037],0
a3,1,0.007413,7.169993,[280  79] ; [42 25],[271.35680751  87.64319249] ; [50.64319249 16.35680751],0
b1,1,0.008683,6.886955,[151 209] ; [17 51],[141.30841121 218.69158879] ; [26.69158879 41.30841121],0
a8,1,0.010295,6.583195,[ 59 278] ; [ 3 60],[ 52.235 284.765] ; [ 9.765 53.235],0
a5,1,0.011618,6.368192,[275  85] ; [42 26],[266.63551402  93.36448598] ; [50.36448598 17.63551402],0
p5,1,0.013051,6.162244,[ 57 299] ; [ 3 64],[ 50.4964539 305.5035461] ; [ 9.5035461 57.4964539],0
a4,1,0.018994,5.502024,[177 182] ; [23 45],[168.1498829 190.8501171] ; [31.8501171 36.1498829],0
d1,1,0.019041,5.497724,[234 126] ; [34 34],[225.42056075 134.57943925] ; [42.57943925 25.42056075],0
s8,1,0.022731,5.188975,[227 132] ; [33 35],[218.59484778 140.40515222] ; [41.40515222 26.59484778],0
n1,1,0.025753,4.972543,[32 28] ; [ 6 17],[27.46987952 32.53012048] ; [10.53012048 12.46987952],0
p8,1,0.027709,4.846109,[204 153] ; [29 39],[195.72 161.28] ; [37.28 30.72],0
r1,1,0.029874,4.716501,[303  56] ; [50 18],[296.78454333  62.21545667] ; [56.21545667 11.78454333],0
p2,1,0.049031,3.874304,[316  43] ; [53 14],[310.96478873  48.03521127] ; [58.03521127  8.96478873],0
a7,1,0.049221,3.867795,[254 105] ; [56 12],[260.6323185  98.3676815] ; [49.3676815 18.6323185],0
r4,1,0.05755,3.606629,[340  20] ; [60  8],[336.44859813  23.55140187] ; [63.55140187  4.44859813],0
p12,1,0.064167,3.426255,[ 43 315] ; [ 3 65],[ 38.657277 319.342723] ; [ 7.342723 60.657277],0
p10,1,0.07327,3.20819,[312  46] ; [52 14],[307.33962264  50.66037736] ; [56.66037736  9.33962264],0
u1,1,0.077763,3.111048,[ 82 278] ; [ 9 59],[ 76.54205607 283.45794393] ; [14.45794393 53.54205607],0
v1,1,0.088185,2.907189,[201 148] ; [30 35],[194.73188406 154.26811594] ; [36.26811594 28.73188406],0
d5,1,0.090419,2.866896,[300  59] ; [51 17],[295.1030445  63.8969555] ; [55.8969555 12.1030445],0
p7,1,0.117378,2.451957,[244 108] ; [38 26],[238.61538462 113.38461538] ; [43.38461538 20.61538462],0
a2,1,0.126231,2.338258,[101 259] ; [13 55],[ 95.88785047 264.11214953] ; [18.11214953 49.88785047],0
v3,1,0.1406,2.171384,[155 195] ; [22 42],[149.63768116 200.36231884] ; [27.36231884 36.63768116],0
s1,1,0.19151,1.705966,[ 18 339] ; [ 1 67],[ 15.96 341.04] ; [ 3.04 64.96],0
d2,1,0.212357,1.555285,[199 161] ; [32 36],[194.29906542 165.70093458] ; [36.70093458 31.29906542],0
d4,1,0.235807,1.405485,[301  58] ; [53 15],[297.62529274  61.37470726] ; [56.37470726 11.62529274],0
p1,1,0.266689,1.233699,[ 37 321] ; [ 4 63],[ 34.53647059 323.46352941] ; [ 6.46352941 60.53647059],0
n2,1,0.311187,1.025629,[48 12] ; [16  7],[46.26506024 13.73493976] ; [17.73493976  5.26506024],0
s6,1,0.430114,0.622516,[302  49] ; [56 12],[299.89976134  51.10023866] ; [58.10023866  9.89976134],0
s2,1,0.440707,0.59444,[290  70] ; [52 16],[287.6635514  72.3364486] ; [54.3364486 13.6635514],0
d3,1,0.441758,0.591713,[255 105] ; [45 23],[252.3364486 107.6635514] ; [47.6635514 20.3364486],0
r2,1,0.460624,0.544378,[345  11] ; [67  1],[345.9245283  10.0754717] ; [66.0754717  1.9245283],0
