Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,5e-06,20.999615,[34 15] ; [16 46],[22.07207207 26.92792793] ; [27.92792793 34.07207207],1
s7,1,1.7e-05,18.481799,[22 25] ; [ 6 54],[12.29906542 34.70093458] ; [15.70093458 44.29906542],1
s8,1,1.7e-05,18.471106,[21 28] ; [ 5 57],[11.47747748 37.52252252] ; [14.52252252 47.47747748],1
s2,1,3.7e-05,16.994221,[29 20] ; [13 49],[18.54054054 30.45945946] ; [23.45945946 38.54054054],1
r4,1,0.002177,9.394304,[41  8] ; [35 27],[33.54954955 15.45045045] ; [42.45045045 19.54954955],0
r1,1,0.004583,8.037218,[36 13] ; [29 33],[28.69369369 20.30630631] ; [36.30630631 25.69369369],0
p3,1,0.006352,7.447538,[17 32] ; [ 8 54],[11.03603604 37.96396396] ; [13.96396396 48.03603604],0
s5,1,0.011442,6.395414,[16 32] ; [ 8 53],[10.56880734 37.43119266] ; [13.43119266 47.56880734],0
s4,1,0.012685,6.212464,[17 32] ; [ 9 53],[11.47747748 37.52252252] ; [14.52252252 47.47747748],0
a7,1,0.013589,6.090721,[39 10] ; [35 26],[32.96363636 16.03636364] ; [41.03636364 19.96363636],0
a6,1,0.018442,5.553654,[30 19] ; [24 38],[23.83783784 25.16216216] ; [30.16216216 31.83783784],0
p4,1,0.025891,4.96331,[21 28] ; [14 47],[15.59090909 33.40909091] ; [19.40909091 41.59090909],0
r2,1,0.027024,4.889278,[46  3] ; [49 13],[41.93693694  7.06306306] ; [53.06306306  8.93693694],0
r3,1,0.029905,4.714766,[45  3] ; [49 13],[41.01818182  6.98181818] ; [52.98181818  9.01818182],0
v2,1,0.032488,4.572564,[21 26] ; [15 45],[15.81308411 31.18691589] ; [20.18691589 39.81308411],0
d5,1,0.032719,4.560399,[34 15] ; [30 31],[28.50909091 20.49090909] ; [35.49090909 25.50909091],0
u3,1,0.06024,3.530769,[21  7] ; [21 19],[17.29411765 10.70588235] ; [24.70588235 15.29411765],0
v1,1,0.061817,3.487962,[17 30] ; [12 48],[12.73831776 34.26168224] ; [16.26168224 43.73831776],0
d2,1,0.075117,3.167502,[ 6 43] ; [16 46],[ 9.71171171 39.28828829] ; [12.28828829 49.71171171],0
d4,1,0.098892,2.723319,[37 12] ; [37 24],[32.96363636 16.03636364] ; [41.03636364 19.96363636],0
n5,1,0.100371,2.699645,[21 28] ; [17 44],[16.92727273 32.07272727] ; [21.07272727 39.92727273],0
v3,1,0.114119,2.496238,[12 34] ; [ 8 50],[ 8.84615385 37.15384615] ; [11.15384615 46.84615385],0
v4,1,0.14075,2.169738,[46  3] ; [51  9],[43.60550459  5.39449541] ; [53.39449541  6.60550459],0
p8,1,0.213479,1.547672,[19 28] ; [18 44],[15.95412844 31.04587156] ; [21.04587156 40.95412844],0
p9,1,0.232742,1.424023,[33 13] ; [37 24],[30.09345794 15.90654206] ; [39.90654206 21.09345794],0
p6,1,0.277886,1.177399,[13 33] ; [12 50],[10.64814815 35.35185185] ; [14.35185185 47.64814815],0
b5,1,0.33237,0.939641,[28 21] ; [41 21],[30.45945946 18.54054054] ; [38.54054054 23.45945946],0
p10,1,0.356928,0.848673,[30 17] ; [33 27],[27.6728972 19.3271028] ; [35.3271028 24.6728972],0
b4,1,0.405826,0.690996,[27 22] ; [39 23],[29.13513514 19.86486486] ; [36.86486486 25.13513514],0
a1,1,0.425773,0.634326,[ 2 47] ; [ 1 61],[ 1.32432432 47.67567568] ; [ 1.67567568 60.32432432],0
a8,1,0.439473,0.597657,[ 1 45] ; [ 3 56],[ 1.75238095 44.24761905] ; [ 2.24761905 56.75238095],0
p2,1,0.440457,0.595092,[37 12] ; [42 19],[35.19090909 13.80909091] ; [43.80909091 17.19090909],0
p11,1,0.467815,0.527132,[31 18] ; [35 27],[29.13513514 19.86486486] ; [36.86486486 25.13513514],0
b2,1,0.470486,0.520833,[ 5 15] ; [ 5 25],[ 4. 16.] ; [ 6. 24.],0
b3,1,0.470486,0.520833,[ 5 15] ; [ 5 25],[ 4. 16.] ; [ 6. 24.],0
b1,1,0.475089,0.510115,[19 30] ; [20 42],[17.21621622 31.78378378] ; [21.78378378 40.21621622],0
n6,1,0.522259,0.409429,[30 18] ; [35 27],[28.36363636 19.63636364] ; [36.63636364 25.36363636],0
n1,1,0.542227,0.371429,[ 4 10] ; [ 5 20],[ 3.23076923 10.76923077] ; [ 5.76923077 19.23076923],0
d3,1,0.568162,0.325768,[28 21] ; [31 29],[26.52293578 22.47706422] ; [32.47706422 27.52293578],0
a3,1,0.610239,0.259828,[20 29] ; [22 39],[18.70909091 30.29090909] ; [23.29090909 37.70909091],0
p5,1,0.691979,0.156951,[ 1 48] ; [ 2 59],[ 1.33636364 47.66363636] ; [ 1.66363636 59.33636364],0
p1,1,0.782189,0.076434,[ 3 46] ; [ 3 58],[ 2.67272727 46.32727273] ; [ 3.32727273 57.67272727],0
p7,1,0.871312,0.026242,[21 25] ; [26 33],[20.59047619 25.40952381] ; [26.40952381 32.59047619],0
a4,1,0.876582,0.024119,[ 6 43] ; [ 7 55],[ 5.73873874 43.26126126] ; [ 7.26126126 54.73873874],0
u2,1,0.886126,0.020509,[16 11] ; [23 17],[15.71641791 11.28358209] ; [23.28358209 16.71641791],0
d1,1,0.893133,0.018048,[14 35] ; [17 45],[13.68468468 35.31531532] ; [17.31531532 44.68468468],0
n2,1,0.912347,0.012117,[9 5] ; [15  9],[8.84210526 5.15789474] ; [15.15789474  8.84210526],0
n3,1,0.985764,0.000318,[9 5] ; [16  9],[8.97435897 5.02564103] ; [16.02564103  8.97435897],0
