Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,25.303577,[175  73] ; [34 51],[155.65165165  92.34834835] ; [53.34834835 31.65165165],1
p11,1,1e-06,24.145208,[188  62] ; [40 46],[169.64285714  80.35714286] ; [58.35714286 27.64285714],1
p10,1,2.1e-05,18.10613,[183  63] ; [42 43],[167.22054381  78.77945619] ; [57.77945619 27.22054381],1
v4,1,9.4e-05,15.262383,[228  21] ; [64 21],[217.68862275  31.31137725] ; [74.31137725 10.68862275],1
p9,1,0.000176,14.071586,[181  61] ; [45 40],[167.25382263  74.74617737] ; [58.74617737 26.25382263],1
r3,1,0.000195,13.874205,[227  22] ; [65 21],[217.03880597  31.96119403] ; [74.96119403 11.03880597],1
n4,1,0.000385,12.604975,[177  72] ; [43 43],[163.52238806  85.47761194] ; [56.47761194 29.52238806],1
s6,1,0.000678,11.547318,[141 105] ; [31 55],[127.44578313 118.55421687] ; [44.55421687 41.44578313],1
p2,1,0.001021,10.789557,[181  68] ; [46 40],[168.72537313  80.27462687] ; [58.27462687 27.72537313],0
r4,1,0.001279,10.373142,[207  43] ; [57 29],[196.42857143  53.57142857] ; [67.57142857 18.42857143],0
s5,1,0.002223,9.355961,[ 66 179] ; [ 9 75],[ 55.85106383 189.14893617] ; [19.14893617 64.85106383],0
s7,1,0.003888,8.335474,[ 92 148] ; [16 62],[ 81.50943396 158.49056604] ; [26.49056604 51.50943396],0
s8,1,0.003944,8.309419,[ 81 168] ; [14 72],[ 70.6119403 178.3880597] ; [24.3880597 61.6119403],0
s2,1,0.028776,4.78094,[ 99 149] ; [23 63],[ 90.58682635 157.41317365] ; [31.41317365 54.58682635],0
d5,1,0.052754,3.751707,[194  56] ; [57 28],[187.31343284  62.68656716] ; [63.68656716 21.31343284],0
a1,1,0.055713,3.660611,[  8 242] ; [ 7 79],[ 11.16071429 238.83928571] ; [ 3.83928571 82.16071429],0
u3,1,0.07524,3.164835,[36 55] ; [20 15],[40.44444444 50.55555556] ; [15.55555556 19.44444444],0
u2,1,0.101574,2.680648,[38 52] ; [21 15],[42.14285714 47.85714286] ; [16.85714286 19.14285714],0
r2,1,0.131504,2.274661,[220  28] ; [70 15],[215.97597598  32.02402402] ; [74.02402402 10.97597598],0
s1,1,0.136857,2.212948,[  8 239] ; [ 6 80],[ 10.38438438 236.61561562] ; [ 3.61561562 82.38438438],0
s4,1,0.142393,2.151903,[ 46 203] ; [10 76],[ 41.6238806 207.3761194] ; [14.3761194 71.6238806],0
b1,1,0.145433,2.119511,[ 94 156] ; [40 46],[ 99.70238095 150.29761905] ; [34.29761905 51.70238095],0
p8,1,0.149973,2.072528,[ 92 155] ; [24 60],[ 86.56193353 160.43806647] ; [29.43806647 54.56193353],0
d1,1,0.150954,2.062587,[130 120] ; [37 49],[124.25595238 125.74404762] ; [42.74404762 43.25595238],0
d4,1,0.154596,2.026307,[194  55] ; [59 25],[189.18018018  59.81981982] ; [63.81981982 20.18018018],0
u1,1,0.211306,1.562453,[ 33 217] ; [ 7 79],[ 29.76190476 220.23809524] ; [10.23809524 75.76190476],0
n2,1,0.263111,1.252313,[52 25] ; [18 14],[49.44954128 27.55045872] ; [20.55045872 11.44954128],0
v2,1,0.263336,1.251133,[101 139] ; [28 52],[ 96.75 143.25] ; [32.25 47.75],0
a8,1,0.310613,1.028067,[ 26 202] ; [ 6 75],[ 23.61165049 204.38834951] ; [ 8.38834951 72.61165049],0
n3,1,0.312724,1.019137,[51 25] ; [17 13],[48.75471698 27.24528302] ; [19.24528302 10.75471698],0
b5,1,0.335166,0.928833,[140 110] ; [43 43],[136.16071429 113.83928571] ; [46.83928571 39.16071429],0
p3,1,0.349218,0.876298,[ 77 172] ; [22 64],[ 73.58507463 175.41492537] ; [25.41492537 60.58507463],0
d3,1,0.35766,0.846094,[161  89] ; [50 35],[157.46268657  92.53731343] ; [53.53731343 31.46268657],0
p5,1,0.395431,0.722175,[ 11 238] ; [ 2 83],[  9.69161677 239.30838323] ; [ 3.30838323 81.69161677],0
v3,1,0.409815,0.679337,[ 66 177] ; [18 62],[ 63.19504644 179.80495356] ; [20.80495356 59.19504644],0
r1,1,0.419909,0.650571,[182  68] ; [58 27],[179.10447761  70.89552239] ; [60.89552239 24.10447761],0
