Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,111.572256,[171  92] ; [ 2 94],[126.73816156 136.26183844] ; [46.26183844 49.73816156],1
d5,1,0.0,83.215982,[229  34] ; [38 58],[195.60167131  67.39832869] ; [71.39832869 24.60167131],1
d3,1,0.0,75.996834,[195  68] ; [22 73],[159.41620112 103.58379888] ; [57.58379888 37.41620112],1
a5,1,0.0,31.51976,[189  74] ; [38 58],[166.29805014  96.70194986] ; [60.70194986 35.29805014],1
r1,1,1.2e-05,19.121527,[202  60] ; [50 44],[185.46067416  76.53932584] ; [66.53932584 27.46067416],1
a3,1,1.3e-05,19.081902,[176  86] ; [39 55],[158.23033708 103.76966292] ; [56.76966292 37.23033708],1
d2,1,2.1e-05,18.093512,[128 133] ; [23 73],[110.39495798 150.60504202] ; [40.60504202 55.39495798],1
r3,1,0.000238,13.508088,[240  23] ; [72 22],[229.8487395  33.1512605] ; [82.1512605 11.8487395],1
a4,1,0.000291,13.128459,[117 145] ; [22 72],[102.29775281 159.70224719] ; [36.70224719 57.29775281],1
r4,1,0.000319,12.957821,[221  42] ; [64 32],[208.78830084  54.21169916] ; [76.21169916 19.78830084],1
a7,1,0.00037,12.678613,[191  72] ; [50 45],[177.04748603  85.95251397] ; [63.95251397 31.04748603],1
a6,1,0.000518,12.048026,[186  77] ; [49 47],[172.15877437  90.84122563] ; [62.84122563 33.15877437],1
v2,1,0.000581,11.835893,[137 119] ; [28 59],[123.14868805 132.85131195] ; [41.85131195 45.14868805],1
p10,1,0.000597,11.784455,[186  73] ; [48 44],[172.66666667  86.33333333] ; [61.33333333 30.66666667],1
r2,1,0.001188,10.509535,[237  20] ; [76 19],[228.52556818  28.47443182] ; [84.47443182 10.52556818],0
s5,1,0.003723,8.414186,[ 49 205] ; [ 6 87],[ 40.25936599 213.74063401] ; [14.74063401 78.25936599],0
u1,1,0.003876,8.341074,[ 32 231] ; [ 2 94],[ 24.90807799 238.09192201] ; [ 9.09192201 86.90807799],0
p9,1,0.014406,5.987707,[199  62] ; [58 34],[190.01983003  70.98016997] ; [66.98016997 25.01983003],0
a2,1,0.018127,5.583832,[ 49 214] ; [ 8 88],[ 41.75766017 221.24233983] ; [15.24233983 80.75766017],0
p1,1,0.032876,4.552214,[ 17 245] ; [13 83],[ 21.95530726 240.04469274] ; [ 8.04469274 87.95530726],0
p2,1,0.032891,4.551421,[199  60] ; [63 33],[191.14929577  67.85070423] ; [70.85070423 25.14929577],0
b4,1,0.050261,3.832722,[167  96] ; [50 46],[158.97214485 104.02785515] ; [58.02785515 37.97214485],0
s1,1,0.058411,3.581939,[  6 254] ; [ 6 87],[  8.83852691 251.16147309] ; [ 3.16147309 89.83852691],0
n6,1,0.08035,3.057818,[203  59] ; [65 30],[196.68347339  65.31652661] ; [71.31652661 23.68347339],0
v4,1,0.09356,2.812032,[235  27] ; [79 16],[230.44257703  31.55742297] ; [83.55742297 11.44257703],0
n5,1,0.131815,2.271,[166  93] ; [69 26],[171.93502825  87.06497175] ; [63.06497175 31.93502825],0
p7,1,0.153364,2.038466,[141 116] ; [43 50],[135.10857143 121.89142857] ; [48.89142857 44.10857143],0
p12,1,0.154823,2.024072,[  6 254] ; [ 5 90],[  8.05633803 251.94366197] ; [ 2.94366197 92.05633803],0
p11,1,0.172523,1.860886,[192  71] ; [63 33],[186.81058496  76.18941504] ; [68.18941504 27.81058496],0
s6,1,0.175364,1.836484,[101 155] ; [30 65],[ 95.54415954 160.45584046] ; [35.45584046 59.54415954],0
p8,1,0.232432,1.425919,[120 139] ; [36 56],[115.11111111 143.88888889] ; [40.88888889 51.11111111],0
p4,1,0.23908,1.386012,[117 140] ; [37 59],[112.11898017 144.88101983] ; [41.88101983 54.11898017],0
b3,1,0.412767,0.670816,[51 91] ; [17 40],[48.52261307 93.47738693] ; [19.47738693 37.52261307],0
b2,1,0.412767,0.670816,[51 91] ; [17 40],[48.52261307 93.47738693] ; [19.47738693 37.52261307],0
a1,1,0.41431,0.666398,[ 11 252] ; [ 6 90],[ 12.454039 250.545961] ; [ 4.545961 91.454039],0
v3,1,0.418263,0.655191,[ 74 180] ; [23 70],[ 71.00288184 182.99711816] ; [25.99711816 67.00288184],0
b1,1,0.42105,0.647383,[100 163] ; [41 55],[103.29526462 159.70473538] ; [37.70473538 58.29526462],0
s4,1,0.432851,0.615161,[ 29 230] ; [ 8 88],[ 26.9943662 232.0056338] ; [10.0056338 85.9943662],0
u2,1,0.472322,0.516539,[41 44] ; [24 33],[38.9084507 46.0915493] ; [26.0915493 30.9084507],0
v1,1,0.479518,0.49996,[114 145] ; [37 56],[111.10511364 147.89488636] ; [39.89488636 53.10511364],0
s3,1,0.561862,0.336491,[ 53 205] ; [22 72],[ 54.97159091 203.02840909] ; [20.02840909 73.97159091],0
p6,1,0.564312,0.332293,[ 60 197] ; [19 74],[ 58.00857143 198.99142857] ; [20.99142857 72.00857143],0
n1,1,0.651077,0.204545,[21 45] ; [12 21],[22. 44.] ; [11. 22.],0
u3,1,0.654133,0.20073,[41 45] ; [25 32],[39.69230769 46.30769231] ; [26.30769231 30.69230769],0
n4,1,0.757538,0.095305,[181  81] ; [64 31],[179.80392157  82.19607843] ; [65.19607843 29.80392157],0
s8,1,0.760255,0.093114,[ 36 226] ; [12 84],[ 35.12849162 226.87150838] ; [12.87150838 83.12849162],0
a8,1,0.787532,0.072639,[ 25 217] ; [10 78],[ 25.66666667 216.33333333] ; [ 9.33333333 78.66666667],0
n2,1,0.801347,0.063305,[45 23] ; [21 12],[44.43564356 23.56435644] ; [21.56435644 11.43564356],0
b5,1,0.863379,0.02961,[159 104] ; [59 37],[159.70473538 103.29526462] ; [58.29526462 37.70473538],0
p5,1,0.924017,0.009096,[ 16 246] ; [ 6 88],[ 16.19101124 245.80898876] ; [ 5.80898876 88.19101124],0
p3,1,0.9577,0.002813,[ 94 166] ; [35 61],[ 94.21348315 165.78651685] ; [34.78651685 61.21348315],0
n3,1,0.980775,0.000581,[48 19] ; [23  9],[48.05050505 18.94949495] ; [22.94949495  9.05050505],0
